curve_id,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,duration_hours,n_unique_points,n_observed_in_window,first_value,source_sha256,confidence_level,status,review_reason,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,prior_features_verified,strict_class,key_effect_fraction_of_start,rate_contrast,template_correlation,plot_id,raw_cluster_id,class_label,suggested_shape_name,pce_norm_0h,pce_norm_200h,selection_or_exclusion_reasons
10.1002_solr.202000621_Fig6_A_stability_performance_curve_pce_2575f07e9a,lab/data_all/x_time_h/10.1002_solr.202000621/Fig6_A_stability_performance_curve_pce/accepted/10.1002_solr.202000621__Fig6__A__stability_performance_curve_pce__MAPbI₃-BA__Series_2.csv,10.1002/solr.202000621,Fig6_A_stability_performance_curve_pce,10.1002_solr.202000621__Fig6__A__stability_performance_curve_pce__MAPbI₃-BA__Series_2,Time,(h),Normalized PCE,(%),1.0,624.0083322489148,70,56,99.022210813878,b95efbc959bf88cfd5f342ddcdffb70d53e6af9053be2caa3cef86061cd5726f,low_review,boundary_candidate,已有规则扰动稳定性不足,500,0.0750784861242194,0.987728529310378,0.9258673317666056,-0.0618611975437725,-0.8239537148021533,0.0122659169339018,0.1633745906065233,0.0741271144776744,0.9873283054086768,0.0187292093156581,0.2494617337471369,0.0066131823748649,0.08808358714004,0.0001705956550313,0.0022722308858099,0.0554186108239388,0.7381423585479232,0.1733333333333333,0.3866666666666666,0.43,0.4,0.0864525558211828,-0.0565266694457483,0.6966666666666667,True,IFO-Bridge,0.0124183078345077,1.529411809838824,0.2993153769685632,B023,0.0,class_01,no_initial_change_stable,0.9853926978897471,0.9812628625191924,included
10.1002_solr.202100249_Fig5_D_stability_performance_curve_pce_dba592846b,lab/data_all/x_time_h/10.1002_solr.202100249/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.202100249__Fig5__D__stability_performance_curve_pce__w_o_F4-TCNQ__Series_1.csv,10.1002/solr.202100249,Fig5_D_stability_performance_curve_pce,10.1002_solr.202100249__Fig5__D__stability_performance_curve_pce__w_o_F4-TCNQ__Series_1,Time (h),(h),PCE (%),(%),1.0,820.0088714591463,41,38,15.034269931730758,505fb88e804ec00168bc7780e6d17160cc7944695dc34ba93990cda91d8f0789,high,boundary_candidate,早期上升速度不足末段下降速度1.5倍,500,0.4891839894264991,0.8948228998804169,0.5214375047515949,-0.3733853951288219,-0.7632821253339974,0.1051759922399917,0.2150029324616615,0.4785613873688137,0.978285057795659,0.0277761700006071,0.0567806195643706,0.0023030972197758,0.0047080388351955,0.1074790894597675,0.2197109712968571,0.4785613873688137,0.978285057795659,0.24,0.0,0.24,0.4,0.4855227394686189,-1.199108341288092,0.76,True,IFO-Bridge,0.1175383332881258,0.4049031457383295,0.5551194057955914,B024,0.0,class_01,no_initial_change_stable,0.8924491340923634,0.972234161583621,included
10.1016_j.cej.2020.126855_Fig5_whole_stability_4eb1248f65,lab/data_all/x_time_h/10.1016_j.cej.2020.126855/Fig5_whole_stability/accepted/10.1016_j.cej.2020.126855__Fig5__whole__stability__Pristine__Series_1.csv,10.1016/j.cej.2020.126855,Fig5_whole_stability,10.1016_j.cej.2020.126855__Fig5__whole__stability__Pristine__Series_1,Time,(h),PCE,(%),1.0,2820.647381761991,120,22,19.85000427658274,fa46f8f30da7fb077d5b3072b128a678a3b0e6ab5dec81623e3a70533108dcc7,low_review,boundary_candidate,已有规则扰动稳定性不足,500,0.038179806207946,0.9692632305134788,0.9625101366885508,-0.006753093824928,-0.1768760634390699,0.0307329799875122,0.8049537973064945,0.0374860738124402,0.9818298607455644,0.0090865118974149,0.2379926144183477,0.0011089944247008,0.0290466226743183,0.031841974412213,0.8340004199808129,0.0374860738124402,0.9818298607455644,0.1733333333333333,0.0,0.1733333333333333,0.4,0.2146715053286556,-0.039018137072295,0.77,True,IFO-Bridge,0.0317075682023252,5.501838925085015,0.7323876581950297,B025,,,,,,unique_points_4_to_9_main_qc
10.1016_j.cej.2021.130572_Fig5_A_stability_performance_curve_pce_5485630fba,lab/data_all/x_time_h/10.1016_j.cej.2021.130572/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130572__Fig5__A__stability_performance_curve_pce__O-_w_o_HEMA__Series_2.csv,10.1016/j.cej.2021.130572,Fig5_A_stability_performance_curve_pce,10.1016_j.cej.2021.130572__Fig5__A__stability_performance_curve_pce__O-_w_o_HEMA__Series_2,Time,(h),Normalized PCE,,1.0,1006.9296487328908,67,33,1.0011155444024482,d431aba9aa039a3a90062ef0ec45d83420b2e7c8ca233139836595b4c08b9830,high,boundary_candidate,早期上升速度不足末段下降速度1.5倍,500,0.0612651057098188,0.9836439465510616,0.9394546951143522,-0.0441892514367094,-0.7212792816519599,0.0163556133510675,0.2669645822294929,0.0605448647877769,0.9882438638814528,0.0034375886724388,0.0561100586151095,0.0001345646111882,0.0021964315515193,0.0164901779622557,0.2691610137810123,0.0605448647877769,0.9882438638814528,0.35,0.0166666666666666,0.35,0.4,0.0462564906355417,-0.0680112825335546,0.6666666666666666,True,IFO-Bridge,0.0166275748541075,0.6801296624971039,0.4383046717349434,B026,0.0,class_01,no_initial_change_stable,0.983847121061361,0.996623621246501,included
10.1016_j.electacta.2018.07.044_Fig4_H_stability_performance_curve_pce_57ee7b413f,lab/data_all/x_time_h/10.1016_j.electacta.2018.07.044/Fig4_H_stability_performance_curve_pce/accepted/10.1016_j.electacta.2018.07.044__Fig4__H__stability_performance_curve_pce__Mg(0.04)-TiO₂__Series_2.csv,10.1016/j.electacta.2018.07.044,Fig4_H_stability_performance_curve_pce,10.1016_j.electacta.2018.07.044__Fig4__H__stability_performance_curve_pce__Mg(0.04)-TiO₂__Series_2,Time,(h),Normalized PCE,,1.0,707.3368339557683,65,46,1.007335442910116,5d79eedddeb0eeffbbd38823de49d0b5a4fd85aa354f4caf4189d674c409dfac,high,clear_match,,500,0.071664905950775,0.9437818559980372,0.929485453390294,-0.0142964026077433,-0.1994895886357991,0.0562144449591364,0.7844068754900596,0.0705108475668797,0.9838964641258588,0.0022111352607151,0.0308538081698443,0.003519049430689,0.0491042217107797,0.0597334943898254,0.8335110972008394,0.0705108475668797,0.9838964641258588,0.3666666666666666,0.0,0.3666666666666666,0.4,0.3541791283751339,-0.1011971474877513,0.6666666666666666,True,IFO-Bridge,0.0595629642611537,3.499892409694678,0.7572633406135023,B027,0.0,class_01,no_initial_change_stable,0.9401220445901196,0.9978155531999932,included
10.1016_j.electacta.2018.07.044_Fig4_H_stability_performance_curve_pce_c80b739546,lab/data_all/x_time_h/10.1016_j.electacta.2018.07.044/Fig4_H_stability_performance_curve_pce/accepted/10.1016_j.electacta.2018.07.044__Fig4__H__stability_performance_curve_pce__None-doped_TiO₂__Series_1.csv,10.1016/j.electacta.2018.07.044,Fig4_H_stability_performance_curve_pce,10.1016_j.electacta.2018.07.044__Fig4__H__stability_performance_curve_pce__None-doped_TiO₂__Series_1,Time,(h),Normalized PCE,,1.0,707.3368339557683,65,46,0.999334102002062,6afa1a3678010ad02cb49101c5d06234de01c643ab38916799dc71940be6dde6,high,clear_match,,500,0.0874933271963478,0.9173542512451256,0.940570746217185,0.0232164949720592,0.2653516069855022,0.0826739569486022,0.9449172822410764,0.059457461976543,0.6795656752555741,0.0076619927015466,0.0875723091928145,0.0048193702477455,0.0550827177589237,0.0874933271963478,1.0,0.059457461976543,0.6795656752555741,0.2466666666666666,0.0,0.2466666666666666,0.4,0.5567580428058881,-0.1241981317130638,0.61,True,IFO-Bridge,0.090122171272863,4.482821400986704,0.9695585380416252,B028,0.0,class_01,no_initial_change_stable,0.9123421061874702,0.9925029289193008,included
10.1016_j.joule.2018.10.011_Fig4_E_jv_curve_stability_performance_pce_1798e309a6,lab/data_all/x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/accepted/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA-ATS-IPA__Series_3.csv,10.1016/j.joule.2018.10.011,Fig4_E_jv_curve_stability_performance_pce,10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA-ATS-IPA__Series_3,Time,h,Normalized PCE,,1.0,1049.3399654283794,116,55,1.0106969879173349,ccc022752f086f16bdcf0cf6c4812baa37d9a8d048540fb85563af6c989ca0ff,high,clear_match,,500,0.0754548599322061,0.9252691149516784,0.9445222361868036,0.019253121235125,0.2551607842413775,0.0747216974943042,0.9902834298736938,0.0554685762591792,0.7351226456323162,0.0224810817198732,0.2979408051392825,0.0007331624379018,0.0097165701263061,0.0754548599322061,1.0,0.0554685762591792,0.7351226456323162,0.21,0.01,0.21,0.4,0.4934295253363382,-0.0453073681512148,0.4233333333333333,True,IFO-Bridge,0.0807567185447517,10.890712603069344,0.8653301238472232,B029,0.0,class_01,no_initial_change_stable,0.9262827098422224,0.9776917145130296,included
10.1016_j.solener.2020.02.085_Fig6_whole_figure_689354882f,lab/data_all/x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/accepted/10.1016_j.solener.2020.02.085__Fig6__whole__figure__W_O_a_sandwich_structure__Series_2.csv,10.1016/j.solener.2020.02.085,Fig6_whole_figure,10.1016_j.solener.2020.02.085__Fig6__whole__figure__W_O_a_sandwich_structure__Series_2,Time,(h),PCE,(%),1.0,980.6025525508384,67,34,18.756790463123178,c2a126fa5a67c5f540bfd2642f08181753c5e0f972e96ef6310172daa47343e2,low_review,boundary_candidate,已有规则扰动稳定性不足；早期上升速度不足末段下降速度1.5倍,500,0.1061284847224889,0.9813733948948564,0.8946051281383167,-0.0867682667565395,-0.8175775521852254,0.018625383886858,0.1754984435664076,0.1053936506433976,0.9930759957516332,0.0186867385146425,0.1760765600630756,0.005154357436613,0.0485671443448099,0.006442296986595,0.0607028075774448,0.0880562063065215,0.8297132154178604,0.0733333333333333,0.2166666666666666,0.3366666666666666,0.4,0.225996771459857,-0.2250387938895965,0.69,True,IFO-Bridge,0.0189788962934476,1.00425694411929,0.2730860103495536,B030,0.0,class_01,no_initial_change_stable,0.976838576921289,0.9816957006418808,included
10.1021_acs.chemmater.8b02970_Fig6_C_stability_performance_curve_pce_0bbfe5b48e,lab/data_all/x_time_h/10.1021_acs.chemmater.8b02970/Fig6_C_stability_performance_curve_pce/accepted/10.1021_acs.chemmater.8b02970__Fig6__C__stability_performance_curve_pce__MD-Bro0__Series_3.csv,10.1021/acs.chemmater.8b02970,Fig6_C_stability_performance_curve_pce,10.1021_acs.chemmater.8b02970__Fig6__C__stability_performance_curve_pce__MD-Bro0__Series_3,Time,(h),Normalized PCE,,1.0,2134.4471791782585,77,18,0.9933227229969436,e3b5ac9af5a0ace8075cfebb19242f6210f734ab0d07a0dc0b3254e9c5a375f6,high,boundary_candidate,早期上升速度不足末段下降速度1.5倍,500,0.0478438613826596,0.982995667876716,0.9527638555806722,-0.0302318122960437,-0.6318848734688647,0.0170031503734315,0.3553883378567382,0.0472349626694753,0.9872732113256028,0.0092371317966554,0.1930682752124872,0.0006541413921457,0.013672420520447,0.0176572917655772,0.3690607583771853,0.0472349626694753,0.9872732113256028,0.23,0.0,0.23,0.4,0.0784969670587905,-0.0645937327694039,0.77,True,IFO-Bridge,0.0172972790512481,1.2152412268698027,0.5202876103890373,B031,,,,,,unique_points_4_to_9_main_qc
10.1021_acs.energyfuels.1c00848_Fig8_whole_stability_71e8f150ce,lab/data_all/x_time_h/10.1021_acs.energyfuels.1c00848/Fig8_whole_stability/accepted/10.1021_acs.energyfuels.1c00848__Fig8__whole__stability__Untreated_ETL__Series_2.csv,10.1021/acs.energyfuels.1c00848,Fig8_whole_stability,10.1021_acs.energyfuels.1c00848__Fig8__whole__stability__Untreated_ETL__Series_2,Time,h,Normalized PCE,a.u.,1.0,1092.61467361085,61,28,0.9190014388100278,3ac680a783ba17009134b6db3ad416bd825c7c35fe41cf753e0fbd6c7c54729a,low_review,boundary_candidate,已有规则扰动稳定性不足,500,0.1543505886923297,0.9278025875085736,0.84708796908622,-0.0807146184223537,-0.5229304216211565,0.072199946344439,0.4677659279185303,0.1529145647667927,0.9906963495396868,0.0353717947572411,0.2291652727528529,0.004531414380885,0.0293579339040783,0.076731360725324,0.4971238618226087,0.1529145647667927,0.9906963495396868,0.1533333333333333,0.0,0.1533333333333333,0.4,0.612029008349798,-0.2189193445151875,0.8466666666666667,True,IFO-Bridge,0.0778182205099442,2.7956826277969165,0.5043775750786561,B032,0.0,class_01,no_initial_change_stable,0.9230776174091508,0.9646475998683204,included
10.1021_acs.jpclett.1c02371_Fig5_A_stability_performance_curve_pce_b8266ec822,lab/data_all/x_time_h/10.1021_acs.jpclett.1c02371/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acs.jpclett.1c02371__Fig5__A__stability_performance_curve_pce__SnO₂__Series_2.csv,10.1021/acs.jpclett.1c02371,Fig5_A_stability_performance_curve_pce,10.1021_acs.jpclett.1c02371__Fig5__A__stability_performance_curve_pce__SnO₂__Series_2,Time (h),(h),PCE (norm.),(norm.),1.0,986.684643114357,100,51,1.0132725763239048,9d931c3b8a36b08d1fbd791e2d1fad23774fc43422ffe575a365c4ae10bd0b12,high,clear_match,,500,0.0268176107217679,0.9741580474268724,0.9880066852380734,0.013848637811201,0.516400881304466,0.0257424835430083,0.9599096582497976,0.0118938457318072,0.4435087769453315,2.810349847304217e-05,0.0010479493779149,0.0010751271787595,0.0400903417502025,0.0268176107217679,1.0,0.0118938457318072,0.4435087769453315,0.34,0.0,0.34,0.4,0.1454771743372457,-0.012154544589666,0.3266666666666666,True,IFO-Bridge,0.0264253666137688,11.968953115769736,0.9503294197975012,B033,0.0,class_01,no_initial_change_stable,0.973028185851448,1.0,included
10.1021_acsami.0c06823_Fig4_B_stability_performance_curve_pce_439ce6bba7,lab/data_all/x_time_h/10.1021_acsami.0c06823/Fig4_B_stability_performance_curve_pce/accepted/10.1021_acsami.0c06823__Fig4__B__stability_performance_curve_pce__DCL__Series_3.csv,10.1021/acsami.0c06823,Fig4_B_stability_performance_curve_pce,10.1021_acsami.0c06823__Fig4__B__stability_performance_curve_pce__DCL__Series_3,Time (h),(h),Normalized PCE,,1.0,951.2481794397012,66,35,1.0028193448195797,da718a5cb55871218afe463f199a795f543a6338ea9b69669eff73ed2bb38228,low_review,boundary_candidate,已有规则扰动稳定性不足；关键变化幅度不足起始值1%；早期上升速度不足末段下降速度1.5倍,500,0.0319409564346518,0.9936763009269906,0.96832433431619,-0.0253519666108004,-0.7937134463292634,0.0063206436058648,0.197885232985939,0.0316726102166652,0.9915986793152024,0.0061277160563154,0.1918451023485214,0.0008197171723661,0.0256635136785348,0.0071403607782309,0.2235487466644738,0.0316726102166652,0.9915986793152024,0.1933333333333333,0.0,0.1933333333333333,0.4,0.0405344913208413,-0.0326349126251354,0.5433333333333333,True,IFO-Bridge,0.0063608678198004,1.2420591342298128,0.314441793485929,B034,0.0,class_01,no_initial_change_stable,0.9928183000373152,0.9939026786305154,included
10.1021_acsami.0c14218_Fig3_A_stability_performance_curve_pce_ff_79faf41b54,lab/data_all/x_time_h/10.1021_acsami.0c14218/Fig3_A_stability_performance_curve_pce_ff/accepted/10.1021_acsami.0c14218__Fig3__A__stability_performance_curve_pce_ff__0.5%__Series_4.csv,10.1021/acsami.0c14218,Fig3_A_stability_performance_curve_pce_ff,10.1021_acsami.0c14218__Fig3__A__stability_performance_curve_pce_ff__0.5%__Series_4,Time,h,η (t) / η (0),,1.0,1109.8607012935736,50,23,0.9995016724068756,95a4d6fd7aac3d4c42658e6e154a1bb7bd2d53947437cef3fae1537ce6256780,low_review,boundary_candidate,已有规则扰动稳定性不足；早期上升速度不足末段下降速度1.5倍,500,0.1255057563573351,0.9747919886981448,0.875597673792309,-0.0991943149058357,-0.790356695858742,0.025205855197888,0.2008342559692875,0.1244001701037238,0.9911909518280296,0.0259519154003322,0.2067786861221166,0.001740612776795,0.0138687883911813,0.0269464679746831,0.2147030443604689,0.1244001701037238,0.9911909518280296,0.1933333333333333,0.0,0.1933333333333333,0.4,0.1358370853777899,-0.1759445639021032,0.8066666666666666,True,IFO-Bridge,0.0258576757812208,0.7720447984591928,0.385231742353338,B035,,,,,,unique_points_4_to_9_main_qc
10.1021_acsami.3c08746_Fig4_E_stability_performance_curve_15e82eb6f8,lab/data_all/x_time_h/10.1021_acsami.3c08746/Fig4_E_stability_performance_curve/accepted/10.1021_acsami.3c08746__Fig4__E__stability_performance_curve__Pristine__Series_2.csv,10.1021/acsami.3c08746,Fig4_E_stability_performance_curve,10.1021_acsami.3c08746__Fig4__E__stability_performance_curve__Pristine__Series_2,Time,(h),Normalized Efficiency,,1.0,717.3066650053162,72,50,0.9286799614181228,c861659e19f9364c36140b67f03851be40565468f5c95aea262cbe2c4fdaa84b,high,boundary_candidate,早期上升速度不足末段下降速度1.5倍,500,0.2073834106025672,0.9262022772114776,0.7958157073055444,-0.1303865699059332,-0.6287222759384936,0.073783111050781,0.3557811631913998,0.2041696809567142,0.9845034391298936,0.0275030137029582,0.1326191599561715,0.0010479262365361,0.0050530861339937,0.0748310372873172,0.3608342493253935,0.2041696809567142,0.9845034391298936,0.2533333333333333,0.0,0.2533333333333333,0.4,0.3204313467158355,-0.3043250272015889,0.7466666666666667,True,IFO-Bridge,0.0796619840678002,1.0529247287426595,0.549659712210287,B036,0.0,class_01,no_initial_change_stable,0.9249989490066228,0.9725466491522564,included
10.1021_acsami.9b16194_Fig4_C_stability_performance_curve_d92e58eee1,lab/data_all/x_time_h/10.1021_acsami.9b16194/Fig4_C_stability_performance_curve/accepted/10.1021_acsami.9b16194__Fig4__C__stability_performance_curve__MAPbI_CuSCN__Series_2.csv,10.1021/acsami.9b16194,Fig4_C_stability_performance_curve,10.1021_acsami.9b16194__Fig4__C__stability_performance_curve__MAPbI_CuSCN__Series_2,Time (h),(h),Normalized η,η,1.0,597.3034547767586,22,18,1.0396323216853804,a9d9ac4fa8058cce6132f97d8f003996b97cbda02e0348ef9ce3d93cd8119b9d,low_review,boundary_candidate,已有规则扰动稳定性不足；早期上升速度不足末段下降速度1.5倍,500,0.2862743091397144,0.9498757295141522,0.7226791616042227,-0.2271965679099294,-0.7936324031055388,0.0501218420728637,0.1750832696915254,0.2773184099827932,0.9687156727970644,0.0255656092947162,0.0893045882166085,0.0129887185926284,0.0453715830514478,0.0631105606654921,0.2204548527429732,0.2773184099827932,0.9687156727970644,0.0866666666666666,0.0,0.0866666666666666,0.4,0.6115745159511389,-0.9462330427002,0.66,True,IFO-Bridge,0.0527667362324336,0.6463254698926291,0.415428776892387,B037,,,,,,unique_points_4_to_9_main_qc
10.1021_acsenergylett.9b02716_Fig5_B_stability_performance_curve_5fa1e2492d,lab/data_all/x_time_h/10.1021_acsenergylett.9b02716/Fig5_B_stability_performance_curve/accepted/10.1021_acsenergylett.9b02716__Fig5__B__stability_performance_curve__BTSTH__Series_2.csv,10.1021/acsenergylett.9b02716,Fig5_B_stability_performance_curve,10.1021_acsenergylett.9b02716__Fig5__B__stability_performance_curve__BTSTH__Series_2,Aging Time,(h),Normalized PCE,(%),1.0,1522.999742344928,67,22,1.0108441743719672,1d24a3080177814c09be10b059620c2f20d67f43cc6e0bb62c1c7fb912d2affd,high,clear_match,,500,0.0663658224499598,0.9605931998249512,0.9367667714020326,-0.0238264284229184,-0.3590165471223346,0.0394056596130818,0.5937643527704931,0.0632320880360003,0.9527808998928275,0.0071625359531189,0.1079250687885257,0.0001250590704636,0.0018843896729821,0.0395307186835455,0.5956487424434752,0.0632320880360003,0.9527808998928275,0.3033333333333333,0.0,0.3033333333333333,0.4,0.1633434825102623,-0.0861791276348165,0.7133333333333334,True,IFO-Bridge,0.0410222137948329,1.8953949406685708,0.7828214197620136,B038,,,,,,unique_points_4_to_9_main_qc
10.1038_s41467-024-45228-9_Fig6_A_mppt_stability_performance_curve_image_9d8b88e71c,lab/data_all/x_time_h/10.1038_s41467-024-45228-9/Fig6_A_mppt_stability_performance_curve_image/accepted/10.1038_s41467-024-45228-9__Fig6__A__mppt_stability_performance_curve_image__Control__Series_1.csv,10.1038/s41467-024-45228-9,Fig6_A_mppt_stability_performance_curve_image,10.1038_s41467-024-45228-9__Fig6__A__mppt_stability_performance_curve_image__Control__Series_1,Time,(h),Normalized PCE,,1.0,1029.006686950453,75,36,0.7649043989496795,84df61b4adee249c05fd226c0287b3552a68f4b4b4b491c8d7618e5491c04fda,high,clear_match,,500,0.2311596890411507,0.8385732256413075,0.963576892362556,0.1250036667212485,0.5407675846933483,0.1614263240760005,0.6983325022870388,0.036422657354752,0.1575649175936905,0.0045668176552443,0.0197561161039258,0.0697333649651501,0.3016674977129612,0.2311596890411507,1.0,0.036422657354752,0.1575649175936905,0.32,0.0,0.32,0.4,1.371778870339503,-0.0658826821863267,0.4566666666666666,True,IFO-Bridge,0.1925011664336744,20.821539512612624,0.8420705866289543,B039,0.0,class_01,no_initial_change_stable,0.7679072682566773,0.9958181058446828,included
