candidate,distance_key,window,T_h,n,effective_coverage,normalization,mode,lambda_value,radius,linkage,K,silhouette,dunn,min_cluster,max_fraction,eligible_structure,internal_score
M000131,coverage100_y0_classic_l0_r0.2,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,0.2,weighted,6,0.4440030383149845,0.15224803118806787,1,0.3793103448275862,False,0.4329805996472664
M000132,coverage100_y0_classic_l0_r0.2,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,0.2,weighted,7,0.3809891699815426,0.15224803118806787,1,0.3793103448275862,False,0.2476300705467372
M000133,coverage100_y0_classic_l0_r0.2,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,0.2,weighted,8,0.3654163906499347,0.15224803118806787,1,0.3793103448275862,False,0.20513668430335094
M000134,coverage100_y0_classic_l0_r0.2,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,0.2,weighted,9,0.2652181816263281,0.15224803118806787,1,0.3793103448275862,False,0.03549382716049383
M000135,coverage100_y0_classic_l0_r0.2,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,0.2,weighted,10,0.25535241754586263,0.15224803118806787,1,0.3793103448275862,False,0.031690917107583774
M000136,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,2,0.7139872255793267,0.10396299865213637,7,0.7586206896551724,True,0.7240134479717812
M000137,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,3,0.6848886558453292,0.14802474126117632,3,0.7586206896551724,True,0.7193562610229277
M000138,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,4,0.5183704448735896,0.11519138535193553,3,0.5517241379310345,True,0.5621693121693121
M000139,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,5,0.47987380792811785,0.11519138535193553,1,0.5517241379310345,False,0.48933531746031744
M000140,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,6,0.43889458315692975,0.11519138535193553,1,0.5517241379310345,False,0.4088128306878307
M000141,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,7,0.4090494221438478,0.2198218542207204,1,0.4482758620689655,False,0.3872905643738977
M000142,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,8,0.3887063793704891,0.2198218542207204,1,0.4482758620689655,False,0.3264440035273368
M000143,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,9,0.357950549032467,0.2198218542207204,1,0.4482758620689655,False,0.23699294532627863
M000144,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,average,10,0.38444649706179607,0.36985594676775485,1,0.2413793103448276,False,0.39880952380952384
M000145,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,2,0.7139872255793267,0.10396299865213637,7,0.7586206896551724,True,0.7240134479717812
M000146,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,3,0.6848886558453292,0.14802474126117632,3,0.7586206896551724,True,0.7193562610229277
M000147,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,4,0.5183704448735896,0.11519138535193553,3,0.5517241379310345,True,0.5621693121693121
M000148,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,5,0.47196846808919707,0.13117470137778234,3,0.41379310344827586,True,0.47867063492063494
M000149,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,6,0.4268184263079044,0.1527741670549154,2,0.41379310344827586,False,0.3915895061728395
M000150,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,7,0.3924926063725373,0.18046968688345677,1,0.41379310344827586,False,0.3134920634920635
M000151,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,8,0.4208150090789253,0.26280564247448385,1,0.2413793103448276,False,0.4525462962962963
M000152,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,9,0.4004719663055665,0.28556625436969774,1,0.2413793103448276,False,0.40481701940035275
M000153,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,complete,10,0.36971613596754443,0.3036449089276653,1,0.2413793103448276,False,0.3252865961199295
M000154,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,2,0.7139872255793267,0.10396299865213637,7,0.7586206896551724,True,0.7240134479717812
M000155,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,3,0.6848886558453292,0.14802474126117632,3,0.7586206896551724,True,0.7193562610229277
M000156,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,4,0.5521745492820002,0.16010526380335724,3,0.4482758620689655,True,0.6324129188712523
M000157,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,5,0.4854545294660478,0.16010526380335724,1,0.4482758620689655,False,0.5246086860670194
M000158,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,6,0.4444753046948596,0.1736898028389001,1,0.4482758620689655,False,0.46235670194003525
M000159,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,7,0.4233573455222828,0.19217813590804567,1,0.3103448275862069,False,0.41595017636684306
M000160,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,8,0.403014302748924,0.19217813590804567,1,0.3103448275862069,False,0.35295414462081126
M000161,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,9,0.372258472410902,0.19217813590804567,1,0.3103448275862069,False,0.26251102292768963
M000162,coverage100_y0_classic_l0_r-1,coverage100,27.748780763058747,29,0.21641791044776118,y0,classic,0.0,-1.0,weighted,10,0.337536939192712,0.2551282466507596,1,0.27586206896551724,False,0.21031746031746032
M000163,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,2,0.545928255847809,0.40956398901860536,1,0.9655172413793104,False,0.769372795414462
M000164,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,3,0.5219630192912164,0.5001128922384177,1,0.9310344827586207,False,0.765680114638448
M000165,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,4,0.43791024279072804,0.5001128922384177,1,0.896551724137931,False,0.603643077601411
M000166,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,5,0.455415539437248,0.38904617796719226,1,0.8275862068965517,False,0.6003913139329806
M000167,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,6,0.49941362055563354,0.5038622832790626,1,0.7586206896551724,False,0.7349812610229276
M000168,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,7,0.562274125945521,0.5047209063365199,1,0.6551724137931034,False,0.8236607142857144
M000169,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,8,0.5426801942389993,0.5523842063196455,1,0.6551724137931034,False,0.8125826719576719
M000170,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,9,0.5212135785092472,0.6908953933888293,1,0.6551724137931034,False,0.8034336419753086
M000171,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,average,10,0.4959657836899816,0.7370079547568816,1,0.6551724137931034,False,0.765625
M000172,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,2,0.44737865725836845,0.20256940330193796,4,0.8620689655172413,True,0.4845679012345679
M000173,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,3,0.5284368732079782,0.2783933675529381,3,0.7586206896551724,True,0.6806657848324515
M000174,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,4,0.5117420192576682,0.28290566099319475,1,0.7586206896551724,False,0.6570767195767195
M000175,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,5,0.5296291239925661,0.3356269241130698,1,0.7241379310344828,False,0.7133487654320989
M000176,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,6,0.4811624419314263,0.3827293970438224,1,0.7241379310344828,False,0.6474867724867724
M000177,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,7,0.562274125945521,0.5047209063365199,1,0.6551724137931034,False,0.8236607142857144
M000178,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,8,0.5426801942389993,0.5523842063196455,1,0.6551724137931034,False,0.8125826719576719
M000179,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,9,0.5212135785092472,0.6908953933888293,1,0.6551724137931034,False,0.8034336419753086
M000180,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,complete,10,0.4959657836899816,0.7370079547568816,1,0.6551724137931034,False,0.765625
M000181,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,2,0.44737865725836845,0.20256940330193796,4,0.8620689655172413,True,0.4845679012345679
M000182,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,3,0.5284368732079782,0.2783933675529381,3,0.7586206896551724,True,0.6806657848324515
M000183,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,4,0.5381367012527614,0.2783933675529381,1,0.7241379310344828,False,0.6944720017636685
M000184,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,5,0.5296291239925661,0.3356269241130698,1,0.7241379310344828,False,0.7133487654320989
M000185,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,6,0.4811624419314263,0.3827293970438224,1,0.7241379310344828,False,0.6474867724867724
M000186,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,7,0.562274125945521,0.5047209063365199,1,0.6551724137931034,False,0.8236607142857144
M000187,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,8,0.5426801942389993,0.5523842063196455,1,0.6551724137931034,False,0.8125826719576719
M000188,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,9,0.5212135785092472,0.6908953933888293,1,0.6551724137931034,False,0.8034336419753086
M000189,coverage100_y0_derivative_l1_r0.02,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.02,weighted,10,0.4959657836899816,0.7370079547568816,1,0.6551724137931034,False,0.765625
M000190,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,2,0.545020042408671,0.40956398901860536,1,0.9655172413793104,False,0.767719356261023
M000191,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,3,0.5189784647229243,0.5001128922384177,1,0.9310344827586207,False,0.7612158289241622
M000192,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,4,0.4360136601494975,0.5001128922384177,1,0.896551724137931,False,0.5981867283950617
M000193,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,5,0.4552544825027404,0.38904617796719226,1,0.8275862068965517,False,0.6002259700176367
M000194,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,6,0.498445716961357,0.5038622832790626,1,0.7586206896551724,False,0.7341545414462081
M000195,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,7,0.5404427587366112,0.4213148171074639,1,0.6206896551724138,False,0.7625385802469136
M000196,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,8,0.5225480697354106,0.47900825222441745,1,0.6206896551724138,False,0.7603891093474426
M000197,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,9,0.49362557733370627,0.6152159892067344,1,0.6206896551724138,False,0.748153659611993
M000198,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,average,10,0.45830687048204366,0.6152159892067344,1,0.6206896551724138,False,0.6773864638447972
M000199,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,2,0.44845031620778447,0.1875362266948791,4,0.8620689655172413,True,0.47536375661375657
M000200,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,3,0.529508207715916,0.2577331069586022,3,0.7586206896551724,True,0.6690365961199295
M000201,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,4,0.514012618392213,0.2668205134656281,1,0.7586206896551724,False,0.6521164021164022
M000202,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,5,0.5309846279607956,0.31071921968173905,1,0.7241379310344828,False,0.7025462962962963
M000203,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,6,0.4818696064344551,0.36487255944987385,1,0.7241379310344828,False,0.640597442680776
M000204,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,7,0.5637274087784357,0.467264319119732,1,0.6551724137931034,False,0.8118386243386244
M000205,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,8,0.5451175272376066,0.5312499246170236,1,0.6551724137931034,False,0.8091931216931216
M000206,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,9,0.5233189434263676,0.6823127709627481,1,0.6551724137931034,False,0.8070987654320989
M000207,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,complete,10,0.40798544375404655,0.6992432019764075,1,0.6206896551724138,False,0.5587797619047619
M000208,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,weighted,2,0.44845031620778447,0.1875362266948791,4,0.8620689655172413,True,0.47536375661375657
M000209,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,weighted,3,0.529508207715916,0.2577331069586022,3,0.7586206896551724,True,0.6690365961199295
M000210,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,weighted,4,0.5391323188239754,0.2577331069586022,1,0.7241379310344828,False,0.681850749559083
M000211,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,weighted,5,0.5309846279607956,0.31071921968173905,1,0.7241379310344828,False,0.7025462962962963
M000212,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,weighted,6,0.4818696064344551,0.36487255944987385,1,0.7241379310344828,False,0.640597442680776
M000213,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,weighted,7,0.5637274087784357,0.467264319119732,1,0.6551724137931034,False,0.8118386243386244
M000214,coverage100_y0_derivative_l1_r0.05,coverage100,27.748780763058747,29,0.21641791044776118,y0,derivative,1.0,0.05,weighted,8,0.5451175272376066,0.5312499246170236,1,0.6551724137931034,False,0.8091931216931216
