sample_index,cluster_neuron_id,cluster_x,cluster_y,cluster_coord,PCE_before,PCE_after,PCE_delta
2073,1,0,1,"(0, 1)",6.807507068,5.620673837,17.43418287
2074,1,0,1,"(0, 1)",8.328555312,7.801075759,6.333385961
2075,0,0,0,"(0, 0)",6.24741736,2.811676183,54.99458383
2076,1,0,1,"(0, 1)",7.686311187,6.471651223,15.80289861
2077,1,0,1,"(0, 1)",7.055352234,6.314937509,10.49436939
2078,1,0,1,"(0, 1)",7.910213215,7.24275688,8.437905736
2079,1,0,1,"(0, 1)",8.298120141,7.548669505,9.031571285
2080,2,1,0,"(1, 0)",3.496645818,0.32683791,90.65281624
2081,3,1,1,"(1, 1)",6.041353587,2.073319855,65.68120331
2082,3,1,1,"(1, 1)",9.185637999,4.314237001,53.03279967
2083,1,0,1,"(0, 1)",7.045661395,5.818701863,17.41439821
2084,1,0,1,"(0, 1)",11.51859383,8.518721817,26.04373469
2085,1,0,1,"(0, 1)",9.349451205,8.708041375,6.860400851
2086,3,1,1,"(1, 1)",10.9563788,3.75876964,65.69332161
2087,1,0,1,"(0, 1)",9.403985164,7.651375371,18.63688386
2088,1,0,1,"(0, 1)",6.536222651,5.341288817,18.28171863
2089,0,0,0,"(0, 0)",7.403384273,5.334441062,27.94591141
2090,1,0,1,"(0, 1)",7.787240341,6.513960611,16.35084669
2091,0,0,0,"(0, 0)",8.163880624,5.974630301,26.81629514
2092,0,0,0,"(0, 0)",7.991179559,4.595845224,42.48852513
2093,0,0,0,"(0, 0)",8.575782709,5.431739946,36.66187531
2094,1,0,1,"(0, 1)",7.360711956,6.150347254,16.44358194
2095,0,0,0,"(0, 0)",6.445894904,4.468706267,30.67360958
2096,1,0,1,"(0, 1)",9.915389369,8.812009511,11.12795289
2097,1,0,1,"(0, 1)",8.482648396,7.814172309,7.880511549
2098,0,0,0,"(0, 0)",8.019174626,4.472626093,44.22585488
2099,0,0,0,"(0, 0)",7.934704414,4.719146242,40.52524208
2100,1,0,1,"(0, 1)",20.56365607,20.12959733,2.110805249
2101,1,0,1,"(0, 1)",20.16849453,19.86455921,1.506980691
2102,1,0,1,"(0, 1)",20.21261804,19.76143329,2.232193537
2103,1,0,1,"(0, 1)",19.8792058,19.42516728,2.283987256
2104,1,0,1,"(0, 1)",19.46768715,19.03012058,2.247655621
2105,1,0,1,"(0, 1)",20.62459137,20.36073779,1.279315432
2106,1,0,1,"(0, 1)",20.90258926,20.68317655,1.049691527
2107,1,0,1,"(0, 1)",20.4394163,20.05914063,1.860501616
2108,1,0,1,"(0, 1)",19.870357,19.45039822,2.113493898
2109,1,0,1,"(0, 1)",19.06796454,18.7192878,1.828599698
2110,1,0,1,"(0, 1)",19.10129964,18.09439088,5.271414897
2111,1,0,1,"(0, 1)",19.77241601,19.05452612,3.630764652
2112,1,0,1,"(0, 1)",19.43446734,18.22987696,6.198216613
2113,1,0,1,"(0, 1)",20.13101904,19.54505171,2.910768322
2114,1,0,1,"(0, 1)",19.66632375,19.33982223,1.660206177
2115,1,0,1,"(0, 1)",20.67448693,19.95439163,3.483014126
2116,1,0,1,"(0, 1)",20.32343181,19.79016038,2.623924114
2117,1,0,1,"(0, 1)",20.71264099,20.12219018,2.850678542
2118,1,0,1,"(0, 1)",19.97829511,19.55876471,2.099930944
2119,1,0,1,"(0, 1)",19.28567621,19.10660965,0.92849506
2120,1,0,1,"(0, 1)",19.85251913,19.5736485,1.404711522
2121,1,0,1,"(0, 1)",20.27044618,20.10389585,0.821641145
2122,1,0,1,"(0, 1)",21.50219782,20.01020481,6.938793038
2123,1,0,1,"(0, 1)",21.35734641,19.96979498,6.496834404
2124,1,0,1,"(0, 1)",17.61228173,15.51578984,11.90357911
2125,1,0,1,"(0, 1)",18.34878025,16.29690628,11.18261779
2126,1,0,1,"(0, 1)",20.72247068,19.69217447,4.971879202
2127,1,0,1,"(0, 1)",20.97415139,19.9499358,4.883227774
2128,1,0,1,"(0, 1)",21.56979588,19.92489051,7.625966319
2129,1,0,1,"(0, 1)",21.90349057,19.96096348,8.86857319
2130,1,0,1,"(0, 1)",21.96124059,19.84527517,9.634999465
2131,1,0,1,"(0, 1)",21.521092,19.80830016,7.958666042
2132,1,0,1,"(0, 1)",21.82856858,20.04121826,8.188124244
2133,1,0,1,"(0, 1)",22.26013358,19.9634287,10.31757007
2134,1,0,1,"(0, 1)",21.92464176,19.63835859,10.42791575
2135,1,0,1,"(0, 1)",22.45705566,20.45941438,8.895383772
2136,1,0,1,"(0, 1)",21.90835042,19.69702261,10.09353862
2137,1,0,1,"(0, 1)",22.37805173,20.50592556,8.365903299
2138,1,0,1,"(0, 1)",22.14984171,20.2821656,8.43200656
2139,1,0,1,"(0, 1)",20.53100178,20.11985826,2.002549738
2140,1,0,1,"(0, 1)",21.1211677,20.77992734,1.615632037
2141,1,0,1,"(0, 1)",21.66511507,21.36665676,1.377598551
2142,1,0,1,"(0, 1)",21.25520124,20.83684081,1.968273235
2143,1,0,1,"(0, 1)",21.39479435,21.01001199,1.798485909
2144,1,0,1,"(0, 1)",20.67375933,20.35749284,1.529796748
2145,1,0,1,"(0, 1)",19.92764282,19.67483145,1.268646669
2146,1,0,1,"(0, 1)",21.76015018,21.37969728,1.748392822
2147,1,0,1,"(0, 1)",21.55787656,17.98386151,16.57869705
2148,1,0,1,"(0, 1)",21.88778663,19.81061101,9.49011274
2149,1,0,1,"(0, 1)",21.51477772,19.0412846,11.49671706
2150,1,0,1,"(0, 1)",20.62773943,16.37824168,20.60088919
2151,0,0,0,"(0, 0)",20.18665174,14.02734855,30.51176227
2152,1,0,1,"(0, 1)",17.93396351,15.3707761,14.29236436
2153,1,0,1,"(0, 1)",20.51380754,16.53788174,19.38170567
2154,1,0,1,"(0, 1)",21.3726329,16.26635121,23.89168296
2155,1,0,1,"(0, 1)",21.62342752,18.11605321,16.22025143
2156,1,0,1,"(0, 1)",21.74866666,18.43817665,15.22157689
2157,1,0,1,"(0, 1)",22.08496114,18.30569248,17.11240804
2158,1,0,1,"(0, 1)",22.22034409,18.31553753,17.57311472
2159,1,0,1,"(0, 1)",21.13675369,18.03098641,14.69368155
2160,1,0,1,"(0, 1)",21.91564682,18.47506312,15.69921127
2161,1,0,1,"(0, 1)",22.24305888,18.64966023,16.15514607
2162,1,0,1,"(0, 1)",22.43626741,18.99205639,15.35108741
2163,1,0,1,"(0, 1)",21.13478657,18.06346632,14.53206182
2164,1,0,1,"(0, 1)",19.35946694,17.57056171,9.240467388
2165,1,0,1,"(0, 1)",20.66989062,18.52118983,10.39531766
2166,1,0,1,"(0, 1)",20.91525988,18.85777152,9.837259373
2167,1,0,1,"(0, 1)",20.9918,19.1248607,8.89365989
2168,1,0,1,"(0, 1)",21.15127334,18.53385389,12.37476066
2169,1,0,1,"(0, 1)",20.85391065,16.76678034,19.59886748
2170,1,0,1,"(0, 1)",20.27787697,16.55847418,18.34217062
2171,1,0,1,"(0, 1)",20.69956312,17.34398761,16.21085184
2172,1,0,1,"(0, 1)",19.88205845,15.68311153,21.11927663
2173,1,0,1,"(0, 1)",20.85740942,16.14535141,22.59177019
2174,1,0,1,"(0, 1)",20.55954892,15.61598772,24.0450859
2175,1,0,1,"(0, 1)",20.17321309,17.04859925,15.48892498
2176,1,0,1,"(0, 1)",19.91811082,16.70288093,16.14224317
2177,1,0,1,"(0, 1)",19.38225371,16.38330445,15.47265509
2178,1,0,1,"(0, 1)",20.64326986,16.29289428,21.07406242
2179,1,0,1,"(0, 1)",20.75247021,16.09526039,22.44171306
2180,1,0,1,"(0, 1)",20.61369964,16.13361124,21.73354843
2181,1,0,1,"(0, 1)",20.86973142,16.34957801,21.65889591
2182,1,0,1,"(0, 1)",21.65330666,15.60156939,27.94832846
2183,0,0,0,"(0, 0)",21.48851147,14.73502836,31.42834307
2184,0,0,0,"(0, 0)",21.33531699,15.08180551,29.31060964
2185,0,0,0,"(0, 0)",21.23430486,14.70642522,30.74213959
2186,1,0,1,"(0, 1)",21.45124582,16.00111147,25.40707608
2187,1,0,1,"(0, 1)",21.80678711,16.47373316,24.45593622
2188,0,0,0,"(0, 0)",21.71678052,15.33935552,29.36634641
2189,1,0,1,"(0, 1)",22.07619809,16.44114664,25.52546149
2190,0,0,0,"(0, 0)",19.97630021,13.01402204,34.85269094
2191,0,0,0,"(0, 0)",19.74807607,11.90723772,39.70431511
2192,0,0,0,"(0, 0)",19.48698297,11.09329362,43.07331393
2193,0,0,0,"(0, 0)",19.83137909,13.23483964,33.26314031
2194,0,0,0,"(0, 0)",15.46938224,11.12562344,28.0797173
2195,0,0,0,"(0, 0)",14.55346666,11.6605944,19.87754758
2196,3,1,1,"(1, 1)",19.06993314,12.98036979,31.93279864
2197,1,0,1,"(0, 1)",18.8486362,16.13217914,14.41195547
2198,1,0,1,"(0, 1)",18.85956158,16.2866829,13.64230376
2199,1,0,1,"(0, 1)",19.07291787,16.54075128,13.27624125
2200,1,0,1,"(0, 1)",17.63768263,16.73649925,5.109420553
2201,1,0,1,"(0, 1)",19.96349159,17.57868213,11.94585353
2202,1,0,1,"(0, 1)",18.13010447,15.76773061,13.03011722
2203,3,1,1,"(1, 1)",17.52124108,7.158296797,59.14503564
2204,3,1,1,"(1, 1)",15.20575321,7.862745007,48.29098632
2205,3,1,1,"(1, 1)",17.54537566,9.255149461,47.25020631
2206,2,1,0,"(1, 0)",19.364421,6.111717461,68.43841879
2207,2,1,0,"(1, 0)",19.03425989,6.51166564,65.78976184
2208,2,1,0,"(1, 0)",17.52567909,5.951952468,66.03867709
2209,3,1,1,"(1, 1)",16.72431051,8.296473086,50.39273469
2210,3,1,1,"(1, 1)",5.689707768,2.083231836,63.38596073
2211,2,1,0,"(1, 0)",4.245390622,1.17939658,72.21936247
2212,3,1,1,"(1, 1)",5.726066164,2.56370905,55.22739388
2213,0,0,0,"(0, 0)",4.826427125,2.684103822,44.3873542
2214,2,1,0,"(1, 0)",5.295799652,1.366671517,74.19329268
2215,0,0,0,"(0, 0)",8.814523827,6.768147334,23.2159619
2216,1,0,1,"(0, 1)",10.35882405,8.45567226,18.37227644
2217,3,1,1,"(1, 1)",9.582147034,2.665031689,72.18753084
2218,3,1,1,"(1, 1)",9.821193637,1.309685684,86.6646995
2219,3,1,1,"(1, 1)",8.778176376,1.357244241,84.53842595
2220,3,1,1,"(1, 1)",11.14290473,5.444455583,51.13970984
2221,0,0,0,"(0, 0)",10.61714175,7.666922709,27.78731892
2222,2,1,0,"(1, 0)",2.257440473,0.293717778,86.98890262
2223,0,0,0,"(0, 0)",7.373626259,3.851725117,47.76348866
2224,2,1,0,"(1, 0)",4.796410175,0.967273641,79.8333836
2225,2,1,0,"(1, 0)",2.713059557,0.372041287,86.287021
2226,2,1,0,"(1, 0)",2.551516303,0.557577562,78.14720756
2227,0,0,0,"(0, 0)",7.295826176,3.49827519,52.05100689
2228,0,0,0,"(0, 0)",11.02685446,7.166165174,35.01170072
2229,0,0,0,"(0, 0)",11.99656041,7.758015002,35.33133884
2230,0,0,0,"(0, 0)",11.00492506,8.116390269,26.24765524
2231,2,1,0,"(1, 0)",4.815263849,0.266788356,94.45952777
2232,2,1,0,"(1, 0)",6.776819461,0.911283411,86.55293363
2233,1,0,1,"(0, 1)",7.122596069,6.276387885,11.88061454
2234,1,0,1,"(0, 1)",12.09458501,10.50703042,13.12616016
2235,3,1,1,"(1, 1)",6.019485697,1.545651431,74.32253337
2236,1,0,1,"(0, 1)",3.321560997,2.780251434,16.29684244
2237,0,0,0,"(0, 0)",8.451565179,5.721071338,32.30755231
2238,0,0,0,"(0, 0)",8.942562721,6.809827483,23.84926229
2239,0,0,0,"(0, 0)",9.173893918,6.435690415,29.84777813
2240,0,0,0,"(0, 0)",9.000769728,5.39190396,40.09507939
2241,0,0,0,"(0, 0)",8.628284072,5.230463722,39.38002413
2242,3,1,1,"(1, 1)",5.759196705,1.70592112,70.37918294
2243,2,1,0,"(1, 0)",5.965540242,1.328146736,77.73635443
2244,2,1,0,"(1, 0)",4.994264055,1.032899421,79.31828575
