candidate,window,mode,replicate,ARI,unique_curves,actual_deleted_fraction
M015670,coverage070,drop10,24,0.43656422379826637,91,0.09749591005290453
M015670,coverage070,drop10,25,0.7508335264856384,91,0.09749591005290453
M015670,coverage070,drop10,26,0.43656422379826637,91,0.09749591005290453
M015670,coverage070,drop10,27,0.43656422379826637,91,0.09749591005290453
M015670,coverage070,drop10,28,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,29,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,30,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,31,1.0,91,0.09749591005290453
M015670,coverage070,drop10,32,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,33,0.43656422379826637,91,0.09749591005290453
M015670,coverage070,drop10,34,1.0,91,0.09749591005290453
M015670,coverage070,drop10,35,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,36,0.43656422379826637,91,0.09749591005290453
M015670,coverage070,drop10,37,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,38,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,39,1.0,91,0.09749591005290453
M015670,coverage070,drop10,40,1.0,91,0.09749591005290453
M015670,coverage070,drop10,41,1.0,91,0.09749591005290453
M015670,coverage070,drop10,42,1.0,91,0.09749591005290453
M015670,coverage070,drop10,43,1.0,91,0.09749591005290453
M015670,coverage070,drop10,44,0.9422385760739346,91,0.09749591005290453
M015670,coverage070,drop10,45,1.0,91,0.09749591005290453
M015670,coverage070,drop10,46,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,47,1.0,91,0.09749591005290453
M015670,coverage070,drop10,48,0.7953163457362097,91,0.09749591005290453
M015670,coverage070,drop10,49,1.0,91,0.09749591005290453
M015985,coverage070,bootstrap90,0,1.0,58,
M015985,coverage070,bootstrap90,1,1.0,53,
M015985,coverage070,bootstrap90,2,1.0,55,
M015985,coverage070,bootstrap90,3,1.0,52,
M015985,coverage070,bootstrap90,4,1.0,51,
M015985,coverage070,bootstrap90,5,1.0,52,
M015985,coverage070,bootstrap90,6,0.8604474906910073,56,
M015985,coverage070,bootstrap90,7,1.0,53,
M015985,coverage070,bootstrap90,8,0.8786544398038859,55,
M015985,coverage070,bootstrap90,9,1.0,56,
M015985,coverage070,bootstrap90,10,1.0,60,
M015985,coverage070,bootstrap90,11,1.0,54,
M015985,coverage070,bootstrap90,12,1.0,53,
M015985,coverage070,bootstrap90,13,1.0,54,
M015985,coverage070,bootstrap90,14,1.0,53,
M015985,coverage070,bootstrap90,15,1.0,57,
M015985,coverage070,bootstrap90,16,1.0,58,
M015985,coverage070,bootstrap90,17,1.0,55,
M015985,coverage070,bootstrap90,18,1.0,55,
M015985,coverage070,bootstrap90,19,1.0,50,
M015985,coverage070,bootstrap90,20,1.0,53,
M015985,coverage070,bootstrap90,21,1.0,51,
M015985,coverage070,bootstrap90,22,0.859235887489676,54,
M015985,coverage070,bootstrap90,23,1.0,55,
M015985,coverage070,bootstrap90,24,1.0,57,
M015985,coverage070,bootstrap90,25,1.0,55,
M015985,coverage070,bootstrap90,26,1.0,52,
M015985,coverage070,bootstrap90,27,1.0,53,
M015985,coverage070,bootstrap90,28,1.0,55,
M015985,coverage070,bootstrap90,29,1.0,55,
M015985,coverage070,bootstrap90,30,1.0,52,
M015985,coverage070,bootstrap90,31,1.0,54,
M015985,coverage070,bootstrap90,32,1.0,53,
M015985,coverage070,bootstrap90,33,1.0,58,
M015985,coverage070,bootstrap90,34,1.0,56,
M015985,coverage070,bootstrap90,35,1.0,52,
M015985,coverage070,bootstrap90,36,0.8564767768545639,50,
M015985,coverage070,bootstrap90,37,1.0,53,
M015985,coverage070,bootstrap90,38,1.0,56,
M015985,coverage070,bootstrap90,39,1.0,54,
M015985,coverage070,bootstrap90,40,1.0,57,
M015985,coverage070,bootstrap90,41,0.6454154727793696,55,
M015985,coverage070,bootstrap90,42,1.0,57,
M015985,coverage070,bootstrap90,43,1.0,51,
M015985,coverage070,bootstrap90,44,1.0,52,
M015985,coverage070,bootstrap90,45,1.0,50,
M015985,coverage070,bootstrap90,46,1.0,59,
M015985,coverage070,bootstrap90,47,1.0,53,
M015985,coverage070,bootstrap90,48,1.0,56,
M015985,coverage070,bootstrap90,49,1.0,52,
M015985,coverage070,bootstrap95,0,1.0,57,
M015985,coverage070,bootstrap95,1,1.0,57,
M015985,coverage070,bootstrap95,2,1.0,54,
M015985,coverage070,bootstrap95,3,1.0,53,
M015985,coverage070,bootstrap95,4,1.0,57,
M015985,coverage070,bootstrap95,5,1.0,57,
M015985,coverage070,bootstrap95,6,1.0,53,
M015985,coverage070,bootstrap95,7,1.0,55,
M015985,coverage070,bootstrap95,8,1.0,58,
M015985,coverage070,bootstrap95,9,1.0,57,
M015985,coverage070,bootstrap95,10,0.8579172286863237,52,
M015985,coverage070,bootstrap95,11,1.0,56,
M015985,coverage070,bootstrap95,12,1.0,58,
M015985,coverage070,bootstrap95,13,1.0,51,
M015985,coverage070,bootstrap95,14,1.0,58,
M015985,coverage070,bootstrap95,15,1.0,57,
M015985,coverage070,bootstrap95,16,1.0,55,
M015985,coverage070,bootstrap95,17,1.0,58,
M015985,coverage070,bootstrap95,18,1.0,55,
M015985,coverage070,bootstrap95,19,1.0,58,
M015985,coverage070,bootstrap95,20,1.0,52,
M015985,coverage070,bootstrap95,21,0.859235887489676,54,
M015985,coverage070,bootstrap95,22,1.0,54,
M015985,coverage070,bootstrap95,23,1.0,49,
M015985,coverage070,bootstrap95,24,1.0,58,
M015985,coverage070,bootstrap95,25,1.0,55,
M015985,coverage070,bootstrap95,26,0.8579172286863237,52,
M015985,coverage070,bootstrap95,27,1.0,52,
M015985,coverage070,bootstrap95,28,1.0,53,
M015985,coverage070,bootstrap95,29,1.0,59,
M015985,coverage070,bootstrap95,30,1.0,57,
M015985,coverage070,bootstrap95,31,1.0,57,
M015985,coverage070,bootstrap95,32,1.0,57,
M015985,coverage070,bootstrap95,33,0.830272765892641,56,
M015985,coverage070,bootstrap95,34,1.0,58,
M015985,coverage070,bootstrap95,35,1.0,57,
M015985,coverage070,bootstrap95,36,1.0,56,
M015985,coverage070,bootstrap95,37,1.0,58,
M015985,coverage070,bootstrap95,38,1.0,59,
M015985,coverage070,bootstrap95,39,1.0,55,
M015985,coverage070,bootstrap95,40,1.0,56,
M015985,coverage070,bootstrap95,41,1.0,56,
M015985,coverage070,bootstrap95,42,1.0,53,
M015985,coverage070,bootstrap95,43,0.8307964923440411,57,
M015985,coverage070,bootstrap95,44,1.0,55,
M015985,coverage070,bootstrap95,45,1.0,56,
M015985,coverage070,bootstrap95,46,1.0,57,
M015985,coverage070,bootstrap95,47,1.0,58,
M015985,coverage070,bootstrap95,48,1.0,51,
M015985,coverage070,bootstrap95,49,1.0,55,
M015985,coverage070,drop05,0,1.0,91,0.06736514734928058
M015985,coverage070,drop05,1,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,2,1.0,91,0.06736514734928058
M015985,coverage070,drop05,3,1.0,91,0.06736514734928058
M015985,coverage070,drop05,4,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,5,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,6,1.0,91,0.06736514734928058
M015985,coverage070,drop05,7,1.0,91,0.06736514734928058
M015985,coverage070,drop05,8,1.0,91,0.06736514734928058
M015985,coverage070,drop05,9,1.0,91,0.06736514734928058
M015985,coverage070,drop05,10,1.0,91,0.06736514734928058
M015985,coverage070,drop05,11,1.0,91,0.06736514734928058
M015985,coverage070,drop05,12,1.0,91,0.06736514734928058
M015985,coverage070,drop05,13,1.0,91,0.06736514734928058
M015985,coverage070,drop05,14,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,15,1.0,91,0.06736514734928058
M015985,coverage070,drop05,16,1.0,91,0.06736514734928058
M015985,coverage070,drop05,17,1.0,91,0.06736514734928058
M015985,coverage070,drop05,18,1.0,91,0.06736514734928058
M015985,coverage070,drop05,19,1.0,91,0.06736514734928058
M015985,coverage070,drop05,20,1.0,91,0.06736514734928058
M015985,coverage070,drop05,21,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,22,1.0,91,0.06736514734928058
M015985,coverage070,drop05,23,1.0,91,0.06736514734928058
M015985,coverage070,drop05,24,1.0,91,0.06736514734928058
M015985,coverage070,drop05,25,1.0,91,0.06736514734928058
M015985,coverage070,drop05,26,1.0,91,0.06736514734928058
M015985,coverage070,drop05,27,1.0,91,0.06736514734928058
M015985,coverage070,drop05,28,1.0,91,0.06736514734928058
M015985,coverage070,drop05,29,1.0,91,0.06736514734928058
M015985,coverage070,drop05,30,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,31,1.0,91,0.06736514734928058
M015985,coverage070,drop05,32,1.0,91,0.06736514734928058
M015985,coverage070,drop05,33,1.0,91,0.06736514734928058
M015985,coverage070,drop05,34,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,35,1.0,91,0.06736514734928058
M015985,coverage070,drop05,36,1.0,91,0.06736514734928058
M015985,coverage070,drop05,37,1.0,91,0.06736514734928058
M015985,coverage070,drop05,38,1.0,91,0.06736514734928058
M015985,coverage070,drop05,39,1.0,91,0.06736514734928058
M015985,coverage070,drop05,40,1.0,91,0.06736514734928058
M015985,coverage070,drop05,41,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,42,1.0,91,0.06736514734928058
M015985,coverage070,drop05,43,1.0,91,0.06736514734928058
M015985,coverage070,drop05,44,1.0,91,0.06736514734928058
M015985,coverage070,drop05,45,0.9054163298302345,91,0.06736514734928058
M015985,coverage070,drop05,46,1.0,91,0.06736514734928058
M015985,coverage070,drop05,47,1.0,91,0.06736514734928058
M015985,coverage070,drop05,48,1.0,91,0.06736514734928058
M015985,coverage070,drop05,49,1.0,91,0.06736514734928058
M015985,coverage070,drop10,0,1.0,91,0.09749591005290453
M015985,coverage070,drop10,1,1.0,91,0.09749591005290453
M015985,coverage070,drop10,2,1.0,91,0.09749591005290453
M015985,coverage070,drop10,3,1.0,91,0.09749591005290453
M015985,coverage070,drop10,4,1.0,91,0.09749591005290453
M015985,coverage070,drop10,5,1.0,91,0.09749591005290453
M015985,coverage070,drop10,6,1.0,91,0.09749591005290453
M015985,coverage070,drop10,7,1.0,91,0.09749591005290453
M015985,coverage070,drop10,8,1.0,91,0.09749591005290453
M015985,coverage070,drop10,9,1.0,91,0.09749591005290453
M015985,coverage070,drop10,10,1.0,91,0.09749591005290453
M015985,coverage070,drop10,11,1.0,91,0.09749591005290453
M015985,coverage070,drop10,12,1.0,91,0.09749591005290453
M015985,coverage070,drop10,13,1.0,91,0.09749591005290453
M015985,coverage070,drop10,14,1.0,91,0.09749591005290453
M015985,coverage070,drop10,15,0.9054163298302345,91,0.09749591005290453
M015985,coverage070,drop10,16,1.0,91,0.09749591005290453
M015985,coverage070,drop10,17,1.0,91,0.09749591005290453
M015985,coverage070,drop10,18,1.0,91,0.09749591005290453
M015985,coverage070,drop10,19,1.0,91,0.09749591005290453
M015985,coverage070,drop10,20,1.0,91,0.09749591005290453
M015985,coverage070,drop10,21,1.0,91,0.09749591005290453
M015985,coverage070,drop10,22,1.0,91,0.09749591005290453
M015985,coverage070,drop10,23,1.0,91,0.09749591005290453
M015985,coverage070,drop10,24,1.0,91,0.09749591005290453
M015985,coverage070,drop10,25,1.0,91,0.09749591005290453
M015985,coverage070,drop10,26,1.0,91,0.09749591005290453
M015985,coverage070,drop10,27,1.0,91,0.09749591005290453
M015985,coverage070,drop10,28,0.9054163298302345,91,0.09749591005290453
M015985,coverage070,drop10,29,0.9054163298302345,91,0.09749591005290453
M015985,coverage070,drop10,30,1.0,91,0.09749591005290453
M015985,coverage070,drop10,31,1.0,91,0.09749591005290453
M015985,coverage070,drop10,32,1.0,91,0.09749591005290453
M015985,coverage070,drop10,33,1.0,91,0.09749591005290453
M015985,coverage070,drop10,34,1.0,91,0.09749591005290453
M015985,coverage070,drop10,35,0.9054163298302345,91,0.09749591005290453
M015985,coverage070,drop10,36,1.0,91,0.09749591005290453
M015985,coverage070,drop10,37,0.9054163298302345,91,0.09749591005290453
M015985,coverage070,drop10,38,1.0,91,0.09749591005290453
M015985,coverage070,drop10,39,1.0,91,0.09749591005290453
M015985,coverage070,drop10,40,1.0,91,0.09749591005290453
M015985,coverage070,drop10,41,1.0,91,0.09749591005290453
M015985,coverage070,drop10,42,1.0,91,0.09749591005290453
M015985,coverage070,drop10,43,1.0,91,0.09749591005290453
M015985,coverage070,drop10,44,1.0,91,0.09749591005290453
M015985,coverage070,drop10,45,1.0,91,0.09749591005290453
M015985,coverage070,drop10,46,1.0,91,0.09749591005290453
M015985,coverage070,drop10,47,1.0,91,0.09749591005290453
M015985,coverage070,drop10,48,0.9054163298302345,91,0.09749591005290453
M015985,coverage070,drop10,49,1.0,91,0.09749591005290453
M016255,coverage070,bootstrap90,0,1.0,58,
M016255,coverage070,bootstrap90,1,1.0,53,
M016255,coverage070,bootstrap90,2,1.0,55,
M016255,coverage070,bootstrap90,3,1.0,52,
M016255,coverage070,bootstrap90,4,1.0,51,
M016255,coverage070,bootstrap90,5,0.8579172286863237,52,
M016255,coverage070,bootstrap90,6,1.0,56,
M016255,coverage070,bootstrap90,7,0.8585908021660535,53,
M016255,coverage070,bootstrap90,8,1.0,55,
M016255,coverage070,bootstrap90,9,0.8604474906910073,56,
M016255,coverage070,bootstrap90,10,1.0,60,
M016255,coverage070,bootstrap90,11,1.0,54,
M016255,coverage070,bootstrap90,12,0.8285692412222361,53,
M016255,coverage070,bootstrap90,13,1.0,54,
M016255,coverage070,bootstrap90,14,1.0,53,
M016255,coverage070,bootstrap90,15,1.0,57,
M016255,coverage070,bootstrap90,16,1.0,58,
M016255,coverage070,bootstrap90,17,1.0,55,
M016255,coverage070,bootstrap90,18,1.0,55,
M016255,coverage070,bootstrap90,19,1.0,50,
M016255,coverage070,bootstrap90,20,1.0,53,
M016255,coverage070,bootstrap90,21,0.8758036236119229,51,
M016255,coverage070,bootstrap90,22,1.0,54,
M016255,coverage070,bootstrap90,23,0.8598542442195775,55,
M016255,coverage070,bootstrap90,24,1.0,57,
M016255,coverage070,bootstrap90,25,0.7747459255389075,55,
M016255,coverage070,bootstrap90,26,0.8279525575857489,52,
M016255,coverage070,bootstrap90,27,0.8772921247491249,53,
M016255,coverage070,bootstrap90,28,1.0,55,
M016255,coverage070,bootstrap90,29,0.8297278703562146,55,
M016255,coverage070,bootstrap90,30,0.0,52,
M016255,coverage070,bootstrap90,31,0.8291605003345024,54,
M016255,coverage070,bootstrap90,32,1.0,53,
M016255,coverage070,bootstrap90,33,1.0,58,
M016255,coverage070,bootstrap90,34,0.830272765892641,56,
M016255,coverage070,bootstrap90,35,0.8579172286863237,52,
M016255,coverage070,bootstrap90,36,1.0,50,
M016255,coverage070,bootstrap90,37,1.0,53,
M016255,coverage070,bootstrap90,38,1.0,56,
M016255,coverage070,bootstrap90,39,1.0,54,
M016255,coverage070,bootstrap90,40,0.8799058337901899,57,
M016255,coverage070,bootstrap90,41,1.0,55,
M016255,coverage070,bootstrap90,42,1.0,57,
M016255,coverage070,bootstrap90,43,0.772586203206267,51,
M016255,coverage070,bootstrap90,44,0.7731599814840904,52,
M016255,coverage070,bootstrap90,45,0.8266360903080837,50,
M016255,coverage070,bootstrap90,46,1.0,59,
M016255,coverage070,bootstrap90,47,0.7737102723460159,53,
M016255,coverage070,bootstrap90,48,1.0,56,
M016255,coverage070,bootstrap90,49,1.0,52,
M016255,coverage070,bootstrap95,0,1.0,57,
M016255,coverage070,bootstrap95,1,0.8307964923440411,57,
M016255,coverage070,bootstrap95,2,1.0,54,
M016255,coverage070,bootstrap95,3,1.0,53,
M016255,coverage070,bootstrap95,4,1.0,57,
M016255,coverage070,bootstrap95,5,0.7757031861711738,57,
M016255,coverage070,bootstrap95,6,1.0,53,
M016255,coverage070,bootstrap95,7,1.0,55,
M016255,coverage070,bootstrap95,8,-0.017543859649122806,58,
M016255,coverage070,bootstrap95,9,0.8307964923440411,57,
M016255,coverage070,bootstrap95,10,0.6968740998806698,52,
M016255,coverage070,bootstrap95,11,0.830272765892641,56,
M016255,coverage070,bootstrap95,12,1.0,58,
M016255,coverage070,bootstrap95,13,0.8758036236119229,51,
M016255,coverage070,bootstrap95,14,1.0,58,
M016255,coverage070,bootstrap95,15,1.0,57,
M016255,coverage070,bootstrap95,16,1.0,55,
M016255,coverage070,bootstrap95,17,0.7761551455023626,58,
M016255,coverage070,bootstrap95,18,1.0,55,
M016255,coverage070,bootstrap95,19,1.0,58,
M016255,coverage070,bootstrap95,20,1.0,52,
M016255,coverage070,bootstrap95,21,1.0,54,
M016255,coverage070,bootstrap95,22,0.859235887489676,54,
M016255,coverage070,bootstrap95,23,1.0,49,
M016255,coverage070,bootstrap95,24,0.8313002562160594,58,
M016255,coverage070,bootstrap95,25,1.0,55,
M016255,coverage070,bootstrap95,26,0.8279525575857489,52,
M016255,coverage070,bootstrap95,27,0.8279525575857489,52,
M016255,coverage070,bootstrap95,28,0.7737102723460159,53,
M016255,coverage070,bootstrap95,29,1.0,59,
M016255,coverage070,bootstrap95,30,1.0,57,
M016255,coverage070,bootstrap95,31,1.0,57,
M016255,coverage070,bootstrap95,32,1.0,57,
M016255,coverage070,bootstrap95,33,1.0,56,
M016255,coverage070,bootstrap95,34,1.0,58,
M016255,coverage070,bootstrap95,35,0.8610171178343949,57,
M016255,coverage070,bootstrap95,36,0.830272765892641,56,
M016255,coverage070,bootstrap95,37,0.7761551455023626,58,
M016255,coverage070,bootstrap95,38,0.8810592222909386,59,
M016255,coverage070,bootstrap95,39,0.8297278703562146,55,
M016255,coverage070,bootstrap95,40,0.7752337887038393,56,
M016255,coverage070,bootstrap95,41,1.0,56,
M016255,coverage070,bootstrap95,42,1.0,53,
M016255,coverage070,bootstrap95,43,1.0,57,
M016255,coverage070,bootstrap95,44,0.8297278703562146,55,
M016255,coverage070,bootstrap95,45,0.8604474906910073,56,
M016255,coverage070,bootstrap95,46,0.7757031861711738,57,
M016255,coverage070,bootstrap95,47,1.0,58,
M016255,coverage070,bootstrap95,48,0.8882813732190736,51,
M016255,coverage070,bootstrap95,49,0.8297278703562146,55,
M016255,coverage070,drop05,0,1.0,91,0.06736514734928058
M016255,coverage070,drop05,1,1.0,91,0.06736514734928058
M016255,coverage070,drop05,2,0.9054163298302345,91,0.06736514734928058
M016255,coverage070,drop05,3,1.0,91,0.06736514734928058
M016255,coverage070,drop05,4,1.0,91,0.06736514734928058
M016255,coverage070,drop05,5,1.0,91,0.06736514734928058
M016255,coverage070,drop05,6,1.0,91,0.06736514734928058
M016255,coverage070,drop05,7,0.9054163298302345,91,0.06736514734928058
M016255,coverage070,drop05,8,0.9054163298302345,91,0.06736514734928058
M016255,coverage070,drop05,9,1.0,91,0.06736514734928058
M016255,coverage070,drop05,10,1.0,91,0.06736514734928058
M016255,coverage070,drop05,11,1.0,91,0.06736514734928058
M016255,coverage070,drop05,12,1.0,91,0.06736514734928058
M016255,coverage070,drop05,13,1.0,91,0.06736514734928058
M016255,coverage070,drop05,14,1.0,91,0.06736514734928058
M016255,coverage070,drop05,15,0.9054163298302345,91,0.06736514734928058
M016255,coverage070,drop05,16,1.0,91,0.06736514734928058
M016255,coverage070,drop05,17,1.0,91,0.06736514734928058
M016255,coverage070,drop05,18,1.0,91,0.06736514734928058
M016255,coverage070,drop05,19,1.0,91,0.06736514734928058
M016255,coverage070,drop05,20,1.0,91,0.06736514734928058
M016255,coverage070,drop05,21,1.0,91,0.06736514734928058
