candidate,id,medoid,cluster,path_length,path_length_ratio,max_index_warp,mean_index_warp,max_time_warp_fraction,mean_time_warp_fraction,boundary_fraction,turn_collapse_fraction,turns
M000352,C209,C085,2,18,1.0,0.12941176470588234,0.05228758169934641,0.17754587548028428,0.07092236347743408,0.05555555555555555,0.0,3
M000352,C211,C085,2,17,1.0,0.125,0.051470588235294115,0.134864941573268,0.06980825854983072,0.0,0.0,4
M000352,C212,C085,2,19,1.0,0.12222222222222223,0.05087719298245613,0.15057821722860176,0.06101672190950422,0.0,0.0,3
M000352,C214,C085,2,19,1.0,0.12222222222222223,0.05087719298245613,0.15057821722860176,0.06101672190950422,0.0,0.0,0
M000352,C215,C085,2,7,1.0,0.16666666666666663,0.07142857142857144,0.08521557574505782,0.04566169169192585,0.0,0.0,1
M000352,C217,C085,2,45,1.0,0.1090909090909091,0.0494949494949495,0.23310545033377658,0.09446325701312216,0.0,0.5,4
M000352,C218,C085,2,45,1.0,0.1090909090909091,0.0494949494949495,0.23310545033377658,0.09446325701312216,0.0,0.0,0
M000596,C054,C039,1,20,1.0,0.18947368421052635,0.08,0.2650344244996216,0.10763838650670185,0.0,0.0,0
M000596,C213,C039,1,23,1.15,0.19298245614035087,0.10640732265446222,0.19748938042984082,0.11069446600564556,0.0,0.0,2
M000596,C040,C088,2,21,1.05,0.1842105263157895,0.0936269244539921,0.15379639631485215,0.0710197184587188,0.0,0.0,3
M000596,C075,C088,2,15,1.0,0.1428571428571429,0.07142857142857144,0.07220648625806889,0.033665739084231254,0.0,0.0,0
M000596,C076,C088,2,15,1.0,0.1428571428571429,0.09047619047619046,0.21179662457255657,0.13724377458260964,0.0,0.0,0
M000596,C077,C088,2,15,1.0,0.1428571428571429,0.08095238095238093,0.21179662457255682,0.1361237040234585,0.0,0.0,0
M000596,C082,C088,2,35,1.0,0.19747899159663862,0.1048019207683073,0.2499424035483133,0.13588874631464268,0.0,0.0,0
M000596,C084,C088,2,15,1.0,0.18571428571428572,0.08666666666666666,0.15776001935780626,0.06364077281311427,0.0,0.0,0
M000596,C085,C088,2,15,1.0,0.18571428571428572,0.08095238095238093,0.1577600193578065,0.06991847857102919,0.0,0.0,0
M000596,C089,C088,2,17,1.1333333333333333,0.1428571428571429,0.1134453781512605,0.1416570672580523,0.10514790583017186,0.0,0.0,0
M000596,C090,C088,2,17,1.1333333333333333,0.1428571428571429,0.10504201680672269,0.1416570672580523,0.09681513716793351,0.0,0.0,0
M000596,C096,C088,2,15,1.0,0.2,0.10666666666666665,0.18461435439968155,0.09797511770957663,0.06666666666666667,0.0,1
M000596,C134,C088,2,15,1.0,0.18571428571428575,0.08285714285714284,0.3020379147869852,0.15784653064400794,0.0,0.0,0
M000596,C135,C088,2,15,1.0,0.18571428571428575,0.08666666666666667,0.3020379147869852,0.17085435396185436,0.0,0.0,0
M000596,C184,C088,2,21,1.05,0.19172932330827067,0.1258503401360544,0.15945373931151596,0.088788223971475,0.0,0.0,1
M000596,C205,C088,2,20,1.0526315789473684,0.19841269841269843,0.11071428571428572,0.16724523616754106,0.08350012496250783,0.0,0.0,3
M000596,C206,C088,2,19,1.0,0.19047619047619047,0.09774436090225565,0.16437940507582005,0.07549361009888644,0.0,0.0,0
M000596,C208,C088,2,18,1.0,0.17647058823529416,0.08333333333333333,0.2050546599365097,0.1022880490935732,0.0,0.0,2
M000596,C209,C088,2,22,1.2222222222222223,0.17647058823529416,0.08498854087089382,0.20505465993650981,0.08781368030335877,0.0,0.3333333333333333,3
M000596,C212,C088,2,21,1.105263157894737,0.19841269841269843,0.11980347694633409,0.1560729700272,0.08155521591200243,0.0,0.0,3
M000596,C214,C088,2,19,1.0,0.19047619047619047,0.09774436090225565,0.1560729700272,0.0701024996523157,0.0,0.0,0
M000596,C215,C088,2,15,1.0,0.1904761904761905,0.08888888888888888,0.22772954910143048,0.07505729613596707,0.0,0.0,1
M000596,C217,C088,2,47,1.0444444444444445,0.19805194805194806,0.14437689969604864,0.24419401495579365,0.17851950346956177,0.0,0.25,4
M000596,C218,C088,2,47,1.0444444444444445,0.19805194805194806,0.14437689969604864,0.24419401495579365,0.17851950346956183,0.0,0.0,0
M000596,C083,C211,3,38,1.0857142857142856,0.1985294117647059,0.11522832817337463,0.14477931273287772,0.0799796514791706,0.0,0.0,4
M000596,C207,C211,3,24,1.263157894736842,0.13194444444444445,0.05410879629629629,0.173233145035549,0.05676474372248019,0.0,0.1111111111111111,9
M001162,C054,C039,1,20,1.0,0.12631578947368421,0.05,0.1938425845556303,0.08315899491171608,0.05,0.0,0
M001162,C213,C039,1,20,1.0,0.04093567251461988,0.016812865497076012,0.04549730592425584,0.027317299102001636,0.0,0.0,0
M001162,C040,C085,2,20,1.0,0.12631578947368416,0.05210526315789473,0.14025557342466455,0.05300382357107051,0.05,0.0,0
M001162,C075,C085,2,8,1.0,0.1428571428571429,0.057142857142857155,0.09485456268324494,0.03473853741563202,0.0,0.0,0
M001162,C076,C085,2,8,1.0,0.17142857142857137,0.07499999999999998,0.18800025428984482,0.09191718598006449,0.125,0.0,0
M001162,C077,C085,2,8,1.0,0.17142857142857137,0.07499999999999998,0.18800025428984507,0.09191718598006453,0.125,0.0,0
M001162,C082,C085,2,35,1.0,0.10588235294117648,0.048907563025210085,0.20485107385716583,0.09558663473471361,0.0,0.0,0
M001162,C083,C085,2,35,1.0,0.10588235294117648,0.048907563025210085,0.20485107385716578,0.09558663473471363,0.0,0.0,0
M001162,C084,C085,2,7,1.1666666666666667,0.20000000000000007,0.14285714285714285,0.17304559604762695,0.11813634342176756,0.7142857142857143,0.0,0
M001162,C088,C085,2,15,1.0,0.12857142857142856,0.05238095238095238,0.13360559120817506,0.05719959197321264,0.0,0.0,0
M001162,C089,C085,2,15,1.0,0.1285714285714286,0.05238095238095238,0.20443412483720122,0.07648376113854186,0.0,0.0,0
M001162,C090,C085,2,15,1.0,0.1285714285714286,0.058095238095238096,0.20443412483720122,0.08440298359084389,0.0,0.0,0
M001162,C096,C085,2,11,1.0,0.1,0.04545454545454544,0.1550842347789898,0.05587638789100105,0.0,0.0,0
M001162,C134,C085,2,7,1.1666666666666667,0.20000000000000007,0.1142857142857143,0.2834043646479757,0.1407121591008276,0.5714285714285714,0.0,0
M001162,C135,C085,2,7,1.1666666666666667,0.20000000000000007,0.14285714285714285,0.2834043646479757,0.16543295853620285,0.7142857142857143,0.0,0
M001162,C184,C085,2,20,1.0,0.12631578947368416,0.05210526315789473,0.14535065438220804,0.05777844973712004,0.05,0.0,0
M001162,C205,C085,2,19,1.0,0.12222222222222223,0.050877192982456146,0.1961096401746815,0.0789425899145837,0.0,0.0,0
M001162,C206,C085,2,19,1.0,0.12222222222222223,0.05087719298245613,0.1422717821799817,0.0562698351203394,0.0,0.0,0
M001162,C207,C085,2,19,1.0,0.12222222222222223,0.050877192982456146,0.1961096401746815,0.08602480109560429,0.0,0.0,0
M001162,C208,C085,2,18,1.0,0.12941176470588234,0.052941176470588235,0.18654643434559967,0.09502097016236999,0.05555555555555555,0.0,0
M001162,C209,C085,2,18,1.0,0.12941176470588234,0.05228758169934641,0.17754587548028428,0.07092236347743408,0.05555555555555555,0.0,0
M001162,C211,C085,2,17,1.0,0.125,0.051470588235294115,0.134864941573268,0.06980825854983072,0.0,0.0,0
M001162,C212,C085,2,19,1.0,0.12222222222222223,0.050877192982456146,0.2032294416449272,0.08756164943318046,0.0,0.0,0
M001162,C214,C085,2,19,1.0,0.12222222222222223,0.05087719298245613,0.15057821722860176,0.06101672190950422,0.0,0.0,0
M001162,C215,C085,2,7,1.0,0.16666666666666663,0.07142857142857144,0.08521557574505782,0.04566169169192585,0.0,0.0,0
M001162,C217,C085,2,45,1.0,0.1090909090909091,0.0494949494949495,0.23310545033377658,0.09446325701312216,0.0,0.0,0
M001162,C218,C085,2,45,1.0,0.1090909090909091,0.0494949494949495,0.23310545033377658,0.09446325701312216,0.0,0.0,0
M001307,C054,C039,1,20,1.0,0.12631578947368416,0.054210526315789466,0.15012358104936885,0.06111652837700998,0.05,0.0,0
M001307,C213,C039,1,20,1.0,0.029239766081871343,0.013304093567251457,0.04072802692954278,0.020364013464771364,0.0,0.0,2
M001307,C040,C088,2,20,1.0,0.052631578947368474,0.023120300751879715,0.07805883353360513,0.03663104653549089,0.0,0.0,3
M001307,C075,C088,2,15,1.0,0.07142857142857145,0.033333333333333326,0.1411977497150381,0.061516068051251566,0.0,0.0,0
M001307,C076,C088,2,15,1.0,0.07142857142857151,0.03333333333333333,0.1411977497150379,0.05227130116935426,0.0,0.0,0
M001307,C077,C088,2,15,1.0,0.07142857142857151,0.03333333333333333,0.1409680909435308,0.06100196452597736,0.0,0.0,0
M001307,C082,C088,2,35,1.0,0.05042016806722688,0.021368547418967584,0.10588518509207971,0.050627473225431346,0.05714285714285714,0.0,0
M001307,C083,C088,2,35,1.0,0.05042016806722688,0.021128451380552218,0.10588518509207971,0.050627473225431374,0.05714285714285714,0.0,0
