variant_id,k,seed,inertia,silhouette,min_cluster_fraction
w0150_coverage_z_level,5,71,8177.661220950038,0.41654931498548836,0.03231017770597738
w0150_coverage_z_level,6,11,7267.351604258207,0.2979631743667754,0.03446418955304254
w0150_coverage_z_level,6,23,7267.575394365604,0.2991129397167665,0.03446418955304254
w0150_coverage_z_level,6,37,7267.187211987868,0.29761226091924753,0.035541195476575124
w0150_coverage_z_level,6,53,7358.321121499758,0.3913394360358572,0.008616047388260635
w0150_coverage_z_level,6,71,7265.805105593702,0.2985421595637774,0.03500269251480883
w0150_coverage_z_level,7,11,6611.48793066313,0.3001284288800855,0.007000538502961767
w0150_coverage_z_level,7,23,6625.0240082649625,0.3050372125566822,0.008616047388260635
w0150_coverage_z_level,7,37,6632.037337712016,0.30435980259818635,0.007000538502961767
w0150_coverage_z_level,7,53,6623.3320068987405,0.3062718610102075,0.007539041464728056
w0150_coverage_z_level,7,71,6699.586966546132,0.31224960648453676,0.030156165858912225
w0150_coverage_z_level,8,11,6123.758255382032,0.28583988980665714,0.007000538502961767
w0150_coverage_z_level,8,23,6064.645787025078,0.2939594722869929,0.007000538502961767
w0150_coverage_z_level,8,37,6077.197162489334,0.28793254912228095,0.007000538502961767
w0150_coverage_z_level,8,53,6058.538307751561,0.29710768168310425,0.007000538502961767
w0150_coverage_z_level,8,71,6058.538307751561,0.29710768168310425,0.007000538502961767
w0150_coverage_z_level,9,11,5953.794928937406,0.2894847208210044,0.002154011847065159
w0150_coverage_z_level,9,23,5948.351218293659,0.283223244019224,0.004846526655896607
w0150_coverage_z_level,9,37,5671.919086667738,0.29209195680395084,0.007000538502961767
w0150_coverage_z_level,9,53,5630.015113282019,0.2908649648912886,0.007000538502961767
w0150_coverage_z_level,9,71,5892.767154592924,0.3015291267798375,0.010231556273559504
w0150_coverage_z_level,10,11,5415.288472885102,0.284693134323649,0.007000538502961767
w0150_coverage_z_level,10,23,5486.812557524378,0.2937121892739016,0.004846526655896607
w0150_coverage_z_level,10,37,5419.924781457014,0.2885866089297287,0.007000538502961767
w0150_coverage_z_level,10,53,5468.342047052412,0.29253866131353456,0.0032310177705977385
w0150_coverage_z_level,10,71,5370.407253790807,0.2485744699394046,0.007000538502961767
w0150_coverage_z_level_d1,2,11,925.2229910430485,0.6090712302379576,0.08939149165320409
w0150_coverage_z_level_d1,2,23,925.2229910430485,0.6090712302379576,0.08939149165320409
w0150_coverage_z_level_d1,2,37,925.2229910430485,0.6090712302379576,0.08939149165320409
