kept_index,curve_id,som_cluster_id,som_coord,doi,figure_label,series_id,legend_hint,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute
597,614,1,"(0,1)",10.3390/en16237849,Fig8_F,Series_1,CsPbI3−xBrx,1.00242549607942,57.7627067565918,Q3,n/a
598,615,0,"(0,0)",10.3390/ijms232214441,Fig5_C,Series_1,PCE_(30_%_UCNPs),18.572964865962128,6.074648857116699,Q5,Q3
599,616,2,"(1,0)",10.3390/ijms232214441,Fig5_C,Series_2,PCE_(pristine),16.6375513603422,28.18879508972168,Q5,Q3
600,617,0,"(0,0)",10.3390/mi16040379,Fig5_C,Series_1,→—Cs₃Sb2I9,0.9994960486527004,2.133733034133911,Q2,n/a
601,618,0,"(0,0)",10.3390/molecules28134976,Fig5,Series_1,0—0THI,100.00517744351454,8.74498462677002,Q5,Q5
602,619,0,"(0,0)",10.3390/molecules29112556,Fig6,Series_1,PSC_device_30%_UCNPs,16.519221905580814,5.925631523132324,Q5,Q3
603,620,2,"(1,0)",10.3390/molecules29112556,Fig6,Series_3,Pristine_device,15.099020580663922,20.925199508666992,Q5,Q2
604,621,2,"(1,0)",10.3390/molecules29215064,Fig5_A,Series_2,PEDOT_PSS,0.9987562854533681,41.65461730957031,Q2,n/a
605,622,1,"(0,1)",10.3390/molecules29215064,Fig5_B,Series_1,PEDOT_PSS,0.9970045786679841,47.24230194091797,Q2,n/a
606,623,2,"(1,0)",10.7498/aps.71.20211344,Fig13_B,Series_1,w_oPEABr,0.9214984002486091,12.689399719238281,Q1,n/a
607,624,0,"(0,0)",10.7498/aps.72.20230636,Fig14,Series_1,o—Control,1.0193350998687327,2.17360258102417,Q4,n/a
608,625,0,"(0,0)",10.1002/adem.202000990,Fig5_C,Series_1,Pero@Pbl₂-300°C,1.0064995690794183,13.742280006408691,Q4,n/a
609,626,3,"(1,1)",10.1002/adem.202000990,Fig5_C,Series_3,Pero@Pbl2-70°C,1.0064995690794183,88.6467056274414,Q4,n/a
610,627,2,"(1,0)",10.1002/adfm.201601119,Fig5_B,Series_2,[spiro-OMeTAD],15.213402223387508,23.52941131591797,Q5,Q2
611,628,2,"(1,0)",10.1002/adfm.201605988,Fig7_D,Series_1,FAPbl₃,1.0037826547967226,19.08017349243164,Q3,n/a
612,629,2,"(1,0)",10.1002/adfm.201702090,Fig4_B,Series_2,Mesoporous_Ts_TiO2,1.0099350040377526,30.36986541748047,Q4,n/a
613,630,1,"(0,1)",10.1002/adfm.201705363,Fig4_C,Series_1,without_PTT,1.0000255231632431,62.70289611816406,Q2,n/a
614,631,2,"(1,0)",10.1002/adfm.201705363,Fig4_C,Series_2,withPTT,1.0000255231632431,27.835399627685547,Q2,n/a
615,632,0,"(0,0)",10.1002/adfm.201706777,Fig4_D,Series_1,ITO_Ag,0.9659494991476325,6.788802146911621,Q1,n/a
616,633,0,"(0,0)",10.1002/adfm.201706777,Fig4_D,Series_2,ITO_Au,1.0121951333396255,7.413792610168457,Q4,n/a
617,634,0,"(0,0)",10.1002/adfm.201706923,Fig5_B,Series_2,→Control,1.0026977911524024,8.699202537536621,Q3,n/a
618,635,0,"(0,0)",10.1002/adfm.201800346,Fig4_A,Series_2,PCBM,20.043767053057117,8.104192733764648,Q5,Q4
619,636,2,"(1,0)",10.1002/adfm.201803269,Fig7_A,Series_1,w_o_DMSO-adducts,10.581640952345893,32.04106140136719,Q5,Q1
620,637,2,"(1,0)",10.1002/adfm.201804856,Fig5_F,Series_1,MAPbI₃,0.997230556287941,27.751285552978516,Q2,n/a
621,638,1,"(0,1)",10.1002/adfm.201807850,Fig7_F,Series_1,w_NbF₅,1.0034334681098083,53.84920120239258,Q3,n/a
622,639,3,"(1,1)",10.1002/adfm.201807850,Fig7_F,Series_2,w_o_NbF₅,0.9773887047949728,78.95361328125,Q1,n/a
623,640,0,"(0,0)",10.1002/adfm.201808119,Fig7_B,Series_2,Control,0.9991964570945099,5.424535274505615,Q2,n/a
624,641,0,"(0,0)",10.1002/adfm.201901026,Fig7_C,Series_3,0%,1.0361623674277252,12.097209930419922,Q4,n/a
625,642,0,"(0,0)",10.1002/adfm.201901296,Fig7_B,Series_1,Doped_Spiro-OMeTAD,1.0039023108435083,8.013248443603516,Q3,n/a
626,643,0,"(0,0)",10.1002/adfm.201905951,Fig7_A,Series_1,PCBM,20.031196523672968,8.6146240234375,Q5,Q4
627,644,0,"(0,0)",10.1002/adfm.201905951,Fig7_A,Series_2,NDI-ID(RS),19.928646043804388,4.665422439575195,Q5,Q4
628,645,1,"(0,1)",10.1002/adfm.201909737,Fig8_B,Series_1,MAPbI₃,0.9622380721278592,37.07143020629883,Q1,n/a
629,646,2,"(1,0)",10.1002/adfm.201910620,Fig5_D,Series_1,w_oM2P,0.9673414504582117,23.734622955322266,Q1,n/a
630,647,2,"(1,0)",10.1002/adfm.202000034,Fig6_F,Series_2,BA_(n=4),1.0044595347269274,30.698627471923828,Q3,n/a
631,648,1,"(0,1)",10.1002/adfm.202000034,Fig6_F,Series_3,3D,1.0021613126634026,51.18327713012695,Q3,n/a
632,649,0,"(0,0)",10.1002/adfm.202001788,Fig6_D,Series_1,Pero-pristine,1.0042195124720539,12.578004837036133,Q3,n/a
633,650,0,"(0,0)",10.1002/adfm.202001788,Fig6_D,Series_2,Pero-I-0.1,1.0042195124720539,4.398960113525391,Q3,n/a
634,651,0,"(0,0)",10.1002/adfm.202001788,Fig6_D,Series_3,Pero-Th-0.05,1.0073590039509366,5.6072893142700195,Q4,n/a
635,652,0,"(0,0)",10.1002/adfm.202005846,Fig4_A,Series_2,Reference,1.000254274550481,6.04988956451416,Q2,n/a
636,653,0,"(0,0)",10.1002/adfm.202008801,Fig6_C,Series_1,w_oIMBF4,0.999173363709092,7.081228256225586,Q2,n/a
637,654,0,"(0,0)",10.1002/adfm.202008801,Fig6_C,Series_2,with_IMBF4,1.004057532387582,1.936185359954834,Q3,n/a
638,655,0,"(0,0)",10.1002/adfm.202010368,Fig7_B,Series_1,Control,0.9997596569506354,6.666707992553711,Q2,n/a
639,656,0,"(0,0)",10.1002/adfm.202010368,Fig7_E,Series_1,Control,0.991110523205972,4.668516159057617,Q1,n/a
640,657,2,"(1,0)",10.1002/adfm.202010696,Fig6_B,Series_2,"→CsPbl,Br-PT_Spiro-OMeTAD",0.9947979412333603,20.991302490234375,Q1,n/a
641,658,2,"(1,0)",10.1002/adfm.202103316,Fig6_B,Series_1,reference,0.9996764700799183,21.93303680419922,Q2,n/a
642,659,0,"(0,0)",10.1002/adfm.202103316,Fig6_B,Series_2,w_5CzBn,0.9996764700799183,12.203365325927734,Q2,n/a
643,660,0,"(0,0)",10.1002/adfm.202103316,Fig6_B,Series_3,w_4t-5CzBn,1.0092731507676131,8.613395690917969,Q4,n/a
644,661,0,"(0,0)",10.1002/adfm.202103316,Fig6_C,Series_1,w_4t-5CzBn,1.010000772097476,11.72844123840332,Q4,n/a
645,662,2,"(1,0)",10.1002/adfm.202103316,Fig6_C,Series_2,w_5CzBn,1.00679452203988,27.43968391418457,Q4,n/a
646,663,0,"(0,0)",10.1002/adfm.202103316,Fig6_C,Series_3,reference,1.00679452203988,17.27668571472168,Q4,n/a
647,664,0,"(0,0)",10.1002/adfm.202103807,Fig5_B,Series_1,NiO,1.004344844994392,3.9283037185668945,Q3,n/a
648,665,2,"(1,0)",10.1002/adfm.202106560,Fig4_B,Series_2,"。—FASnl,_based_PSCs_with_HTL",0.9996607832352997,16.641199111938477,Q2,n/a
649,666,2,"(1,0)",10.1002/adfm.202107710,Fig4_F,Series_1,FASnl₃,1.0214107676779096,26.78675079345703,Q4,n/a
650,667,2,"(1,0)",10.1002/adfm.202111116,Fig5_B,Series_2,O-Ref,100.3083119371711,13.895702362060547,Q5,Q5
651,668,1,"(0,1)",10.1002/adfm.202200174,Fig3_E,Series_2,Control,1.0037462523813787,58.47423553466797,Q3,n/a
652,669,0,"(0,0)",10.1002/adfm.202200473,Fig4_A,Series_1,FA0.92CS0.08Pbl3,1.0050632924970972,5.3057966232299805,Q4,n/a
653,670,2,"(1,0)",10.1002/adfm.202200473,Fig4_B,Series_1,FA0.92CS0.08PbI3,1.0010153814557792,20.368873596191406,Q3,n/a
654,671,0,"(0,0)",10.1002/adfm.202200473,Fig4_C,Series_1,FA₀.₉₂Cs₀.₀₈PbI₃,1.0034226588062232,9.54747200012207,Q3,n/a
655,672,0,"(0,0)",10.1002/adfm.202215041,Fig3_E,Series_1,Control,1.0054861523991494,3.6299586296081543,Q4,n/a
656,673,0,"(0,0)",10.1002/adfm.202309894,Fig5_D,Series_2,Ref,1.0072760521346913,1.5489041805267334,Q4,n/a
657,674,0,"(0,0)",10.1002/adfm.202501623,Fig5_A,Series_1,Control,0.9857480033294748,12.729615211486816,Q1,n/a
658,675,2,"(1,0)",10.1002/adfm.202501623,Fig5_B,Series_1,o—Control,1.0052475331368749,16.318649291992188,Q4,n/a
659,676,2,"(1,0)",10.1002/adma.201503729,Fig4_A,Series_2,Spiro-OMeTAD,14.646032631505564,22.377788543701172,Q5,Q2
660,677,0,"(0,0)",10.1002/adma.201606608,Fig4_F,Series_2,MAPbI₃_device,0.9862339877371271,10.824566841125488,Q1,n/a
661,678,0,"(0,0)",10.1002/adma.201705596,Fig5_C,Series_1,MAPbl₃,0.9999532068215583,2.6774168014526367,Q2,n/a
662,679,0,"(0,0)",10.1002/adma.201706126,Fig5_C,Series_2,CB_with_0.0_mg_ml_PBDB-T,0.9953316814809449,3.297525644302368,Q1,n/a
663,680,0,"(0,0)",10.1002/adma.201707143,Fig4_C,Series_1,Series_1,0.9701984046050928,4.014074802398682,Q1,n/a
664,681,2,"(1,0)",10.1002/adma.201707143,Fig4_D,Series_1,Series_1,0.9081862387583925,15.20523452758789,Q1,n/a
665,682,0,"(0,0)",10.1002/adma.201800544,Fig3_A,Series_1,Reference,1.0066346373929507,4.41609001159668,Q4,n/a
666,683,1,"(0,1)",10.1002/adma.201800973,Fig3_D,Series_2,reference_MAPbl,1.0007541495342238,56.80732727050781,Q2,n/a
667,684,2,"(1,0)",10.1002/adma.201801948,Fig8_C,Series_1,w_o_post-treatment,0.9656356084821156,23.114669799804688,Q1,n/a
668,685,2,"(1,0)",10.1002/adma.201801948,Fig8_C,Series_2,w_FAPFpost-treatment6,0.9858484715515069,17.228614807128906,Q1,n/a
669,686,0,"(0,0)",10.1002/adma.201803735,Fig4_D,Series_1,Spiro-OMeTAD,0.9782125009737053,6.609869003295898,Q1,n/a
670,687,0,"(0,0)",10.1002/adma.201805323,Fig4_E,Series_2,X=0,0.9308616187161527,10.95559024810791,Q1,n/a
671,688,2,"(1,0)",10.1002/adma.201805323,Fig4_F,Series_1,X=0,0.9827577689945894,22.515409469604492,Q1,n/a
672,689,0,"(0,0)",10.1002/adma.201806823,Fig3_C,Series_1,X=0.17,1.0013077206063719,3.9644956588745117,Q3,n/a
673,690,0,"(0,0)",10.1002/adma.201901242,Fig5_C,Series_1,Control,1.0030634683336894,3.888988494873047,Q3,n/a
674,691,0,"(0,0)",10.1002/adma.201901673,Fig7_C,Series_2,(PEA)₂MA₄Pb₅I₁₆,1.0322385356655837,10.117268562316895,Q4,n/a
675,692,0,"(0,0)",10.1002/adma.201901966,Fig4_E,Series_1,LDRP,0.9660478225133837,4.399573802947998,Q1,n/a
676,693,0,"(0,0)",10.1002/adma.201904347,Fig3_F,Series_1,Pristine,1.002329605047999,7.339090347290039,Q3,n/a
677,694,0,"(0,0)",10.1002/adma.201904494,Fig4_D,Series_1,without_IEICO-4F,0.8091870598813321,12.626999855041504,Q1,n/a
678,695,0,"(0,0)",10.1002/adma.201904494,Fig4_D,Series_2,with_IEICO-4F,0.9608309763033405,10.39620590209961,Q1,n/a
679,696,1,"(0,1)",10.1002/adma.201905502,Fig4_H,Series_1,R,0.9781137708584308,38.64419937133789,Q1,n/a
680,697,0,"(0,0)",10.1002/adma.201905502,Fig4_H,Series_2,0.15,0.934798210003879,1.0758697986602783,Q1,n/a
681,698,0,"(0,0)",10.1002/adma.201906995,Fig5_D,Series_1,AceMA,1.1455884403934422,8.00677490234375,Q5,n/a
682,699,1,"(0,1)",10.1002/adma.201907769,Fig4_E,Series_2,Control,1.000188933977876,42.24457550048828,Q2,n/a
683,700,0,"(0,0)",10.1002/adma.201907769,Fig4_F,Series_1,Control,0.9993242616229355,14.071798324584961,Q2,n/a
684,701,1,"(0,1)",10.1002/adma.201908107,Fig5_E,Series_2,0%GABr,0.9929288886986739,78.10232543945312,Q1,n/a
685,702,1,"(0,1)",10.1002/adma.202000865,Fig4_F,Series_1,Control,1.000320604897182,36.200355529785156,Q2,n/a
686,703,0,"(0,0)",10.1002/adma.202001470,Fig5_G,Series_1,Control,1.008374876857021,10.273515701293945,Q4,n/a
687,704,2,"(1,0)",10.1002/adma.202001470,Fig5_G,Series_2,FAPbI₃,1.002110500628581,16.613037109375,Q3,n/a
688,705,1,"(0,1)",10.1002/adma.202001470,Fig5_H,Series_1,FAPbl3,0.9982046389603705,41.065948486328125,Q2,n/a
689,706,2,"(1,0)",10.1002/adma.202001470,Fig5_H,Series_2,Control,0.9982046389603705,17.288530349731445,Q2,n/a
690,707,0,"(0,0)",10.1002/adma.202003296,Fig5_A,Series_1,Control,1.003766060327491,4.871278762817383,Q3,n/a
691,708,2,"(1,0)",10.1002/adma.202003965,Fig6_A,Series_2,Eth-PSCs,1.100706004236981,30.69063949584961,Q5,n/a
692,709,2,"(1,0)",10.1002/adma.202004979,Fig2_F,Series_2,Control,0.996792395798875,30.623001098632812,Q2,n/a
693,710,1,"(0,1)",10.1002/adma.202006087,Fig3_C,Series_2,Spiro-OMeTAD°,19.196099386175558,41.43092727661133,Q5,Q4
694,711,1,"(0,1)",10.1002/adma.202006087,Fig7_A,Series_2,Control,0.9938249874418252,61.98429870605469,Q1,n/a
695,712,1,"(0,1)",10.1002/adma.202006087,Fig7_B,Series_1,Control,1.0011549659338117,47.79640579223633,Q3,n/a
696,713,0,"(0,0)",10.1002/adma.202006753,Fig6_B,Series_1,PTAA,1.004458532792144,4.760641098022461,Q3,n/a
697,714,0,"(0,0)",10.1002/adma.202007431,Fig4_F,Series_1,HL38,21.99243052199894,8.345901489257812,Q5,Q4
698,715,2,"(1,0)",10.1002/adma.202007431,Fig4_F,Series_2,spiro-MeOTAD,20.775235745932974,22.56307601928711,Q5,Q4
699,716,0,"(0,0)",10.1002/adma.202101823,Fig6_D,Series_2,BZA,0.962368468624015,4.501676559448242,Q1,n/a
700,717,2,"(1,0)",10.1002/adma.202101823,Fig6_D,Series_3,Reference,0.9759327072010291,28.890817642211914,Q1,n/a
701,718,0,"(0,0)",10.1002/adma.202103231,Fig6_A,Series_2,Control,1.0067026633837906,2.2757232189178467,Q4,n/a
702,719,0,"(0,0)",10.1002/adma.202109348,Fig4_D,Series_2,2D_3D_mixed_perovskite_composites,1.0019619719619712,3.967559337615967,Q3,n/a
703,720,1,"(0,1)",10.1002/adma.202205769,Fig4_C,Series_3,PEDOT_PSS—C₆₀_ALD_SnO₂,15.632497921402768,28.904510498046875,Q5,Q2
704,721,3,"(1,1)",10.1002/adma.202205769,Fig4_D,Series_2,PEDOT_PSS,20.523892627824214,55.728721618652344,Q5,Q4
705,722,2,"(1,0)",10.1002/adma.202302839,Fig2_G,Series_2,Control,0.9991265111754518,20.44224739074707,Q2,n/a
706,723,0,"(0,0)",10.1002/adma.202302839,Fig2_H,Series_1,Control,0.9958334035486378,6.181007385253906,Q2,n/a
707,724,0,"(0,0)",10.1002/adma.202303692,Fig6_B,Series_2,SP,0.99634338738143,12.34799575805664,Q2,n/a
708,725,0,"(0,0)",10.1002/adma.202303869,Fig4_E,Series_1,CsFAMA,0.9700028946239437,6.151622772216797,Q1,n/a
709,726,0,"(0,0)",10.1002/adma.202304150,Fig4_E,Series_1,Ref,1.130785113550661,11.35266399383545,Q5,n/a
710,727,0,"(0,0)",10.1002/adma.202307422,Fig6_H,Series_1,Control,0.9958086089834653,3.3244073390960693,Q2,n/a
711,728,0,"(0,0)",10.1002/adma.202307422,Fig6_H,Series_2,HDACl₂,1.0008496232260309,1.0073363780975342,Q2,n/a
712,729,0,"(0,0)",10.1002/adma.202307422,Fig6_H,Series_1,Control,0.9986091387624145,8.1995849609375,Q2,n/a
713,730,0,"(0,0)",10.1002/adma.202416932,Fig6_F,Series_2,SnO₂,1.0025544427044162,1.3116300106048584,Q3,n/a
714,731,2,"(1,0)",10.1002/admi.201800645,Fig5,Series_2,W_o_5-AVA,0.9824970114857742,21.056169509887695,Q1,n/a
715,732,3,"(1,1)",10.1002/admi.201901964,Fig4_D,Series_1,TiO2,0.9999050996779005,61.78826141357422,Q2,n/a
716,733,0,"(0,0)",10.1002/admi.202000105,Fig5_E,Series_1,reference,1.003692699399912,7.2512922286987305,Q3,n/a
717,734,0,"(0,0)",10.1002/admi.202000537,Fig5_C,Series_2,PEG_CsPbIBr₂,1.1546893860863316,10.276490211486816,Q5,n/a
718,735,0,"(0,0)",10.1002/admi.202001144,Fig3_A,Series_1,c-TiO2,1.0034926856896362,14.317947387695312,Q3,n/a
719,736,0,"(0,0)",10.1002/admi.202001144,Fig3_A,Series_2,。—PCBM,0.9992829859529695,12.872427940368652,Q2,n/a
720,737,0,"(0,0)",10.1002/admi.202001144,Fig3_A,Series_3,C6-BTC@AuNPs,1.0055975355579698,6.909423828125,Q4,n/a
721,738,1,"(0,1)",10.1002/admi.202001425,Fig4_F,Series_1,Spiro-OMeTAD,1.0010639740921965,38.32219314575195,Q3,n/a
722,739,2,"(1,0)",10.1002/admi.202001425,Fig4_F,Series_3,PCDTBTw_ofibrils,1.003551042495444,33.11360549926758,Q3,n/a
723,740,0,"(0,0)",10.1002/admi.202001683,Fig4_C,Series_2,W_o_interface,18.475365542708325,1.500844955444336,Q5,Q3
724,741,0,"(0,0)",10.1002/admi.202100776,Fig5_B,Series_2,without_QDs,1.008870629772121,10.78808307647705,Q4,n/a
725,742,0,"(0,0)",10.1002/admi.202102324,Fig6_F,Series_1,25_°C_w_o_BDP,0.9878104415996115,9.75922966003418,Q1,n/a
726,743,0,"(0,0)",10.1002/admi.202102324,Fig6_F,Series_2,25_°C_BDP-NH₂,0.9894175433916435,9.079337120056152,Q1,n/a
727,744,2,"(1,0)",10.1002/admi.202102324,Fig6_F,Series_3,65_°C_BDP-NH₂,0.9781678308474195,15.276211738586426,Q1,n/a
728,745,2,"(1,0)",10.1002/admi.202102324,Fig6_F,Series_4,65_°C_w_o_BDP,0.8833488251175328,17.438661575317383,Q1,n/a
729,746,2,"(1,0)",10.1002/adom.201900542,Fig5,Series_1,PCBM,0.9964426232966717,25.173885345458984,Q2,n/a
730,747,1,"(0,1)",10.1002/advs.201700018,Fig5_A,Series_1,TiO₂,1.004622060913978,58.54109573364258,Q3,n/a
731,748,1,"(0,1)",10.1002/advs.201700484,Fig5_A,Series_1,PCE,0.9693360968245368,30.815505981445312,Q1,n/a
732,749,0,"(0,0)",10.1002/advs.201700484,Fig5_A,Series_2,FF,1.1308070435220188,0.28780698776245117,Q5,n/a
733,750,1,"(0,1)",10.1002/advs.201700484,Fig5_A,Series_3,J_SC,1.0133736277420318,30.881912231445312,Q4,n/a
734,751,0,"(0,0)",10.1002/advs.201700484,Fig5_A,Series_4,V_OC,0.9913548622832844,5.699807167053223,Q1,n/a
735,752,1,"(0,1)",10.1002/advs.201901241,Fig5_B,Series_2,Control,0.9971853518338172,37.67061233520508,Q2,n/a
736,753,0,"(0,0)",10.1002/advs.201903044,Fig6_D,Series_2,NiOx,0.9989988558083285,12.796420097351074,Q2,n/a
737,754,1,"(0,1)",10.1002/advs.201903250,Fig5_F,Series_2,Control,0.9786362267721181,38.49788284301758,Q1,n/a
738,755,1,"(0,1)",10.1002/advs.201903250,Fig5_F,Series_3,WTGA,0.9900751243448256,35.67955017089844,Q1,n/a
739,756,0,"(0,0)",10.1002/aelm.202000604,Fig4_F,Series_1,WithoutMI,1.0027906283532713,7.644563674926758,Q3,n/a
740,757,2,"(1,0)",10.1002/aenm.201600285,Fig6,Series_2,PC[70]BM_Al,99.68172329542143,13.750255584716797,Q5,Q5
741,758,0,"(0,0)",10.1002/aenm.201600285,Fig6,Series_3,PC[70]BM_AZO_Al,99.95605558274224,7.402241230010986,Q5,Q5
742,759,0,"(0,0)",10.1002/aenm.201600920,Fig7_B,Series_2,Spiro,13.536944463552189,0.5787551403045654,Q5,Q2
743,760,0,"(0,0)",10.1002/aenm.201700169,Fig7,Series_1,FF,0.9655522780294278,13.896137237548828,Q1,n/a
744,761,0,"(0,0)",10.1002/aenm.201700169,Fig7,Series_4,PCE,1.0032083841000194,10.757625579833984,Q3,n/a
745,762,0,"(0,0)",10.1002/aenm.201700763,Fig5_A,Series_1,r-GO,15.062552498148193,7.516515254974365,Q5,Q2
746,763,0,"(0,0)",10.1002/aenm.201700763,Fig5_A,Series_2,r-GO_PTAA,16.87848778799523,6.689089775085449,Q5,Q3
747,764,2,"(1,0)",10.1002/aenm.201701688,Fig4_F,Series_2,PEDOT_PSS,12.728999666483759,25.92330551147461,Q5,Q1
748,765,0,"(0,0)",10.1002/aenm.201703054,Fig8_A,Series_1,Pero-pristine,0.9976424212717787,9.521806716918945,Q2,n/a
749,766,3,"(1,1)",10.1002/aenm.201802774,Fig3_B,Series_2,w_oGDR,0.9970352682993726,82.10903930664062,Q2,n/a
750,767,0,"(0,0)",10.1002/aenm.201803047,Fig6_A,Series_1,RUS-D,0.8792432584024883,6.4272284507751465,Q1,n/a
751,768,2,"(1,0)",10.1002/aenm.201901726,Fig6_E,Series_2,control_device,0.9652948177899301,22.417247772216797,Q1,n/a
752,769,1,"(0,1)",10.1002/aenm.201901852,Fig6_A,Series_2,control,100.79666241750449,41.63629913330078,Q5,Q5
753,770,1,"(0,1)",10.1002/aenm.201901852,Fig6_B,Series_1,control,99.50491714482752,51.17305374145508,Q5,Q5
754,771,1,"(0,1)",10.1002/aenm.201901852,Fig6_C,Series_1,control,101.4961995560985,53.74305725097656,Q5,Q5
755,772,0,"(0,0)",10.1002/aenm.201901980,Fig3_A,Series_1,O—MAPbl₃,99.26293555383829,9.269279479980469,Q5,Q5
756,773,0,"(0,0)",10.1002/aenm.201901980,Fig3_A,Series_3,"MAPbI,Br",100.30466566086476,6.21943473815918,Q5,Q5
757,774,2,"(1,0)",10.1002/aenm.201902472,Fig5_C,Series_1,UVCA_without_Paraffin,1.0288638714424894,17.50836944580078,Q4,n/a
758,775,0,"(0,0)",10.1002/aenm.201902472,Fig5_D,Series_1,UVCA_without_Paraffin,1.0049461789566976,3.772801160812378,Q4,n/a
759,776,2,"(1,0)",10.1002/aenm.201902653,Fig5_E,Series_2,Perovskite,19.226103996891254,25.295108795166016,Q5,Q4
760,777,0,"(0,0)",10.1002/aenm.201903146,Fig7,Series_1,spiro-OMeTAD,0.9902284761322764,7.206690311431885,Q1,n/a
761,778,0,"(0,0)",10.1002/aenm.201903751,Fig4_D,Series_1,O-without_STCG,1.02073457830973,17.150449752807617,Q4,n/a
762,779,2,"(1,0)",10.1002/aenm.201903751,Fig4_F,Series_1,MAPbl3,1.005512223803151,23.802095413208008,Q4,n/a
763,780,0,"(0,0)",10.1002/aenm.201903751,Fig4_F,Series_3,O-CsPbl₂without_STCG,1.0077041537720586,13.89268684387207,Q4,n/a
764,781,0,"(0,0)",10.1002/aenm.201903751,Fig5_D,Series_1,Series_1,1.0227447734280932,5.030756950378418,Q4,n/a
765,782,2,"(1,0)",10.1002/aenm.202000694,Fig5_E,Series_2,MAPbI₃,0.9939025346515069,18.37920570373535,Q1,n/a
766,783,0,"(0,0)",10.1002/aenm.202001869,Fig8_C,Series_2,ITO_SnO₂_SAM_MAPbI₃_PDCBT_Ta-WOₓ_Carbon,1.0005160442730474,0.44149160385131836,Q2,n/a
767,784,3,"(1,1)",10.1002/aenm.202001869,Fig8_C,Series_3,ITO_SnO₂_SAM_FAPbI₃_PDCBT_Ta-WOₓ_Ag,0.9939457493219807,74.2288818359375,Q1,n/a
768,785,3,"(1,1)",10.1002/aenm.202001869,Fig8_D,Series_2,MAPbI₃,1.0529452216410424,83.09671020507812,Q4,n/a
769,786,0,"(0,0)",10.1002/aenm.202001920,Fig3_A,Series_1,Perovskite,1.0039690093584122,0.755465030670166,Q3,n/a
770,787,0,"(0,0)",10.1002/aenm.202002004,Fig5_F,Series_1,Control,1.0239212969117812,0.0,Q4,n/a
771,788,0,"(0,0)",10.1002/aenm.202002882,Fig5_C,Series_1,CsPbI₂Br,1.0030369592655892,8.574146270751953,Q3,n/a
772,789,0,"(0,0)",10.1002/aenm.202002882,Fig5_C,Series_2,CsPbI₂Br_NSs,1.0056467543621541,3.6216676235198975,Q4,n/a
773,790,0,"(0,0)",10.1002/aenm.202002882,Fig5_C,Series_3,NSs_CsPbI₂Br_NSs,1.0030369592655892,2.8548121452331543,Q3,n/a
774,791,0,"(0,0)",10.1002/aenm.202002966,Fig5_F,Series_2,2D,1.0035092660366092,4.154908657073975,Q3,n/a
775,792,2,"(1,0)",10.1002/aenm.202003301,Fig5_E,Series_2,o-Control,1.0075357732621775,21.290719985961914,Q4,n/a
776,793,2,"(1,0)",10.1002/aenm.202003301,Fig5_F,Series_2,o-Control,1.0049392076802466,24.675697326660156,Q4,n/a
777,794,0,"(0,0)",10.1002/aenm.202003785,Fig6_F,Series_2,o-Control,0.996641331355671,4.0206074714660645,Q2,n/a
778,795,2,"(1,0)",10.1002/aenm.202100529,Fig6_I,Series_2,Control,0.9885339990567628,16.217023849487305,Q1,n/a
779,796,3,"(1,1)",10.1002/aenm.202100967,Fig4_F,Series_1,Spiro,0.9178680714063222,78.03790283203125,Q1,n/a
780,797,1,"(0,1)",10.1002/aenm.202101291,Fig5_G,Series_1,MAPbl₃,0.9407236553916106,38.19103240966797,Q1,n/a
781,798,0,"(0,0)",10.1002/aenm.202101539,Fig4_F,Series_1,Reference,1.013303066690144,1.3819634914398193,Q4,n/a
782,799,0,"(0,0)",10.1002/aenm.202200480,Fig6_A,Series_1,85.2%,1.0009975599941041,7.417738437652588,Q2,n/a
783,800,0,"(0,0)",10.1002/aenm.202200480,Fig6_B,Series_1,TTDA-TAPB-COF,1.0033181472011086,3.6525964736938477,Q3,n/a
784,801,0,"(0,0)",10.1002/aenm.202200480,Fig6_C,Series_1,TTDA-TTA-COF,1.0595618066408463,3.9957284927368164,Q4,n/a
785,802,2,"(1,0)",10.1002/aenm.202301066,Fig4_D,Series_1,With_NMAI,0.9980964461570929,26.394855499267578,Q2,n/a
786,803,2,"(1,0)",10.1002/aenm.202301066,Fig4_D,Series_3,Control,0.9931537143312807,22.897506713867188,Q1,n/a
787,804,2,"(1,0)",10.1002/aenm.202302169,Fig5_A,Series_1,Control_(initial_PCE_20.15%),0.9719489689399696,19.08845329284668,Q1,n/a
788,805,0,"(0,0)",10.1002/aenm.202302169,Fig5_B,Series_1,Control_(initial_PCE_20.98%),1.0190940437516778,11.072820663452148,Q4,n/a
789,806,2,"(1,0)",10.1002/aenm.202302169,Fig5_C,Series_1,Control_(initial_PCE_21.02%),1.0205903629767055,29.439146041870117,Q4,n/a
790,807,2,"(1,0)",10.1002/anie.201800816,Fig2_D,Series_2,e-LiTFSI,17.2718437300091,10.13473892211914,Q5,Q3
791,808,0,"(0,0)",10.1002/anie.201904195,Fig4_A,Series_1,PCBM_in_ambient,1.0053853266056747,7.750267028808594,Q4,n/a
792,809,2,"(1,0)",10.1002/anie.201904195,Fig4_A,Series_2,PDI-C60_in_ambient,0.9986720594312137,20.45564079284668,Q2,n/a
793,810,0,"(0,0)",10.1002/anie.201905690,Fig1_F,Series_1,BA₂MA₄Pb₅I₁₆,1.011008098427495,5.436611175537109,Q4,n/a
