curve_id,kept_index,doi,doi_dir,top_dir,figure_folder,figure_label,series_id,legend_hint,csv_path,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute,max_pce_source
1547,1513,10.1038/s41586-021-03406-5,10.1038_s41586-021-03406-5,x_time_h,Fig4_B_stability_performance_curve,Fig4_B,Series_2,"Reference,_PCEinitial_=_23.75%","x_time_h/10.1038_s41586-021-03406-5/Fig4_B_stability_performance_curve/accepted/10.1038_s41586-021-03406-5__Fig4__B__stability_performance_curve__Reference,_PCEinitial_=_23.75%__Series_2.csv",0.9961710153057168,23.068635940551758,Q2,n/a,pre-normalised
1548,1514,10.1038/s41586-021-03406-5,10.1038_s41586-021-03406-5,x_time_h,Fig4_D_stability_performance_curve,Fig4_D,Series_1,"Reference,_PCE_initial_=_21.82%","x_time_h/10.1038_s41586-021-03406-5/Fig4_D_stability_performance_curve/accepted/10.1038_s41586-021-03406-5__Fig4__D__stability_performance_curve__Reference,_PCE_initial_=_21.82%__Series_1.csv",0.9888087773821421,18.221378326416016,Q1,n/a,pre-normalised
1549,1515,10.1038/s41586-023-06892-x,10.1038_s41586-023-06892-x,x_time_h,Fig4_B_mppt_stability_performance_curve_pce,Fig4_B,Series_1,WBG_PSCs_with_BCP,x_time_h/10.1038_s41586-023-06892-x/Fig4_B_mppt_stability_performance_curve_pce/accepted/10.1038_s41586-023-06892-x__Fig4__B__mppt_stability_performance_curve_pce__WBG_PSCs_with_BCP__Series_1.csv,18.241508362479507,25.354618072509766,Q5,Q3,absolute
1553,1519,10.1038/s41598-024-55379-w,10.1038_s41598-024-55379-w,x_time_h,Fig17_whole_stability_performance_curve_pce,Fig17,Series_3,Un-doped_ZnO_ETL,x_time_h/10.1038_s41598-024-55379-w/Fig17_whole_stability_performance_curve_pce/accepted/10.1038_s41598-024-55379-w__Fig17__whole__stability_performance_curve_pce__Un-doped_ZnO_ETL__Series_3.csv,7.2708312559737,25.854705810546875,Q5,Q1,absolute
1554,1520,10.1038/s41598-024-74735-4,10.1038_s41598-024-74735-4,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Series_2,Spiro-OMeTAD,x_time_h/10.1038_s41598-024-74735-4/Fig4_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-74735-4__Fig4__C__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,1.0028850117312187,22.508251190185547,Q3,n/a,pre-normalised
1555,1521,10.1038/s41598-024-74735-4,10.1038_s41598-024-74735-4,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Series_3,XC2-M,x_time_h/10.1038_s41598-024-74735-4/Fig4_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-74735-4__Fig4__C__stability_performance_curve_pce__XC2-M__Series_3.csv,1.004925027467582,19.179994583129883,Q4,n/a,pre-normalised
1571,1537,10.1039/c5nr01820j,10.1039_c5nr01820j,x_time_h,Fig5_B_stability_performance_curve,Fig5_B,Series_1,HOOC-Ph-SH_Perovskite,x_time_h/10.1039_c5nr01820j/Fig5_B_stability_performance_curve/accepted/10.1039_c5nr01820j__Fig5__B__stability_performance_curve__HOOC-Ph-SH_Perovskite__Series_1.csv,13.244483678498385,25.063907623291016,Q5,Q2,absolute
1572,1538,10.1039/c5nr05271h,10.1039_c5nr05271h,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Series_1,GO_PEDOT,x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__GO_PEDOT__Series_1.csv,1.0591270391449958,26.680612564086914,Q4,n/a,pre-normalised
1575,1541,10.1039/c5ta05286f,10.1039_c5ta05286f,x_time_h,Fig7_A_pce,Fig7_A,Series_2,PEDOT_PSS,x_time_h/10.1039_c5ta05286f/Fig7_A_pce/accepted/10.1039_c5ta05286f__Fig7__A__pce__PEDOT_PSS__Series_2.csv,1.001352274819407,47.43150329589844,Q3,n/a,pre-normalised
1576,1542,10.1039/c5ta07957h,10.1039_c5ta07957h,x_time_h,Fig10_B_stability_performance_curve_pce,Fig10_B,Series_2,PEDOT_PSS(40nm),x_time_h/10.1039_c5ta07957h/Fig10_B_stability_performance_curve_pce/accepted/10.1039_c5ta07957h__Fig10__B__stability_performance_curve_pce__PEDOT_PSS(40nm)__Series_2.csv,10.12328804551871,50.766883850097656,Q5,Q1,absolute
1578,1544,10.1039/c5ta09080f,10.1039_c5ta09080f,x_time_h,Fig6_C_stability_performance_curve_pce_profile,Fig6_C,Series_2,Operating_stability,x_time_h/10.1039_c5ta09080f/Fig6_C_stability_performance_curve_pce_profile/accepted/10.1039_c5ta09080f__Fig6__C__stability_performance_curve_pce_profile__Operating_stability__Series_2.csv,98.32946663726584,26.51904296875,Q5,Q5,absolute
1580,1546,10.1039/c6nr01927g,10.1039_c6nr01927g,x_time_h,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_2,PEDOT_PSS,x_time_h/10.1039_c6nr01927g/Fig5_D_stability_performance_curve_pce/accepted/10.1039_c6nr01927g__Fig5__D__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,13.551404491223671,34.68253707885742,Q5,Q2,absolute
1581,1547,10.1039/c6nr04288k,10.1039_c6nr04288k,x_time_h,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_1,PEDOT_PSS,x_time_h/10.1039_c6nr04288k/Fig5_D_stability_performance_curve_pce/accepted/10.1039_c6nr04288k__Fig5__D__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,11.823335836671195,31.27776336669922,Q5,Q1,absolute
1591,1557,10.1039/c7nr01678f,10.1039_c7nr01678f,x_time_h,Fig2_A_stability_performance_curve_pce_work_function,Fig2_A,Series_1,PC70BM_Rh,x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/accepted/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC70BM_Rh__Series_1.csv,0.9898629166391334,16.032075881958008,Q1,n/a,pre-normalised
1592,1558,10.1039/c7nr01678f,10.1039_c7nr01678f,x_time_h,Fig2_A_stability_performance_curve_pce_work_function,Fig2_A,Series_2,PC70BM,x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/accepted/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC70BM__Series_2.csv,0.9898629166391334,36.068660736083984,Q1,n/a,pre-normalised
1593,1559,10.1039/c7nr01678f,10.1039_c7nr01678f,x_time_h,Fig2_A_stability_performance_curve_pce_work_function,Fig2_A,Series_3,PC60BM_Rh,x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/accepted/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC60BM_Rh__Series_3.csv,0.9999984940570782,22.267210006713867,Q2,n/a,pre-normalised
1594,1560,10.1039/c7nr01678f,10.1039_c7nr01678f,x_time_h,Fig2_A_stability_performance_curve_pce_work_function,Fig2_A,Series_4,PC60BM,x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/accepted/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC60BM__Series_4.csv,0.9966199682510966,18.48680305480957,Q2,n/a,pre-normalised
1596,1562,10.1039/c7ta06752f,10.1039_c7ta06752f,x_time_h,Fig7_D_stability_performance_curve_pce,Fig7_D,Series_2,CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(0_wt%),x_time_h/10.1039_c7ta06752f/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c7ta06752f__Fig7__D__stability_performance_curve_pce__CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(0_wt%)__Series_2.csv,0.8748896222954274,25.758106231689453,Q1,n/a,pre-normalised
1599,1565,10.1039/c7ta10871k,10.1039_c7ta10871k,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Series_2,CCE,x_time_h/10.1039_c7ta10871k/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c7ta10871k__Fig7__A__stability_performance_curve_pce__CCE__Series_2.csv,4.787587023426871,26.880281448364258,Q5,Q1,absolute
1600,1566,10.1039/c7ta10871k,10.1039_c7ta10871k,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Series_4,PF-3,x_time_h/10.1039_c7ta10871k/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c7ta10871k__Fig7__A__stability_performance_curve_pce__PF-3__Series_4.csv,5.496102074775816,19.96065902709961,Q5,Q1,absolute
1601,1567,10.1039/c8ee02252f,10.1039_c8ee02252f,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Series_2,Control,x_time_h/10.1039_c8ee02252f/Fig6_F_stability_performance_curve_pce/accepted/10.1039_c8ee02252f__Fig6__F__stability_performance_curve_pce__Control__Series_2.csv,0.9525458314675703,29.250621795654297,Q1,n/a,pre-normalised
1603,1569,10.1039/c8nr00152a,10.1039_c8nr00152a,x_time_h,Fig7_B_stability_performance_curve_pce,Fig7_B,Series_3,FA,x_time_h/10.1039_c8nr00152a/Fig7_B_stability_performance_curve_pce/accepted/10.1039_c8nr00152a__Fig7__B__stability_performance_curve_pce__FA__Series_3.csv,0.9992056021563613,19.714372634887695,Q2,n/a,pre-normalised
1608,1574,10.1039/c8qm00620b,10.1039_c8qm00620b,x_time_h,Fig3_D_stability_performance_curve,Fig3_D,Series_1,SnO₂,x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__SnO₂__Series_1.csv,0.9980781131210141,15.317005157470703,Q2,n/a,pre-normalised
1615,1580,10.1039/c8ta00267c,10.1039_c8ta00267c,x_time_h,Fig5_C_stability_performance_curve_pce,Fig5_C,Series_1,Pristine,x_time_h/10.1039_c8ta00267c/Fig5_C_stability_performance_curve_pce/accepted/10.1039_c8ta00267c__Fig5__C__stability_performance_curve_pce__Pristine__Series_1.csv,0.9787031589711839,15.829795837402344,Q1,n/a,pre-normalised
1628,1593,10.1039/c8ta04936j,10.1039_c8ta04936j,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_3,MA,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MA__Series_3.csv,0.9920836155956826,18.255096435546875,Q1,n/a,pre-normalised
1632,1597,10.1039/c8ta10094b,10.1039_c8ta10094b,x_time_h,Fig4_D_stability_performance_curve_pce,Fig4_D,Series_2,IPA,x_time_h/10.1039_c8ta10094b/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8ta10094b__Fig4__D__stability_performance_curve_pce__IPA__Series_2.csv,100.89743906753615,18.280363082885742,Q5,Q5,absolute
1634,1599,10.1039/c8ta11800k,10.1039_c8ta11800k,x_time_h,Fig3_F_mppt_stability_performance_curve_eqe,Fig3_F,Series_1,Spiro-OMeTAD,x_time_h/10.1039_c8ta11800k/Fig3_F_mppt_stability_performance_curve_eqe/accepted/10.1039_c8ta11800k__Fig3__F__mppt_stability_performance_curve_eqe__Spiro-OMeTAD__Series_1.csv,17.882033160220157,30.439531326293945,Q5,Q3,absolute
1635,1600,10.1039/c8ta11925b,10.1039_c8ta11925b,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Series_1,ABS-0,x_time_h/10.1039_c8ta11925b/Fig6_F_stability_performance_curve_pce/accepted/10.1039_c8ta11925b__Fig6__F__stability_performance_curve_pce__ABS-0__Series_1.csv,0.9927131479050844,29.699920654296875,Q1,n/a,pre-normalised
1639,1604,10.1039/c9ta00118b,10.1039_c9ta00118b,x_time_h,Fig6_B_mppt_stability_performance_curve_pce,Fig6_B,Series_2,C₆₀,x_time_h/10.1039_c9ta00118b/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1039_c9ta00118b__Fig6__B__mppt_stability_performance_curve_pce__C₆₀__Series_2.csv,11.941442530997197,25.58509063720703,Q5,Q1,absolute
1641,1606,10.1039/c9ta01094g,10.1039_c9ta01094g,x_time_h,Fig4_D_stability_performance_curve,Fig4_D,Series_1,Spiro-MeOTAD_at_65_±_1_°C_without_sealing_in_nitrogen_atmosphere,x_time_h/10.1039_c9ta01094g/Fig4_D_stability_performance_curve/accepted/10.1039_c9ta01094g__Fig4__D__stability_performance_curve__Spiro-MeOTAD_at_65_±_1_°C_without_sealing_in_nitrogen_atmosphere__Series_1.csv,0.9989089832201166,17.814523696899414,Q2,n/a,pre-normalised
1643,1608,10.1039/c9ta01760g,10.1039_c9ta01760g,x_time_h,Fig3_E_stability_performance_curve_pce,Fig3_E,Series_2,W_0g-C3N4,x_time_h/10.1039_c9ta01760g/Fig3_E_stability_performance_curve_pce/accepted/10.1039_c9ta01760g__Fig3__E__stability_performance_curve_pce__W_0g-C3N4__Series_2.csv,1.0040153335429858,27.434444427490234,Q3,n/a,pre-normalised
1647,1612,10.1039/c9ta05802h,10.1039_c9ta05802h,x_time_h,Fig5_B_stability_performance_curve_jsc,Fig5_B,Series_1,C-ZnO,x_time_h/10.1039_c9ta05802h/Fig5_B_stability_performance_curve_jsc/accepted/10.1039_c9ta05802h__Fig5__B__stability_performance_curve_jsc__C-ZnO__Series_1.csv,6.2324313475176485,22.58213233947754,Q5,Q1,absolute
1648,1613,10.1039/c9ta06718c,10.1039_c9ta06718c,x_time_h,Fig6_C_pce,Fig6_C,Series_2,W_O_DTA,x_time_h/10.1039_c9ta06718c/Fig6_C_pce/accepted/10.1039_c9ta06718c__Fig6__C__pce__W_O_DTA__Series_2.csv,18.974555935475017,16.064638137817383,Q5,Q3,absolute
1658,1623,10.1039/c9ta13719j,10.1039_c9ta13719j,x_time_h,Fig7_D_stability_performance_curve_pce,Fig7_D,Series_1,10-PFA,x_time_h/10.1039_c9ta13719j/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c9ta13719j__Fig7__D__stability_performance_curve_pce__10-PFA__Series_1.csv,0.995289323486775,20.237380981445312,Q1,n/a,pre-normalised
1659,1624,10.1039/c9ta13719j,10.1039_c9ta13719j,x_time_h,Fig7_D_stability_performance_curve_pce,Fig7_D,Series_2,Control,x_time_h/10.1039_c9ta13719j/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c9ta13719j__Fig7__D__stability_performance_curve_pce__Control__Series_2.csv,0.9822136258971841,22.0548095703125,Q1,n/a,pre-normalised
1666,1631,10.1039/c9tc06578d,10.1039_c9tc06578d,x_time_h,Fig5_A_stability_performance_curve,Fig5_A,Series_1,Control,x_time_h/10.1039_c9tc06578d/Fig5_A_stability_performance_curve/accepted/10.1039_c9tc06578d__Fig5__A__stability_performance_curve__Control__Series_1.csv,1.004060581102931,18.161136627197266,Q3,n/a,pre-normalised
1667,1632,10.1039/d0ee01655a,10.1039_d0ee01655a,x_time_h,Fig4_D_stability_performance_curve_pce,Fig4_D,Series_1,Doped_Spiro-OMeTAD,x_time_h/10.1039_d0ee01655a/Fig4_D_stability_performance_curve_pce/accepted/10.1039_d0ee01655a__Fig4__D__stability_performance_curve_pce__Doped_Spiro-OMeTAD__Series_1.csv,0.9337414031067257,29.75640869140625,Q1,n/a,pre-normalised
1669,1634,10.1039/d0ee01845g,10.1039_d0ee01845g,x_time_h,Fig3_D_stability_performance_curve,Fig3_D,Series_1,FASnl3,x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee01845g__Fig3__D__stability_performance_curve__FASnl3__Series_1.csv,0.9992172075161189,22.766429901123047,Q2,n/a,pre-normalised
1673,1638,10.1039/d0ra03238g,10.1039_d0ra03238g,x_time_h,Fig3_D_stability_performance_curve_pce,Fig3_D,Series_1,With_0.2MIMBF₄,x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__With_0.2MIMBF₄__Series_1.csv,0.9981608785593399,14.832443237304688,Q2,n/a,pre-normalised
1678,1643,10.1039/d0sc06354a,10.1039_d0sc06354a,x_time_h,Fig6_E_stability_performance_curve_pce,Fig6_E,Series_2,Control,x_time_h/10.1039_d0sc06354a/Fig6_E_stability_performance_curve_pce/accepted/10.1039_d0sc06354a__Fig6__E__stability_performance_curve_pce__Control__Series_2.csv,0.9817291193602062,27.33277702331543,Q1,n/a,pre-normalised
1687,1652,10.1039/d0ta02222e,10.1039_d0ta02222e,x_time_h,Fig7_D_stability_performance_curve_pce,Fig7_D,Series_1,w_o_EPC,x_time_h/10.1039_d0ta02222e/Fig7_D_stability_performance_curve_pce/accepted/10.1039_d0ta02222e__Fig7__D__stability_performance_curve_pce__w_o_EPC__Series_1.csv,1.0012150442756584,22.34841537475586,Q3,n/a,pre-normalised
1690,1655,10.1039/d0ta04275g,10.1039_d0ta04275g,x_time_h,Fig6_A_stability_performance_curve,Fig6_A,Series_1,NP-SnO₂,x_time_h/10.1039_d0ta04275g/Fig6_A_stability_performance_curve/accepted/10.1039_d0ta04275g__Fig6__A__stability_performance_curve__NP-SnO₂__Series_1.csv,1.0061070863307184,14.465373992919922,Q4,n/a,pre-normalised
1702,1667,10.1039/d0tc01244k,10.1039_d0tc01244k,x_time_h,Fig5_whole_stability,Fig5,Series_2,Control,x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/accepted/10.1039_d0tc01244k__Fig5__whole__stability__Control__Series_2.csv,1.0036239220304566,31.176925659179688,Q3,n/a,pre-normalised
1704,1669,10.1039/d0tc02078h,10.1039_d0tc02078h,x_time_h,Fig5_whole_stability_performance_curve_pce,Fig5,Series_3,Standard,x_time_h/10.1039_d0tc02078h/Fig5_whole_stability_performance_curve_pce/accepted/10.1039_d0tc02078h__Fig5__whole__stability_performance_curve_pce__Standard__Series_3.csv,0.9988297556324425,22.978914260864258,Q2,n/a,pre-normalised
1710,1675,10.1039/d1cp02596a,10.1039_d1cp02596a,x_time_h,Fig5_G_stability_performance_curve,Fig5_G,Series_2,FASnl,x_time_h/10.1039_d1cp02596a/Fig5_G_stability_performance_curve/accepted/10.1039_d1cp02596a__Fig5__G__stability_performance_curve__FASnl__Series_2.csv,0.9850365072090081,21.534997940063477,Q1,n/a,pre-normalised
1712,1677,10.1039/d1ma00861g,10.1039_d1ma00861g,x_time_h,Fig6_D_stability_performance_curve_pce,Fig6_D,Series_1,PSC-HTMFree,x_time_h/10.1039_d1ma00861g/Fig6_D_stability_performance_curve_pce/accepted/10.1039_d1ma00861g__Fig6__D__stability_performance_curve_pce__PSC-HTMFree__Series_1.csv,0.9955641117716092,16.326725006103516,Q1,n/a,pre-normalised
1714,1679,10.1039/d1ma00861g,10.1039_d1ma00861g,x_time_h,Fig6_D_stability_performance_curve_pce,Fig6_D,Series_3,PSC-CuSCN,x_time_h/10.1039_d1ma00861g/Fig6_D_stability_performance_curve_pce/accepted/10.1039_d1ma00861g__Fig6__D__stability_performance_curve_pce__PSC-CuSCN__Series_3.csv,1.0078880372961119,25.410533905029297,Q4,n/a,pre-normalised
1715,1680,10.1039/d1ma00975c,10.1039_d1ma00975c,x_time_h,Fig9_A_stability_performance_curve_voc,Fig9_A,Series_1,GVL_only,x_time_h/10.1039_d1ma00975c/Fig9_A_stability_performance_curve_voc/accepted/10.1039_d1ma00975c__Fig9__A__stability_performance_curve_voc__GVL_only__Series_1.csv,0.9923525286382339,16.49893569946289,Q1,n/a,pre-normalised
1731,1696,10.1039/d1ta04922d,10.1039_d1ta04922d,x_time_h,Fig6_B_stability_performance_curve,Fig6_B,Series_1,w_o_[PNA]BF₄,x_time_h/10.1039_d1ta04922d/Fig6_B_stability_performance_curve/accepted/10.1039_d1ta04922d__Fig6__B__stability_performance_curve__w_o_[PNA]BF₄__Series_1.csv,1.0030226307610914,21.344173431396484,Q3,n/a,pre-normalised
1732,1697,10.1039/d1ta05537b,10.1039_d1ta05537b,x_time_h,Fig7_D_stability_performance_curve_pce,Fig7_D,Series_1,w_o_CsPbBr₃,x_time_h/10.1039_d1ta05537b/Fig7_D_stability_performance_curve_pce/accepted/10.1039_d1ta05537b__Fig7__D__stability_performance_curve_pce__w_o_CsPbBr₃__Series_1.csv,0.9715476526673105,23.072696685791016,Q1,n/a,pre-normalised
1735,1700,10.1039/d2ma00391k,10.1039_d2ma00391k,x_time_h,Fig5_I_stability,Fig5_I,Series_1,control,x_time_h/10.1039_d2ma00391k/Fig5_I_stability/accepted/10.1039_d2ma00391k__Fig5__I__stability__control__Series_1.csv,1.001547498421767,26.978796005249023,Q3,n/a,pre-normalised
1736,1701,10.1039/d2ma00431c,10.1039_d2ma00431c,x_time_h,Fig4_C_mppt_stability_performance_curve_pce_structure,Fig4_C,Series_1,RS-PVK,x_time_h/10.1039_d2ma00431c/Fig4_C_mppt_stability_performance_curve_pce_structure/accepted/10.1039_d2ma00431c__Fig4__C__mppt_stability_performance_curve_pce_structure__RS-PVK__Series_1.csv,97.23859567025028,30.509864807128906,Q5,Q4,absolute
1737,1702,10.1039/d2ta05836g,10.1039_d2ta05836g,x_time_h,Fig6_G_stability_performance_curve_pce,Fig6_G,Series_1,oControl,x_time_h/10.1039_d2ta05836g/Fig6_G_stability_performance_curve_pce/accepted/10.1039_d2ta05836g__Fig6__G__stability_performance_curve_pce__oControl__Series_1.csv,1.0030650959485694,14.614826202392578,Q3,n/a,pre-normalised
1745,1710,10.1039/d3sc02845c,10.1039_d3sc02845c,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_2,TMDAP-OMeDPA,x_time_h/10.1039_d3sc02845c/Fig6_A_stability_performance_curve_pce/accepted/10.1039_d3sc02845c__Fig6__A__stability_performance_curve_pce__TMDAP-OMeDPA__Series_2.csv,21.237344043445347,19.89874839782715,Q5,Q4,absolute
1746,1711,10.1039/d3se00435j,10.1039_d3se00435j,x_time_h,Fig8_B_stability_performance_curve_pce,Fig8_B,Series_2,Reference,x_time_h/10.1039_d3se00435j/Fig8_B_stability_performance_curve_pce/accepted/10.1039_d3se00435j__Fig8__B__stability_performance_curve_pce__Reference__Series_2.csv,0.9722629268783249,28.993511199951172,Q1,n/a,pre-normalised
1748,1713,10.1039/d3ta07690c,10.1039_d3ta07690c,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Series_1,Control,x_time_h/10.1039_d3ta07690c/Fig6_F_stability_performance_curve_pce/accepted/10.1039_d3ta07690c__Fig6__F__stability_performance_curve_pce__Control__Series_1.csv,1.0032420785733913,24.516559600830078,Q3,n/a,pre-normalised
1750,1715,10.1039/d3ta07845k,10.1039_d3ta07845k,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_2,Control,x_time_h/10.1039_d3ta07845k/Fig5_B_stability_performance_curve_pce/accepted/10.1039_d3ta07845k__Fig5__B__stability_performance_curve_pce__Control__Series_2.csv,19.426670054361995,21.455394744873047,Q5,Q4,absolute
1751,1716,10.1039/d3ya00065f,10.1039_d3ya00065f,x_time_h,Fig7_F_stability_performance_curve_pce,Fig7_F,Series_3,Control,x_time_h/10.1039_d3ya00065f/Fig7_F_stability_performance_curve_pce/accepted/10.1039_d3ya00065f__Fig7__F__stability_performance_curve_pce__Control__Series_3.csv,0.9955303252049313,16.034883499145508,Q1,n/a,pre-normalised
1752,1717,10.1039/d4ee01841a,10.1039_d4ee01841a,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_1,Reference,x_time_h/10.1039_d4ee01841a/Fig6_A_stability_performance_curve_pce/accepted/10.1039_d4ee01841a__Fig6__A__stability_performance_curve_pce__Reference__Series_1.csv,1.0018770388114384,20.48516845703125,Q3,n/a,pre-normalised
1753,1718,10.1039/d4ee01960a,10.1039_d4ee01960a,x_time_h,Fig5_A_stability_performance_curve,Fig5_A,Series_2,4PACz,x_time_h/10.1039_d4ee01960a/Fig5_A_stability_performance_curve/accepted/10.1039_d4ee01960a__Fig5__A__stability_performance_curve__4PACz__Series_2.csv,1.00405251038796,26.905424118041992,Q3,n/a,pre-normalised
1765,1730,10.1039/d4qi00166d,10.1039_d4qi00166d,x_time_h,Fig7_A_stability_performance_curve_pce_spectrum,Fig7_A,Series_1,SnO₂,x_time_h/10.1039_d4qi00166d/Fig7_A_stability_performance_curve_pce_spectrum/accepted/10.1039_d4qi00166d__Fig7__A__stability_performance_curve_pce_spectrum__SnO₂__Series_1.csv,0.9950792555232174,17.881834030151367,Q1,n/a,pre-normalised
1771,1736,10.1039/d4sc07759h,10.1039_d4sc07759h,x_time_h,Fig1_C_stability_performance_curve_pce,Fig1_C,Series_2,Pbl2+FA1,x_time_h/10.1039_d4sc07759h/Fig1_C_stability_performance_curve_pce/accepted/10.1039_d4sc07759h__Fig1__C__stability_performance_curve_pce__Pbl2+FA1__Series_2.csv,0.9979586457867495,13.809066772460938,Q2,n/a,pre-normalised
1774,1739,10.1039/d4se01227e,10.1039_d4se01227e,x_time_h,Fig3_B_stability_performance_curve_voc_plot,Fig3_B,Series_1,BAI-OAI,x_time_h/10.1039_d4se01227e/Fig3_B_stability_performance_curve_voc_plot/accepted/10.1039_d4se01227e__Fig3__B__stability_performance_curve_voc_plot__BAI-OAI__Series_1.csv,21.494253830435625,23.460561752319336,Q5,Q4,absolute
1776,1741,10.1039/d4se01227e,10.1039_d4se01227e,x_time_h,Fig3_B_stability_performance_curve_voc_plot,Fig3_B,Series_3,OAl,x_time_h/10.1039_d4se01227e/Fig3_B_stability_performance_curve_voc_plot/accepted/10.1039_d4se01227e__Fig3__B__stability_performance_curve_voc_plot__OAl__Series_3.csv,21.055454818652922,26.05227279663086,Q5,Q4,absolute
1777,1742,10.1039/d4se01227e,10.1039_d4se01227e,x_time_h,Fig3_B_stability_performance_curve_voc_plot,Fig3_B,Series_4,Without,x_time_h/10.1039_d4se01227e/Fig3_B_stability_performance_curve_voc_plot/accepted/10.1039_d4se01227e__Fig3__B__stability_performance_curve_voc_plot__Without__Series_4.csv,19.080859265630764,22.039485931396484,Q5,Q4,absolute
1789,1752,10.1039/d5ee01110h,10.1039_d5ee01110h,x_time_h,Fig1_D_stability_performance_curve,Fig1_D,Series_1,Control,x_time_h/10.1039_d5ee01110h/Fig1_D_stability_performance_curve/accepted/10.1039_d5ee01110h__Fig1__D__stability_performance_curve__Control__Series_1.csv,0.9712154797374786,17.638784408569336,Q1,n/a,pre-normalised
1792,1754,10.1039/d5ma00192g,10.1039_d5ma00192g,x_time_h,Fig5_whole_stability_performance_curve,Fig5,Series_2,Control,x_time_h/10.1039_d5ma00192g/Fig5_whole_stability_performance_curve/accepted/10.1039_d5ma00192g__Fig5__whole__stability_performance_curve__Control__Series_2.csv,100.14557175770588,17.084991455078125,Q5,Q5,absolute
1793,1755,10.1039/d5sc04440e,10.1039_d5sc04440e,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Series_1,PTAA_Li-TFSI,x_time_h/10.1039_d5sc04440e/Fig4_C_stability_performance_curve_pce/accepted/10.1039_d5sc04440e__Fig4__C__stability_performance_curve_pce__PTAA_Li-TFSI__Series_1.csv,1.001639488796366,27.378009796142578,Q3,n/a,pre-normalised
1794,1756,10.1063/1.5085643,10.1063_1.5085643,x_time_h,Fig7_E_stability_performance_curve,Fig7_E,Series_1,control,x_time_h/10.1063_1.5085643/Fig7_E_stability_performance_curve/accepted/10.1063_1.5085643__Fig7__E__stability_performance_curve__control__Series_1.csv,1.0012012336904204,11.299514770507812,Q3,n/a,pre-normalised
1795,1757,10.1063/1.5085643,10.1063_1.5085643,x_time_h,Fig7_E_stability_performance_curve,Fig7_E,Series_2,w_2D_perovskite,x_time_h/10.1063_1.5085643/Fig7_E_stability_performance_curve/accepted/10.1063_1.5085643__Fig7__E__stability_performance_curve__w_2D_perovskite__Series_2.csv,0.8659777280373102,23.745012283325195,Q1,n/a,pre-normalised
