k,sigma,lr,seed,iterations,grid,qe,occupied,silhouette,topographic_error,norm
14,0.3,0.1,47,5000,2x7,0.2511355099625522,14,0.2127896476613493,0.22935779816513763,zscore
15,0.3,0.1,11,5000,3x5,0.24133652032349767,15,0.20991316113887254,0.48623853211009177,zscore
15,0.3,0.1,29,5000,3x5,0.24887013619188386,15,0.17338775244226382,0.5229357798165137,zscore
15,0.3,0.1,47,5000,3x5,0.24517899367937093,15,0.20189005770163998,0.3394495412844037,zscore
16,0.3,0.1,11,5000,4x4,0.23350459926947698,16,0.17572209139084777,0.7201834862385321,zscore
16,0.3,0.1,29,5000,4x4,0.23222239498335495,16,0.21572636624921226,0.7431192660550459,zscore
16,0.3,0.1,47,5000,4x4,0.23786918513967623,16,0.185919830295991,0.6284403669724771,zscore
1,0.3,0.3,11,5000,1x1,0.47614549746846546,1,,,zscore
1,0.3,0.3,29,5000,1x1,0.4966046891634246,1,,,zscore
1,0.3,0.3,47,5000,1x1,0.4607303179563914,1,,,zscore
2,0.3,0.3,11,5000,1x2,0.41250732567884324,2,0.5977085468581892,0.0,zscore
2,0.3,0.3,29,5000,1x2,0.40613802365265184,2,0.583014852254368,0.0,zscore
2,0.3,0.3,47,5000,1x2,0.40008902653651257,2,0.5726576214947893,0.0,zscore
3,0.3,0.3,11,5000,1x3,0.35517981416902966,3,0.2552755389881998,0.8761467889908257,zscore
3,0.3,0.3,29,5000,1x3,0.35906294017225593,3,0.3214808816337164,0.01834862385321101,zscore
3,0.3,0.3,47,5000,1x3,0.3704228060840438,3,0.31991854132556496,0.8853211009174312,zscore
4,0.3,0.3,11,5000,2x2,0.34546611124208404,4,0.31691466963403464,0.0,zscore
4,0.3,0.3,29,5000,2x2,0.33461172446824916,4,0.2820247443237645,0.0,zscore
4,0.3,0.3,47,5000,2x2,0.3418796773349979,4,0.28172312216433104,0.0,zscore
5,0.3,0.3,11,5000,1x5,0.3309282188369545,5,0.24084302284760684,0.7981651376146789,zscore
5,0.3,0.3,29,5000,1x5,0.32364107853110596,5,0.24788259931938803,0.11467889908256881,zscore
5,0.3,0.3,47,5000,1x5,0.3404498077906819,5,0.26796146344422567,0.8486238532110092,zscore
6,0.3,0.3,11,5000,2x3,0.3083218294981043,6,0.2369330773790707,0.7339449541284404,zscore
6,0.3,0.3,29,5000,2x3,0.31355692173996375,6,0.2517185021951545,0.19724770642201836,zscore
6,0.3,0.3,47,5000,2x3,0.3148142161057973,6,0.24820742498936135,0.7614678899082569,zscore
7,0.3,0.3,11,5000,1x7,0.2897541122530559,7,0.21651750315856355,0.6834862385321101,zscore
7,0.3,0.3,29,5000,1x7,0.30421951825475757,7,0.26680166353042406,0.22477064220183487,zscore
7,0.3,0.3,47,5000,1x7,0.3010342317219782,7,0.24634002282977374,0.9678899082568807,zscore
8,0.3,0.3,11,5000,2x4,0.3006289457932246,8,0.2555610024130463,0.7431192660550459,zscore
8,0.3,0.3,29,5000,2x4,0.29795493143386853,8,0.26509456585213276,0.0779816513761468,zscore
8,0.3,0.3,47,5000,2x4,0.2831497414421669,8,0.21571457746178585,0.13302752293577982,zscore
9,0.3,0.3,11,5000,3x3,0.2748151027470676,9,0.22328169128889366,0.3761467889908257,zscore
9,0.3,0.3,29,5000,3x3,0.29077027245400994,9,0.2679011431120284,0.10091743119266056,zscore
9,0.3,0.3,47,5000,3x3,0.2787218517111709,9,0.21990424457245214,0.8807339449541285,zscore
10,0.3,0.3,11,5000,2x5,0.2662206726439738,10,0.2078083294724969,0.5412844036697247,zscore
10,0.3,0.3,29,5000,2x5,0.2731248344793749,10,0.2300441051664532,0.8715596330275229,zscore
10,0.3,0.3,47,5000,2x5,0.271163524130522,10,0.1749342613634801,0.3119266055045872,zscore
11,0.3,0.3,11,5000,1x11,0.26785376087537316,11,0.22803635573264963,0.20642201834862386,zscore
11,0.3,0.3,29,5000,1x11,0.26278845373916043,11,0.23071475604075345,0.9220183486238532,zscore
11,0.3,0.3,47,5000,1x11,0.2660263902719245,11,0.19369334849282419,0.9220183486238532,zscore
12,0.3,0.3,11,5000,3x4,0.2583820149746958,12,0.23408333712399157,0.5871559633027523,zscore
12,0.3,0.3,29,5000,3x4,0.26269446481773695,12,0.23328508491992195,0.5779816513761468,zscore
12,0.3,0.3,47,5000,3x4,0.2650202997082912,12,0.21584336094761383,0.13302752293577982,zscore
13,0.3,0.3,11,5000,1x13,0.252653912142185,13,0.2340077883893729,0.8027522935779816,zscore
13,0.3,0.3,29,5000,1x13,0.24742493561979428,13,0.2280074610703972,0.8486238532110092,zscore
13,0.3,0.3,47,5000,1x13,0.2626221453768149,13,0.18343887450408664,0.9954128440366973,zscore
14,0.3,0.3,11,5000,2x7,0.2506490956538347,14,0.22649543724781876,0.47706422018348627,zscore
14,0.3,0.3,29,5000,2x7,0.24551842726769174,14,0.21963278769069133,0.5412844036697247,zscore
14,0.3,0.3,47,5000,2x7,0.25045626994273845,14,0.22853213916564308,0.481651376146789,zscore
15,0.3,0.3,11,5000,3x5,0.24369501736631194,15,0.24001362934131584,0.5321100917431193,zscore
15,0.3,0.3,29,5000,3x5,0.2387452362635457,15,0.24040707411887094,0.5275229357798165,zscore
15,0.3,0.3,47,5000,3x5,0.2461015486290189,15,0.18354728442170073,0.8440366972477065,zscore
16,0.3,0.3,11,5000,4x4,0.24442249636670457,16,0.21516995253987778,0.42660550458715596,zscore
16,0.3,0.3,29,5000,4x4,0.24142546438719636,16,0.21159181989508727,0.7201834862385321,zscore
16,0.3,0.3,47,5000,4x4,0.23648153604208344,16,0.21029805147389893,0.8394495412844036,zscore
1,0.5,0.03,11,5000,1x1,0.4818524650634026,1,,,zscore
1,0.5,0.03,29,5000,1x1,0.47964895448252204,1,,,zscore
1,0.5,0.03,47,5000,1x1,0.47297965581473544,1,,,zscore
2,0.5,0.03,11,5000,1x2,0.39230116852684954,2,0.583014852254368,0.0,zscore
2,0.5,0.03,29,5000,1x2,0.39434951216270264,2,0.583014852254368,0.0,zscore
2,0.5,0.03,47,5000,1x2,0.39526332031491757,2,0.578087631160102,0.0,zscore
3,0.5,0.03,11,5000,1x3,0.3468213311865027,3,0.29311371549462545,0.8577981651376146,zscore
3,0.5,0.03,29,5000,1x3,0.3495804829144602,3,0.2924883616505943,0.01834862385321101,zscore
3,0.5,0.03,47,5000,1x3,0.34938648171569364,3,0.2900834167476484,0.8577981651376146,zscore
4,0.5,0.03,11,5000,2x2,0.32446276302628113,4,0.2680404632220549,0.0,zscore
4,0.5,0.03,29,5000,2x2,0.32543772191163517,4,0.2649181212837113,0.0,zscore
4,0.5,0.03,47,5000,2x2,0.3227236211339088,4,0.24148561331104415,0.0,zscore
5,0.5,0.03,11,5000,1x5,0.30744960560336265,5,0.212963037791958,0.7064220183486238,zscore
5,0.5,0.03,29,5000,1x5,0.3203474761994961,5,0.25625782827444527,0.28440366972477066,zscore
5,0.5,0.03,47,5000,1x5,0.3094192197399993,5,0.2026728231497833,0.9174311926605505,zscore
6,0.5,0.03,11,5000,2x3,0.29706308790064817,6,0.20877698284522,0.21100917431192662,zscore
6,0.5,0.03,29,5000,2x3,0.29651084362967467,6,0.14626135300471294,0.23853211009174313,zscore
6,0.5,0.03,47,5000,2x3,0.29177233139839787,6,0.19896294060141975,0.09174311926605505,zscore
7,0.5,0.03,11,5000,1x7,0.2858343698694879,7,0.2090922859138593,0.9908256880733946,zscore
7,0.5,0.03,29,5000,1x7,0.2881185244866424,7,0.2030189485205358,0.8669724770642202,zscore
7,0.5,0.03,47,5000,1x7,0.2839682530349833,7,0.2106060091481215,0.5779816513761468,zscore
8,0.5,0.03,11,5000,2x4,0.28141064218939776,8,0.2083794428052866,0.2798165137614679,zscore
8,0.5,0.03,29,5000,2x4,0.2760824635930115,8,0.2028051654601043,0.3119266055045872,zscore
8,0.5,0.03,47,5000,2x4,0.28811315556158623,8,0.17231169142112296,0.07339449541284404,zscore
9,0.5,0.03,11,5000,3x3,0.2757277054724018,9,0.20946459119851746,0.5045871559633027,zscore
9,0.5,0.03,29,5000,3x3,0.2738069429377679,9,0.14277053765903547,0.3256880733944954,zscore
9,0.5,0.03,47,5000,3x3,0.2731718352745906,9,0.1532129845202878,0.555045871559633,zscore
10,0.5,0.03,11,5000,2x5,0.2701750382119287,10,0.18386385354238563,0.5779816513761468,zscore
10,0.5,0.03,29,5000,2x5,0.2709155623335105,10,0.12511675334683514,0.22018348623853212,zscore
10,0.5,0.03,47,5000,2x5,0.2704424242117221,10,0.14176390325799038,0.24311926605504589,zscore
11,0.5,0.03,11,5000,1x11,0.26705209100782107,11,0.12023797677203267,0.5825688073394495,zscore
11,0.5,0.03,29,5000,1x11,0.2573398631417057,11,0.17477465952026075,0.7935779816513762,zscore
11,0.5,0.03,47,5000,1x11,0.26833271242599743,11,0.15906750423180083,0.4954128440366973,zscore
12,0.5,0.03,11,5000,3x4,0.2684076774870619,12,0.20129479490629015,0.8853211009174312,zscore
12,0.5,0.03,29,5000,3x4,0.26248836037916895,12,0.20926482749923295,0.39908256880733944,zscore
12,0.5,0.03,47,5000,3x4,0.25632990924171106,12,0.16578330833640936,0.6055045871559633,zscore
13,0.5,0.03,11,5000,1x13,0.26010176780526534,13,0.1363243883628737,0.7293577981651376,zscore
13,0.5,0.03,29,5000,1x13,0.25075768623187944,13,0.17693705164635135,0.7981651376146789,zscore
13,0.5,0.03,47,5000,1x13,0.256483696744984,13,0.14527098442059905,0.7660550458715596,zscore
14,0.5,0.03,11,5000,2x7,0.24242900697554312,14,0.14660768822761178,0.23394495412844038,zscore
14,0.5,0.03,29,5000,2x7,0.24439911051416513,14,0.13719441395469034,0.573394495412844,zscore
14,0.5,0.03,47,5000,2x7,0.25247379620994853,14,0.20385573472460042,0.23853211009174313,zscore
15,0.5,0.03,11,5000,3x5,0.2538279205297224,15,0.12584514336127847,0.41743119266055045,zscore
15,0.5,0.03,29,5000,3x5,0.2533478384819254,15,0.13571919947516448,0.44495412844036697,zscore
15,0.5,0.03,47,5000,3x5,0.24885018128150466,15,0.15546828783250755,0.4541284403669725,zscore
16,0.5,0.03,11,5000,4x4,0.247828359022319,16,0.17308830743365813,0.5504587155963303,zscore
16,0.5,0.03,29,5000,4x4,0.24004864652761693,15,0.11609794029023653,0.7798165137614679,zscore
16,0.5,0.03,47,5000,4x4,0.24668332323995568,16,0.11238012235204112,0.41284403669724773,zscore
1,0.5,0.1,11,5000,1x1,0.48388013142446384,1,,,zscore
1,0.5,0.1,29,5000,1x1,0.48114164803834597,1,,,zscore
1,0.5,0.1,47,5000,1x1,0.4672538590885089,1,,,zscore
2,0.5,0.1,11,5000,1x2,0.3963877340681369,2,0.583014852254368,0.0,zscore
2,0.5,0.1,29,5000,1x2,0.3965853905136662,2,0.583014852254368,0.0,zscore
2,0.5,0.1,47,5000,1x2,0.3957141313726638,2,0.578087631160102,0.0,zscore
3,0.5,0.1,11,5000,1x3,0.3499491579353763,3,0.29753298137650064,0.8577981651376146,zscore
3,0.5,0.1,29,5000,1x3,0.35277698355499487,3,0.2642154057783596,0.013761467889908258,zscore
3,0.5,0.1,47,5000,1x3,0.3551609059956959,3,0.2696930344086745,0.8761467889908257,zscore
4,0.5,0.1,11,5000,2x2,0.32764137896768847,4,0.2715530866969742,0.0,zscore
4,0.5,0.1,29,5000,2x2,0.3271459550141788,4,0.2661993521654975,0.0,zscore
4,0.5,0.1,47,5000,2x2,0.3276010677962926,4,0.26294346441772465,0.0,zscore
5,0.5,0.1,11,5000,1x5,0.31413200948697056,5,0.24943153998858028,0.7844036697247706,zscore
5,0.5,0.1,29,5000,1x5,0.3149528444754211,5,0.23348990081633764,0.7889908256880734,zscore
5,0.5,0.1,47,5000,1x5,0.31702254243853717,5,0.26574418162853874,0.9495412844036697,zscore
6,0.5,0.1,11,5000,2x3,0.30472012326555675,6,0.24449790523082218,0.5825688073394495,zscore
6,0.5,0.1,29,5000,2x3,0.29207869039504875,6,0.20828840478870775,0.0871559633027523,zscore
6,0.5,0.1,47,5000,2x3,0.2923915113587855,6,0.21010692788088997,0.06880733944954129,zscore
7,0.5,0.1,11,5000,1x7,0.28560054362905124,7,0.2149833662002512,1.0,zscore
7,0.5,0.1,29,5000,1x7,0.28382103851543306,7,0.21239344384312833,0.48623853211009177,zscore
7,0.5,0.1,47,5000,1x7,0.28517701436411325,7,0.21815942842945896,0.3440366972477064,zscore
8,0.5,0.1,11,5000,2x4,0.27585115763316687,8,0.21360979912544648,0.19724770642201836,zscore
8,0.5,0.1,29,5000,2x4,0.2743393498396043,8,0.20943768547719233,0.39908256880733944,zscore
8,0.5,0.1,47,5000,2x4,0.27480365973539617,8,0.21102148149205716,0.03669724770642202,zscore
9,0.5,0.1,11,5000,3x3,0.26941360911099477,9,0.18068863240246857,0.29357798165137616,zscore
9,0.5,0.1,29,5000,3x3,0.27322282573460777,9,0.22332397639882198,0.3532110091743119,zscore
9,0.5,0.1,47,5000,3x3,0.27358575464077756,9,0.17504999239963007,0.5963302752293578,zscore
10,0.5,0.1,11,5000,2x5,0.2657669531425102,10,0.20413426491275646,0.42201834862385323,zscore
10,0.5,0.1,29,5000,2x5,0.2637611572503771,10,0.22335954083356144,0.27522935779816515,zscore
10,0.5,0.1,47,5000,2x5,0.2635624169142006,10,0.16679404820008323,0.3486238532110092,zscore
11,0.5,0.1,11,5000,1x11,0.2586967589680967,11,0.20331394795383187,0.7660550458715596,zscore
11,0.5,0.1,29,5000,1x11,0.2587620057874901,11,0.2186589116026435,0.6376146788990825,zscore
11,0.5,0.1,47,5000,1x11,0.25974347808884274,11,0.1964995372722848,0.6330275229357798,zscore
12,0.5,0.1,11,5000,3x4,0.2588243928625438,12,0.16698770673949298,0.6697247706422018,zscore
12,0.5,0.1,29,5000,3x4,0.2512380194089156,12,0.1861897787878714,0.6651376146788991,zscore
12,0.5,0.1,47,5000,3x4,0.25131831027938245,12,0.22193616510261682,0.3394495412844037,zscore
13,0.5,0.1,11,5000,1x13,0.2468821118745212,13,0.20429179999264024,0.7706422018348624,zscore
13,0.5,0.1,29,5000,1x13,0.2484497323723805,13,0.1761821137764499,0.963302752293578,zscore
13,0.5,0.1,47,5000,1x13,0.25085966400786985,13,0.1884175458352998,0.6559633027522935,zscore
14,0.5,0.1,11,5000,2x7,0.2438722272861551,14,0.17659703039271002,0.3761467889908257,zscore
14,0.5,0.1,29,5000,2x7,0.24352890953550546,14,0.1914114364059265,0.6559633027522935,zscore
14,0.5,0.1,47,5000,2x7,0.23997015788637427,14,0.19697361264672852,0.05504587155963303,zscore
15,0.5,0.1,11,5000,3x5,0.23587818887464385,15,0.18895611532061296,0.24770642201834864,zscore
15,0.5,0.1,29,5000,3x5,0.24019669292588045,15,0.1755166255893678,0.3669724770642202,zscore
15,0.5,0.1,47,5000,3x5,0.24323073251225205,14,0.1631244702520882,0.4036697247706422,zscore
16,0.5,0.1,11,5000,4x4,0.23618653956167668,16,0.18313816214726192,0.7339449541284404,zscore
16,0.5,0.1,29,5000,4x4,0.2375355507083192,16,0.2011920629042918,0.518348623853211,zscore
16,0.5,0.1,47,5000,4x4,0.23558102809228862,16,0.16436564646773275,0.3348623853211009,zscore
1,0.5,0.3,11,5000,1x1,0.47614549746846546,1,,,zscore
1,0.5,0.3,29,5000,1x1,0.4966046891634246,1,,,zscore
1,0.5,0.3,47,5000,1x1,0.4607303179563914,1,,,zscore
2,0.5,0.3,11,5000,1x2,0.41250732563964876,2,0.5977085468581892,0.0,zscore
2,0.5,0.3,29,5000,1x2,0.4061380225431598,2,0.583014852254368,0.0,zscore
2,0.5,0.3,47,5000,1x2,0.4000890311123202,2,0.5726576214947893,0.0,zscore
3,0.5,0.3,11,5000,1x3,0.35517981434387635,3,0.2552755389881998,0.009174311926605505,zscore
3,0.5,0.3,29,5000,1x3,0.3590629373479528,3,0.3214808816337164,0.01834862385321101,zscore
3,0.5,0.3,47,5000,1x3,0.3704228048544375,3,0.31991854132556496,0.022935779816513763,zscore
4,0.5,0.3,11,5000,2x2,0.34546609675466106,4,0.31691466963403464,0.0,zscore
4,0.5,0.3,29,5000,2x2,0.3346117226013001,4,0.2820247443237645,0.0,zscore
4,0.5,0.3,47,5000,2x2,0.33437844971532743,4,0.28136709304641655,0.0,zscore
5,0.5,0.3,11,5000,1x5,0.32850285871799684,5,0.24536605913775472,0.8211009174311926,zscore
5,0.5,0.3,29,5000,1x5,0.3269434465884751,5,0.2530102074775768,0.03211009174311927,zscore
5,0.5,0.3,47,5000,1x5,0.3352800074810093,5,0.2797628023858943,0.14678899082568808,zscore
6,0.5,0.3,11,5000,2x3,0.3084388140397402,6,0.2397726220210413,0.03211009174311927,zscore
6,0.5,0.3,29,5000,2x3,0.31543687721603975,6,0.24673794053821071,0.01834862385321101,zscore
6,0.5,0.3,47,5000,2x3,0.3206842459705577,6,0.2527571904208678,0.03669724770642202,zscore
7,0.5,0.3,11,5000,1x7,0.286713077045197,7,0.21129855215110557,0.0871559633027523,zscore
7,0.5,0.3,29,5000,1x7,0.28968681177610595,7,0.21057073547578586,0.9128440366972477,zscore
7,0.5,0.3,47,5000,1x7,0.3021541096321736,7,0.25259667228731075,0.7431192660550459,zscore
8,0.5,0.3,11,5000,2x4,0.28157050687178453,8,0.21987159199500123,0.022935779816513763,zscore
8,0.5,0.3,29,5000,2x4,0.29048898828083225,8,0.22460838438028533,0.01834862385321101,zscore
8,0.5,0.3,47,5000,2x4,0.2831497252144455,8,0.21571457746178585,0.06422018348623854,zscore
9,0.5,0.3,11,5000,3x3,0.2819804772291319,9,0.20865009720152675,0.6651376146788991,zscore
9,0.5,0.3,29,5000,3x3,0.28362411185267855,9,0.21969595208837536,0.1743119266055046,zscore
9,0.5,0.3,47,5000,3x3,0.28074109750035164,9,0.216059435050191,0.3302752293577982,zscore
10,0.5,0.3,11,5000,2x5,0.26711365327772946,10,0.22555913354238324,0.3577981651376147,zscore
10,0.5,0.3,29,5000,2x5,0.2751650327565193,10,0.23787866764304516,0.13761467889908258,zscore
10,0.5,0.3,47,5000,2x5,0.2747686247794347,10,0.21353081663030005,0.12385321100917432,zscore
11,0.5,0.3,11,5000,1x11,0.2665153040906025,11,0.23572118716270465,0.29357798165137616,zscore
11,0.5,0.3,29,5000,1x11,0.26123800959874793,11,0.22652390961201663,0.8073394495412844,zscore
11,0.5,0.3,47,5000,1x11,0.26164500575703104,11,0.19885903576211414,0.43119266055045874,zscore
12,0.5,0.3,11,5000,3x4,0.2517767936220882,12,0.2299051476275845,0.3211009174311927,zscore
12,0.5,0.3,29,5000,3x4,0.25910605014543353,12,0.23246731915169297,0.8165137614678899,zscore
12,0.5,0.3,47,5000,3x4,0.25252355852346053,12,0.2081017036567901,0.44036697247706424,zscore
13,0.5,0.3,11,5000,1x13,0.2513353626837021,13,0.23126871844848298,0.7431192660550459,zscore
13,0.5,0.3,29,5000,1x13,0.2504964542772447,13,0.22336017987470014,0.5458715596330275,zscore
13,0.5,0.3,47,5000,1x13,0.26012897973054844,13,0.1760914907105504,0.963302752293578,zscore
14,0.5,0.3,11,5000,2x7,0.24337311798526956,14,0.18074652605177627,0.22477064220183487,zscore
14,0.5,0.3,29,5000,2x7,0.2470209013494446,14,0.21224424103752287,0.6376146788990825,zscore
14,0.5,0.3,47,5000,2x7,0.24523214082555972,14,0.23603362510224293,0.3623853211009174,zscore
15,0.5,0.3,11,5000,3x5,0.24184752509183774,15,0.21879381706443532,0.06422018348623854,zscore
15,0.5,0.3,29,5000,3x5,0.24395742965045636,15,0.2292341976707405,0.3853211009174312,zscore
15,0.5,0.3,47,5000,3x5,0.24113879028355184,15,0.19412819714151608,0.5045871559633027,zscore
16,0.5,0.3,11,5000,4x4,0.24136190952319247,16,0.18383935403384338,0.3302752293577982,zscore
16,0.5,0.3,29,5000,4x4,0.2385683189180396,16,0.22596678462512257,0.3623853211009174,zscore
16,0.5,0.3,47,5000,4x4,0.23474515387372843,16,0.2419649916996587,0.40825688073394495,zscore
1,1.0,0.03,11,5000,1x1,0.4818524650634026,1,,,zscore
1,1.0,0.03,29,5000,1x1,0.47964895448252204,1,,,zscore
1,1.0,0.03,47,5000,1x1,0.47297965581473544,1,,,zscore
2,1.0,0.03,11,5000,1x2,0.3951447425766378,2,0.5535662982514548,0.0,zscore
2,1.0,0.03,29,5000,1x2,0.39697624380128205,2,0.5726576214947893,0.0,zscore
2,1.0,0.03,47,5000,1x2,0.39840060653065723,2,0.5473382871528414,0.0,zscore
3,1.0,0.03,11,5000,1x3,0.34691466909935015,3,0.2652712439133221,0.013761467889908258,zscore
3,1.0,0.03,29,5000,1x3,0.3493742107722015,3,0.2788925184613146,0.01834862385321101,zscore
3,1.0,0.03,47,5000,1x3,0.34849094201860253,3,0.26630318983648493,0.01834862385321101,zscore
4,1.0,0.03,11,5000,2x2,0.324062918587524,4,0.23087234781690613,0.0,zscore
4,1.0,0.03,29,5000,2x2,0.3252846364407961,4,0.23505470737216833,0.0,zscore
4,1.0,0.03,47,5000,2x2,0.32909779951058526,4,0.23817611889281484,0.0,zscore
5,1.0,0.03,11,5000,1x5,0.3067242819407269,5,0.20114960008052973,0.009174311926605505,zscore
5,1.0,0.03,29,5000,1x5,0.30787081646648107,5,0.20249661139551234,0.009174311926605505,zscore
5,1.0,0.03,47,5000,1x5,0.3054556253258575,5,0.21625430865665296,0.05504587155963303,zscore
6,1.0,0.03,11,5000,2x3,0.30397731329300187,6,0.20196862218416414,0.0,zscore
6,1.0,0.03,29,5000,2x3,0.2960370552801616,6,0.1868018570989599,0.0045871559633027525,zscore
6,1.0,0.03,47,5000,2x3,0.3031648737005152,6,0.17887749288483787,0.03211009174311927,zscore
7,1.0,0.03,11,5000,1x7,0.28599415631052605,7,0.17100642617078812,0.05963302752293578,zscore
7,1.0,0.03,29,5000,1x7,0.28867013513258666,7,0.18023689691213804,0.38990825688073394,zscore
7,1.0,0.03,47,5000,1x7,0.2869006836885192,7,0.16609356905317668,0.04128440366972477,zscore
8,1.0,0.03,11,5000,2x4,0.28018397481742763,8,0.1495031988841948,0.0045871559633027525,zscore
8,1.0,0.03,29,5000,2x4,0.28011752942823287,8,0.15356093390396927,0.0045871559633027525,zscore
8,1.0,0.03,47,5000,2x4,0.2790699756285894,8,0.15140358309305768,0.01834862385321101,zscore
9,1.0,0.03,11,5000,3x3,0.2758232041989801,9,0.16709924070448334,0.0045871559633027525,zscore
9,1.0,0.03,29,5000,3x3,0.27537815099011015,9,0.16367858479050312,0.009174311926605505,zscore
9,1.0,0.03,47,5000,3x3,0.27418448789327954,9,0.15836365770770044,0.0045871559633027525,zscore
10,1.0,0.03,11,5000,2x5,0.2713819210018343,10,0.15717501232326156,0.20642201834862386,zscore
10,1.0,0.03,29,5000,2x5,0.26812263459511715,10,0.1251517721825427,0.009174311926605505,zscore
10,1.0,0.03,47,5000,2x5,0.26985762211054515,10,0.13114291688711013,0.009174311926605505,zscore
11,1.0,0.03,11,5000,1x11,0.2600466346770802,11,0.1628368517504056,0.45871559633027525,zscore
11,1.0,0.03,29,5000,1x11,0.2581923986947161,11,0.1534941750355448,0.3256880733944954,zscore
11,1.0,0.03,47,5000,1x11,0.26254897959369355,11,0.15896372625318053,0.1926605504587156,zscore
12,1.0,0.03,11,5000,3x4,0.2667816339103497,12,0.1487891536464756,0.03211009174311927,zscore
12,1.0,0.03,29,5000,3x4,0.2586766702449951,12,0.14562249699207863,0.13302752293577982,zscore
12,1.0,0.03,47,5000,3x4,0.25709363624942133,12,0.11620346641411732,0.022935779816513763,zscore
13,1.0,0.03,11,5000,1x13,0.2573846641294947,13,0.123347956561082,0.26605504587155965,zscore
13,1.0,0.03,29,5000,1x13,0.25528831315227063,13,0.15377767704312967,0.41284403669724773,zscore
13,1.0,0.03,47,5000,1x13,0.2515540912209907,13,0.1411729135534619,0.5275229357798165,zscore
14,1.0,0.03,11,5000,2x7,0.24932481302182033,14,0.13053751591588045,0.09174311926605505,zscore
14,1.0,0.03,29,5000,2x7,0.2507383875344663,14,0.11201556393581238,0.28440366972477066,zscore
14,1.0,0.03,47,5000,2x7,0.25364176595378896,14,0.1039602652284517,0.022935779816513763,zscore
15,1.0,0.03,11,5000,3x5,0.25147790162037753,15,0.11229668245240294,0.01834862385321101,zscore
15,1.0,0.03,29,5000,3x5,0.2461309766887768,15,0.1100827995909745,0.022935779816513763,zscore
15,1.0,0.03,47,5000,3x5,0.25246083795576446,15,0.13745661869162518,0.21100917431192662,zscore
16,1.0,0.03,11,5000,4x4,0.2569053677947047,15,0.14836137049829506,0.28440366972477066,zscore
16,1.0,0.03,29,5000,4x4,0.2493123201690411,16,0.09710986730641216,0.11926605504587157,zscore
16,1.0,0.03,47,5000,4x4,0.24994475337643754,16,0.10492087261031018,0.04128440366972477,zscore
1,1.0,0.1,11,5000,1x1,0.48388013142446384,1,,,zscore
1,1.0,0.1,29,5000,1x1,0.48114164803834597,1,,,zscore
1,1.0,0.1,47,5000,1x1,0.4672538590885089,1,,,zscore
2,1.0,0.1,11,5000,1x2,0.3971683967374804,2,0.583014852254368,0.0,zscore
2,1.0,0.1,29,5000,1x2,0.39763225704402644,2,0.5726576214947893,0.0,zscore
2,1.0,0.1,47,5000,1x2,0.39753188546591156,2,0.5726576214947893,0.0,zscore
3,1.0,0.1,11,5000,1x3,0.3466197807734131,3,0.2545591397148378,0.013761467889908258,zscore
3,1.0,0.1,29,5000,1x3,0.35138069326110205,3,0.28689445333739516,0.01834862385321101,zscore
3,1.0,0.1,47,5000,1x3,0.3527071888409982,3,0.28000705490388267,0.022935779816513763,zscore
4,1.0,0.1,11,5000,2x2,0.323214833518652,4,0.2388000423177674,0.0,zscore
4,1.0,0.1,29,5000,2x2,0.3249849917767452,4,0.23940386971663982,0.0,zscore
4,1.0,0.1,47,5000,2x2,0.32166300279084076,4,0.22571008294018216,0.0,zscore
5,1.0,0.1,11,5000,1x5,0.3115458507578977,5,0.2197108678388118,0.013761467889908258,zscore
5,1.0,0.1,29,5000,1x5,0.3127291056405413,5,0.21764490934696987,0.013761467889908258,zscore
5,1.0,0.1,47,5000,1x5,0.31163565468114596,5,0.2254589321599991,0.0779816513761468,zscore
6,1.0,0.1,11,5000,2x3,0.29467194020180876,6,0.17759226645901308,0.009174311926605505,zscore
6,1.0,0.1,29,5000,2x3,0.3091126585747202,6,0.23692311164549285,0.013761467889908258,zscore
6,1.0,0.1,47,5000,2x3,0.2964332220538612,6,0.19597561663073665,0.009174311926605505,zscore
7,1.0,0.1,11,5000,1x7,0.2831222118322266,7,0.18710875291771875,0.05963302752293578,zscore
7,1.0,0.1,29,5000,1x7,0.28321352261261673,7,0.14251667138993152,0.045871559633027525,zscore
7,1.0,0.1,47,5000,1x7,0.2830624554567852,7,0.15653212702876768,0.03211009174311927,zscore
8,1.0,0.1,11,5000,2x4,0.2773043973270622,8,0.19076087262869756,0.0,zscore
8,1.0,0.1,29,5000,2x4,0.28059432648884464,8,0.18491422669939012,0.009174311926605505,zscore
8,1.0,0.1,47,5000,2x4,0.27765106314665805,8,0.20650913794925416,0.009174311926605505,zscore
9,1.0,0.1,11,5000,3x3,0.26923514093790984,9,0.1702270265810143,0.009174311926605505,zscore
9,1.0,0.1,29,5000,3x3,0.2755819511677058,9,0.18014698763631345,0.009174311926605505,zscore
9,1.0,0.1,47,5000,3x3,0.2699995833010032,9,0.15619645286091113,0.0,zscore
10,1.0,0.1,11,5000,2x5,0.2646066963221602,10,0.19075680740260645,0.009174311926605505,zscore
10,1.0,0.1,29,5000,2x5,0.2650112759070479,10,0.17999611477488056,0.03211009174311927,zscore
10,1.0,0.1,47,5000,2x5,0.2674283834285612,10,0.15727035849607768,0.0045871559633027525,zscore
11,1.0,0.1,11,5000,1x11,0.25775805974073945,11,0.17898915871261425,0.2706422018348624,zscore
