id_a,id_b,cluster,DTW
C197,C139,1,0.8578993456396258
C197,C140,1,0.9150273203951147
C197,C141,1,0.778883251835526
C197,C150,1,0.8435273002488224
C197,C151,1,1.2721397465147046
C197,C152,1,1.0254992081746446
C197,C153,1,0.8479261356654879
C197,C154,1,0.9712796026735478
C197,C165,1,0.743552993431687
C197,C166,1,0.763125667558419
C197,C167,1,0.7029978488179045
C197,C172,1,0.7196276127295723
C197,C173,1,0.7618440128745679
C197,C174,1,0.8250574348384819
C197,C175,1,0.7888704492907446
C197,C177,1,0.8283210518464752
C197,C178,1,0.7112441173824074
C197,C179,1,0.8951538201678847
C197,C180,1,1.0487467741846825
C197,C181,1,0.9434327535897448
C197,C182,1,0.8393306126164403
C197,C183,1,0.9928354651155816
C197,C186,1,0.645844197403007
C197,C191,1,0.7224096163514796
C197,C192,1,1.1768614232185026
C197,C193,1,0.7797567264038523
C197,C194,1,0.7027660262374437
C197,C195,1,1.004729447082628
C198,C029,2,0.4721474644409459
C198,C044,2,0.776192197909883
C198,C055,2,0.5904883013856992
C198,C125,2,0.4981118182391985
C198,C138,2,0.6739293666650973
C198,C176,2,0.417175525678039
C199,C005,1,0.5910713218184559
C199,C006,1,0.6871017479805959
C199,C007,1,0.5260650413319468
C199,C008,1,0.38031316648537367
C199,C009,1,0.8826462579842828
C199,C010,1,0.8226302555422549
C199,C014,1,0.5934255498838065
C199,C015,1,0.6934026908939518
C199,C016,1,0.37884728957793334
C199,C017,1,0.6112967038621153
C199,C018,1,0.902047950752554
C199,C019,1,0.7929003416358844
C199,C025,1,0.5817254803729617
C199,C028,1,0.5501224555994594
C199,C030,1,0.6457532998925839
C199,C031,1,0.7146814684681608
C199,C034,1,0.8639383394531417
C199,C035,1,0.7694423951528331
C199,C036,1,0.8857287279605287
C199,C037,1,0.48787174753102935
C199,C038,1,0.5709025353881076
C199,C045,1,0.5511228852456808
C199,C046,1,0.517446709504206
C199,C047,1,0.692421134353125
C199,C050,1,0.6855200049566728
C199,C051,1,0.5364393630325907
C199,C052,1,0.7200996933196431
C199,C053,1,0.8266363077650881
C199,C056,1,0.5084585093082556
C199,C057,1,0.590556739477133
C199,C061,1,0.577870401686964
C199,C062,1,0.6365751246790666
C199,C063,1,0.633521844598253
C199,C064,1,0.6263574785906586
C199,C065,1,0.5709641745899796
C199,C086,1,0.6866553124384683
C199,C087,1,0.7079029281138367
C199,C091,1,0.6301617159304592
C199,C092,1,0.645810173671669
C199,C093,1,0.7513917398466001
C199,C095,1,0.6186882823822104
C199,C099,1,0.376440492314154
C199,C100,1,0.4725837514469283
C199,C103,1,0.6603784684895253
C199,C104,1,0.49488943486005327
C199,C105,1,0.6578562765163047
C199,C106,1,0.7064296271085887
C199,C109,1,0.7337892625607938
C199,C110,1,0.8517384223385497
C199,C118,1,0.3763682926135085
C199,C129,1,0.815604737918417
C199,C130,1,0.747824267100644
C199,C139,1,0.6497743943804772
C199,C140,1,0.6140046290786579
C199,C141,1,0.5316917196827592
C199,C150,1,0.6657972626339196
C199,C151,1,0.7502688884347112
C199,C152,1,0.5975475032456794
C199,C153,1,0.7361233057363596
C199,C154,1,0.8394508133893093
C199,C165,1,0.584045524196346
C199,C166,1,0.6388049297873096
C199,C167,1,0.6577838621141676
C199,C172,1,0.5225343813270156
C199,C173,1,0.44112592599579603
C199,C174,1,0.6631124834342319
C199,C175,1,0.5740602815820003
C199,C177,1,0.8074398012291469
C199,C178,1,0.6084940541263921
C199,C179,1,0.7205482571695951
C199,C180,1,0.7798819882674816
C199,C181,1,0.6772505693527995
C199,C182,1,0.723021000110813
C199,C183,1,0.784566017297309
C199,C186,1,0.7143354750090379
C199,C191,1,0.8184232364427863
C199,C192,1,0.6162658230055235
C199,C193,1,0.5633859219208994
C199,C194,1,0.5357971482574309
C199,C195,1,1.2300761774277194
C199,C197,1,0.7309659009217367
C202,C005,1,0.36803266075490426
C202,C006,1,0.3593571609479593
C202,C007,1,0.2857025328478846
C202,C008,1,0.3960949035111455
C202,C009,1,0.5793906175382414
C202,C010,1,0.5919053970668289
C202,C014,1,0.3103420475684638
C202,C015,1,0.5993797304630464
C202,C016,1,0.9497179970913614
C202,C017,1,0.4105311204889959
C202,C018,1,0.6451352439268291
C202,C019,1,0.6254939575830752
C202,C025,1,0.25949489381257607
C202,C028,1,0.27707307644473333
C202,C030,1,0.42224253060395467
C202,C031,1,0.512641033299548
C202,C034,1,0.6216436474283259
C202,C035,1,0.5456387520418947
C202,C036,1,0.7308560513373634
C202,C037,1,0.2585433144708031
C202,C038,1,0.25970389711683045
C202,C045,1,0.26960529535043865
C202,C046,1,0.2152835757162937
C202,C047,1,0.39672143158566886
C202,C050,1,0.33146815042362937
C202,C051,1,0.5332122105400592
C202,C052,1,0.38880274409809534
C202,C053,1,0.5840482658565861
C202,C056,1,0.24570537042700902
C202,C057,1,0.40617856368183614
C202,C061,1,0.2917397042912156
C202,C062,1,0.3485809546091148
C202,C063,1,0.3426979320418614
C202,C064,1,0.3752121520761112
C202,C065,1,0.31456333767846056
C202,C086,1,0.4569749788011497
C202,C087,1,0.48449620702992835
C202,C091,1,0.4292105567485211
C202,C092,1,0.32546668220192454
C202,C093,1,0.5684459621962927
C202,C095,1,0.4324287713983548
C202,C099,1,0.5993752667088709
C202,C100,1,0.677649032587992
C202,C103,1,0.4234013827494974
C202,C104,1,0.33505183321692633
C202,C105,1,0.4200166664168675
C202,C106,1,0.5197201780770544
C202,C109,1,0.591769543517544
C202,C110,1,0.7290139571631198
C202,C118,1,0.3403191227706992
C202,C129,1,0.504557943616278
C202,C130,1,0.5279426814023533
C202,C139,1,0.3311430663613023
C202,C140,1,0.34786661265758606
C202,C141,1,0.24443648564348824
C202,C150,1,0.28560449307752866
C202,C151,1,0.9196840744737577
C202,C152,1,0.42030898312299136
C202,C153,1,0.5822743916271618
C202,C154,1,0.718357651594856
C202,C165,1,0.4005443131887436
C202,C166,1,0.4308055727771604
C202,C167,1,0.48938630973619507
C202,C172,1,0.2605149141521242
C202,C173,1,0.3217501868320212
C202,C174,1,0.4498248727180941
C202,C175,1,0.3868727834541927
C202,C177,1,0.6080048047790957
C202,C178,1,0.3191596519959857
C202,C179,1,0.22497686666888456
C202,C180,1,0.2328954523930953
C202,C181,1,0.137467778135164
C202,C182,1,0.5685300740510767
C202,C183,1,0.6681417292764327
C202,C186,1,0.515628825377384
C202,C191,1,0.6139704091284649
C202,C192,1,0.7330945372548074
C202,C193,1,0.2100520429719435
C202,C194,1,0.22909881999745857
C202,C195,1,0.9294262187246766
C202,C197,1,0.9143274339031737
C202,C199,1,0.6174371569990929
C216,C005,1,0.7859979442767102
C216,C006,1,0.6693947551801733
C216,C007,1,0.8622978005078485
C216,C008,1,0.7244199271695722
C216,C009,1,0.6832967675798843
C216,C010,1,0.6920856812247763
C216,C014,1,0.8015113838312349
C216,C015,1,0.5754852983405033
C216,C016,1,0.7960635225316987
C216,C017,1,0.8993266878093034
C216,C018,1,0.6982174324361853
C216,C019,1,0.6926344998920199
C216,C025,1,0.8611929087202745
C216,C028,1,0.8402564124470538
C216,C030,1,0.6799763262671696
C216,C031,1,0.7409614646726405
C216,C034,1,0.7377314023792974
C216,C035,1,0.7852425764576987
C216,C036,1,0.725901456373508
C216,C037,1,0.7968063624166464
C216,C038,1,0.7707915799800018
C216,C045,1,0.776305277355875
C216,C046,1,0.9245499794722803
C216,C047,1,0.9099808466524802
C216,C050,1,0.8424384577779879
C216,C051,1,1.0440257547908995
C216,C052,1,0.8354435153468484
C216,C053,1,0.7952955273951576
C216,C056,1,0.7834964204083893
C216,C057,1,0.6973463109264042
C216,C061,1,0.8471667362359525
C216,C062,1,0.7766542951503451
C216,C063,1,0.6802696567243371
C216,C064,1,0.6806861593861975
C216,C065,1,0.7163782228594695
C216,C086,1,0.6898807024842888
C216,C087,1,0.8039585866885015
C216,C091,1,0.7662454098716078
C216,C092,1,0.7577526343388777
C216,C093,1,0.64812608895177
C216,C095,1,0.6238636935275951
C216,C099,1,1.0131775376071952
C216,C100,1,1.005385611497166
C216,C103,1,0.7081772456433669
C216,C104,1,0.8959484230560145
C216,C105,1,0.743140368403847
C216,C106,1,0.7177540988197549
C216,C109,1,0.617305290492858
C216,C110,1,0.5774444103812029
C216,C118,1,0.8175054992013513
C216,C129,1,0.8200520489739259
C216,C130,1,0.7293069316909953
C216,C139,1,0.8816196908749577
C216,C140,1,0.7771041256251403
C216,C141,1,0.8353060385406157
C216,C150,1,0.9081772058353607
C216,C151,1,0.5390824816703531
C216,C152,1,0.8499969987433225
C216,C153,1,0.6400170128438004
C216,C154,1,0.5726867528148688
C216,C165,1,0.6606604953534833
C216,C166,1,0.6486203658688009
C216,C167,1,0.6203169843926586
C216,C172,1,0.8661287777105874
C216,C173,1,0.8836555187740722
C216,C174,1,0.9676289384727416
C216,C175,1,0.8946887746971592
C216,C177,1,0.5896307348915273
C216,C178,1,0.6738523400332393
C216,C179,1,0.8459139810329175
C216,C180,1,0.8397104060935014
C216,C181,1,0.8937723220923075
C216,C182,1,0.6229292450489848
C216,C183,1,0.6455028175437276
C216,C186,1,0.6678903259103176
C216,C191,1,0.5381265348818294
C216,C192,1,0.5777086827194271
C216,C193,1,0.802976507696063
C216,C194,1,0.794052482168367
C216,C195,1,0.8007176258897218
C216,C197,1,0.9083289165442909
C216,C199,1,0.8737537787959033
C216,C202,1,0.9175084103723087
