category,doi_safe,doi,doi_dir,markdown,task_name,task_dir,validation_result,record_id,figure_id,panel_id,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,original_image,multi_curve_replot,accepted_dir,accepted_csv_count,accepted_image_count,accepted_csv_files,accepted_image_files,series_mapping_count,legend_names
x_time_h,10.1016_j.rser.2021.111608,10.1016/j.rser.2021.111608,x_time_h/10.1016_j.rser.2021.111608,x_time_h/10.1016_j.rser.2021.111608/10.1016_j.rser.2021.111608.md,Fig25_C_stability_performance_curve_pce,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/validation_result.json,10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce,Fig25,C,Duration,hours,Normalized PCE,,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/Fig25_C_stability_performance_curve_pce.png,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/Fig25_C_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted,2,2,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__No_Encapsulation__Series_3.csv;x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__Partial'_Encapsulation__Series_1.csv,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__No_Encapsulation__Series_3.png;x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__Partial'_Encapsulation__Series_1.png,3,Partial' Encapsulation;'Complete'Encapsulation;No Encapsulation
x_time_h,10.1016_j.scib.2021.02.029,10.1016/j.scib.2021.02.029,x_time_h/10.1016_j.scib.2021.02.029,x_time_h/10.1016_j.scib.2021.02.029/10.1016_j.scib.2021.02.029.md,Fig4_C_stability_performance_curve,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/validation_result.json,10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve,Fig4,C,Time,h,PCE,%,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/Fig4_C_stability_performance_curve.png,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/Fig4_C_stability_performance_curve_replot.png,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/accepted,1,1,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/accepted/10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve__C60__Series_2.csv,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/accepted/10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve__C60__Series_2.png,2,Cl₆SubPc/C60;C60
x_time_h,10.1016_j.solener.2016.10.003,10.1016/j.solener.2016.10.003,x_time_h/10.1016_j.solener.2016.10.003,x_time_h/10.1016_j.solener.2016.10.003/10.1016_j.solener.2016.10.003.md,Fig7_F_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce,Fig7,F,Aging time,(h),Normalized efficiency,,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/Fig7_F_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/Fig7_F_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce__Sprayed_TiO₂__Series_1.csv,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce__Sprayed_TiO₂__Series_1.png,2,Sprayed TiO₂;Zr(0.02)- TiO₂
x_time_h,10.1016_j.solener.2018.09.057,10.1016/j.solener.2018.09.057,x_time_h/10.1016_j.solener.2018.09.057,x_time_h/10.1016_j.solener.2018.09.057/10.1016_j.solener.2018.09.057.md,Fig7_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce,Fig7,A,Time (hour),hour,Normalized PCEs,,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/Fig7_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/Fig7_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted,2,2,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__FAPbI3__Series_1.csv;x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__MAPbI3__Series_2.csv,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__FAPbI3__Series_1.png;x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__MAPbI3__Series_2.png,2,FAPbI3;MAPbI3
x_time_h,10.1016_j.solener.2019.10.080,10.1016/j.solener.2019.10.080,x_time_h/10.1016_j.solener.2019.10.080,x_time_h/10.1016_j.solener.2019.10.080/10.1016_j.solener.2019.10.080.md,Fig6_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce,Fig6,A,Time,(h),Efficiency,(%),x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce__(a)_Spiro_-_0.04mmol__Series_2.csv,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce__(a)_Spiro_-_0.04mmol__Series_2.png,2,(b) S5 -0.04 mmol;(a) Spiro - 0.04mmol
x_time_h,10.1016_j.solener.2019.10.080,10.1016/j.solener.2019.10.080,x_time_h/10.1016_j.solener.2019.10.080,x_time_h/10.1016_j.solener.2019.10.080/10.1016_j.solener.2019.10.080.md,Fig6_B_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce,Fig6,B,Time,(h),Efficiency,(%),x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/Fig6_B_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/Fig6_B_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce__(a)_Spiro_-0.06mmol__Series_1.csv,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce__(a)_Spiro_-0.06mmol__Series_1.png,2,(a) Spiro -0.06mmol;(b)S5 - 0.06mmol
x_time_h,10.1016_j.solener.2019.11.030,10.1016/j.solener.2019.11.030,x_time_h/10.1016_j.solener.2019.11.030,x_time_h/10.1016_j.solener.2019.11.030/10.1016_j.solener.2019.11.030.md,Fig6_E_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce,Fig6,E,Time,(h),Normalized PCE,,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/Fig6_E_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/Fig6_E_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce__CH₃NH₃PbI₃_(w_o_BL)__Series_1.csv,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce__CH₃NH₃PbI₃_(w_o_BL)__Series_1.png,3,CH₃NH₃PbI₃ (w/o BL);CH₃NH₃PbI₃:MoS₂ (w BL);CH₃NH₃PbI₃ (w BL)
x_time_h,10.1016_j.solener.2020.01.048,10.1016/j.solener.2020.01.048,x_time_h/10.1016_j.solener.2020.01.048,x_time_h/10.1016_j.solener.2020.01.048/10.1016_j.solener.2020.01.048.md,Fig4_D_stability_performance_curve_eqe,x_time_h/10.1016_j.solener.2020.01.048/Fig4_D_stability_performance_curve_eqe,x_time_h/10.1016_j.solener.2020.01.048/Fig4_D_stability_performance_curve_eqe/validation_result.json,10.1016_j.solener.2020.01.048__Fig4__D__stability_performance_curve_eqe,Fig4,D,Time (h),(h),Normalized PCE,,x_time_h/10.1016_j.solener.2020.01.048/Fig4_D_stability_performance_curve_eqe/Fig4_D_stability_performance_curve_eqe.png,x_time_h/10.1016_j.solener.2020.01.048/Fig4_D_stability_performance_curve_eqe/Fig4_D_stability_performance_curve_eqe_replot.png,x_time_h/10.1016_j.solener.2020.01.048/Fig4_D_stability_performance_curve_eqe/accepted,1,1,x_time_h/10.1016_j.solener.2020.01.048/Fig4_D_stability_performance_curve_eqe/accepted/10.1016_j.solener.2020.01.048__Fig4__D__stability_performance_curve_eqe__Uncoated_PsCs__Series_2.csv,x_time_h/10.1016_j.solener.2020.01.048/Fig4_D_stability_performance_curve_eqe/accepted/10.1016_j.solener.2020.01.048__Fig4__D__stability_performance_curve_eqe__Uncoated_PsCs__Series_2.png,2,CsPbBr QDs Coated PSCs;Uncoated PsCs
x_time_h,10.1016_j.solener.2020.02.025,10.1016/j.solener.2020.02.025,x_time_h/10.1016_j.solener.2020.02.025,x_time_h/10.1016_j.solener.2020.02.025/10.1016_j.solener.2020.02.025.md,Fig6_B_mppt_stability_performance_curve,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/validation_result.json,10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve,Fig6,B,Time,(h),PCE,(Norm.),x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/Fig6_B_mppt_stability_performance_curve.png,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/Fig6_B_mppt_stability_performance_curve_replot.png,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted,2,2,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA_IL__Series_1.csv;x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA__Series_2.csv,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA_IL__Series_1.png;x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA__Series_2.png,2,CsF:SnO₂/CsFAMA/IL;CsF:SnO₂/CsFAMA
x_time_h,10.1016_j.solener.2020.02.085,10.1016/j.solener.2020.02.085,x_time_h/10.1016_j.solener.2020.02.085,x_time_h/10.1016_j.solener.2020.02.085/10.1016_j.solener.2020.02.085.md,Fig6_whole_figure,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/validation_result.json,10.1016_j.solener.2020.02.085__Fig6__whole__figure,Fig6,whole,Time,(h),PCE,(%),x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/Fig6_whole_figure.png,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/Fig6_whole_figure_replot.png,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/accepted,1,1,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/accepted/10.1016_j.solener.2020.02.085__Fig6__whole__figure__W_O_a_sandwich_structure__Series_2.csv,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/accepted/10.1016_j.solener.2020.02.085__Fig6__whole__figure__W_O_a_sandwich_structure__Series_2.png,2,W/ a sandwich structure;W/O a sandwich structure
x_time_h,10.1016_j.solener.2020.04.021,10.1016/j.solener.2020.04.021,x_time_h/10.1016_j.solener.2020.04.021,x_time_h/10.1016_j.solener.2020.04.021/10.1016_j.solener.2020.04.021.md,Fig5_whole_stability,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/validation_result.json,10.1016_j.solener.2020.04.021__Fig5__whole__stability,Fig5,whole,Time,hours,Normalized PCE,,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/Fig5_whole_stability.png,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/Fig5_whole_stability_replot.png,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/accepted,1,1,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/accepted/10.1016_j.solener.2020.04.021__Fig5__whole__stability__Spin_coating__Series_2.csv,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/accepted/10.1016_j.solener.2020.04.021__Fig5__whole__stability__Spin_coating__Series_2.png,2,Electrospray;Spin coating
x_time_h,10.1016_j.solener.2020.05.042,10.1016/j.solener.2020.05.042,x_time_h/10.1016_j.solener.2020.05.042,x_time_h/10.1016_j.solener.2020.05.042/10.1016_j.solener.2020.05.042.md,Fig4_E_stability_performance_curve,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/validation_result.json,10.1016_j.solener.2020.05.042__Fig4__E__stability_performance_curve,Fig4,E,Time,(h),Normalized PCE,(a.u.),x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/Fig4_E_stability_performance_curve.png,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/Fig4_E_stability_performance_curve_replot.png,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/accepted,1,1,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/accepted/10.1016_j.solener.2020.05.042__Fig4__E__stability_performance_curve__without_PEABr__Series_1.csv,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/accepted/10.1016_j.solener.2020.05.042__Fig4__E__stability_performance_curve__without_PEABr__Series_1.png,2,without PEABr;with PEABr
x_time_h,10.1016_j.solener.2020.06.057,10.1016/j.solener.2020.06.057,x_time_h/10.1016_j.solener.2020.06.057,x_time_h/10.1016_j.solener.2020.06.057/10.1016_j.solener.2020.06.057.md,Fig7_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2020.06.057__Fig7__A__stability_performance_curve_pce,Fig7,A,Time (h),(h),Normalized PCE,,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/Fig7_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/Fig7_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.06.057__Fig7__A__stability_performance_curve_pce__Controlled__Series_1.csv,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.06.057__Fig7__A__stability_performance_curve_pce__Controlled__Series_1.png,2,Controlled;PMMA:PCBM (1:2)
x_time_h,10.1016_j.solener.2020.07.050,10.1016/j.solener.2020.07.050,x_time_h/10.1016_j.solener.2020.07.050,x_time_h/10.1016_j.solener.2020.07.050/10.1016_j.solener.2020.07.050.md,Fig4_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2020.07.050__Fig4__A__stability_performance_curve_pce,Fig4,A,Time,hours,Normalized PCE,,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/Fig4_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/Fig4_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__A__stability_performance_curve_pce__PCBM_Ag__Series_2.csv,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__A__stability_performance_curve_pce__PCBM_Ag__Series_2.png,2,PCBM@TEC/Ag;PCBM/Ag
x_time_h,10.1016_j.solener.2020.07.050,10.1016/j.solener.2020.07.050,x_time_h/10.1016_j.solener.2020.07.050,x_time_h/10.1016_j.solener.2020.07.050/10.1016_j.solener.2020.07.050.md,Fig4_B_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce,Fig4,B,Time,hours,Normalized PCE,,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/Fig4_B_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/Fig4_B_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce__PCBM_Ag__Series_1.csv,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce__PCBM_Ag__Series_1.png,2,PCBM/Ag;PCBM@TEC/Ag
x_time_h,10.1016_j.solener.2020.12.002,10.1016/j.solener.2020.12.002,x_time_h/10.1016_j.solener.2020.12.002,x_time_h/10.1016_j.solener.2020.12.002/10.1016_j.solener.2020.12.002.md,Fig5_B_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2020.12.002__Fig5__B__stability_performance_curve_pce,Fig5,B,Time (h),(h),Normalized PCE,,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/Fig5_B_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/Fig5_B_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.12.002__Fig5__B__stability_performance_curve_pce__H2O-SnO2$__Series_1.csv,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.12.002__Fig5__B__stability_performance_curve_pce__H2O-SnO2$__Series_1.png,2,H2O-SnO2$;Ethanol-SnO2
x_time_h,10.1016_j.solener.2021.01.030,10.1016/j.solener.2021.01.030,x_time_h/10.1016_j.solener.2021.01.030,x_time_h/10.1016_j.solener.2021.01.030/10.1016_j.solener.2021.01.030.md,Fig6_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2021.01.030/Fig6_A_stability_performance_curve_pce,x_time_h/10.1016_j.solener.2021.01.030/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016_j.solener.2021.01.030__Fig6__A__stability_performance_curve_pce,Fig6,A,Time(h),(h),Normalized PCE,,x_time_h/10.1016_j.solener.2021.01.030/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.solener.2021.01.030/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.solener.2021.01.030/Fig6_A_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.solener.2021.01.030/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.01.030__Fig6__A__stability_performance_curve_pce__without_TM__Series_2.csv,x_time_h/10.1016_j.solener.2021.01.030/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.01.030__Fig6__A__stability_performance_curve_pce__without_TM__Series_2.png,2,with TM;without TM
