time_hours,neuron_0_medium_exponential_decay,neuron_1_fast_exponential_decay,neuron_2_initial_gain,neuron_3_slow_exponential_decay
8.333333333333334,0.9641684480951771,0.9729193329824631,0.9917462027661431,0.9853188095665321
8.5,0.9635381033087606,0.9724055740054199,0.9917661143000203,0.9851367395761244
8.666666666666666,0.9629124428297409,0.971892511677353,0.9917858979341522,0.984955446359363
8.833333333333334,0.962291500617546,0.9713801759329698,0.991805549179256,0.9847750009854822
9.0,0.9616752984001699,0.9708685951075223,0.9918250639715304,0.9845954730206206
9.166666666666666,0.9610638457286469,0.9703577959359947,0.9918444387880916,0.9844169302640816
9.333333333333334,0.9604571405454384,0.96984780354153,0.9918636706211834,0.9842394384950641
9.5,0.9598551697547136,0.9693386414131022,0.9918827569526952,0.9840630612298684
9.666666666666666,0.959257909794528,0.9688303313724264,0.9919016957289803,0.9838878594895742
9.833333333333334,0.9586653272108955,0.9683228935301141,0.9919204853359885,0.9837138915877028
10.0,0.9580773797210022,0.9678163462310697,0.9919391245747021,0.9835412099163869
10.166666666666666,0.957494017255387,0.967310705989128,0.9919576126544715,0.98336985531486
10.333333333333334,0.9569151821932952,0.9668059874109356,0.9919759497273327,0.9831998663289113
10.5,0.9563408096538143,0.9663022031090717,0.99199413683062,0.9830312789923886
10.666666666666666,0.9557708273960516,0.9657993636044137,0.9920121753533588,0.9828641262157347
10.833333333333334,0.955205157555293,0.9652974772177424,0.992030066756876,0.9826984373803361
11.0,0.9546437161371102,0.9647965499505918,0.9920478125613338,0.9825342386707234
11.166666666666666,0.954086413731731,0.9642965853553379,0.9920654143324745,0.9823715531547194
11.333333333333334,0.9535331583543459,0.9637975843945316,0.9920828736685869,0.982210400188267
11.5,0.9529838541199428,0.9632995452894733,0.9921001921876845,0.9820507927640166
11.666666666666666,0.9524384039352949,0.9628024633580289,0.9921173714939281,0.9818927276170878
11.833333333333334,0.9518967101088927,0.962306330841689,0.9921344124502595,0.9817361949191467
12.0,0.9513586733574769,0.9618111367218676,0.9921513156389595,0.9815811802824085
12.166666666666666,0.9508241921180136,0.9613168665254461,0.9921680817657875,0.9814276650339264
12.333333333333334,0.9502931630784809,0.9608235021195571,0.9921847116449717,0.9812756263488087
12.5,0.9497654817087926,0.9603310214956108,0.9922012061843857,0.9811250372450859
12.666666666666666,0.9492410427918524,0.959839398542563,0.9922175663708876,0.9809758673766927
12.833333333333334,0.9487197409617845,0.9593486028094264,0.9922337932572616,0.9808280833644728
13.0,0.9482014720109092,0.9588585992570225,0.992249888110891,0.980681645781687
13.166666666666666,0.9476861351480022,0.9583693479989764,0.9922658523226813,0.9805365082612365
13.333333333333334,0.9471736356968812,0.9578808040319523,0.9922816872707602,0.9803926213171993
13.5,0.9466638798793826,0.957392943745667,0.99229739415821,0.9802499310913068
13.666666666666666,0.9461567758026806,0.9569057732529788,0.9923129739167801,0.9801083790467396
13.833333333333334,0.9456522339378107,0.9564193020337282,0.9923284257466584,0.9799679017981343
14.0,0.9451501676751458,0.9559335429808019,0.992343747941986,0.9798284257064158
14.166666666666666,0.9446504938344195,0.9554485124744795,0.9923589391703774,0.9796898660555469
14.333333333333334,0.9441531330208961,0.9549642304508449,0.9923739984496114,0.9795521365742961
14.5,0.943658010115022,0.9544807204642621,0.9923889251246473,0.9794151499673753
14.666666666666666,0.9431650547662698,0.9539980097439179,0.9924037189130779,0.9792788184098737
14.833333333333334,0.9426742018897322,0.9535161292444269,0.9924183798605895,0.9791430526899355
15.0,0.9421853921654584,0.953035113690504,0.9924329084776573,0.9790077589838091
15.166666666666666,0.94169857254054,0.9525550016157002,0.9924473055690565,0.9788728336431579
15.333333333333334,0.9412136967339378,0.9520758353952044,0.9924615720410239,0.9787381728200925
15.5,0.9407307237112753,0.9515976612727105,0.99247570893338,0.9786036776227127
15.666666666666666,0.9402495905374056,0.9511205293813484,0.9924897174025724,0.9784692546116928
15.833333333333334,0.9397702286957871,0.9506444937586807,0.9925035982444379,0.9783348163304578
16.0,0.939292572855198,0.9501696123557645,0.99251735196271,0.9782002892631466
16.166666666666668,0.9388165612418131,0.9496959470402788,0.9925309792363917,0.978065611186436
16.333333333333332,0.9383421360141764,0.9492236937423802,0.9925444808960447,0.97793072735796
16.5,0.9378692436410756,0.9487532250892242,0.992557857900171,0.9777955962847269
16.666666666666668,0.937397835282315,0.9482848637921325,0.9925711113116842,0.9776601836986897
16.833333333333332,0.9369278629104951,0.9478188829721486,0.9925842422744738,0.9775244654081335
17.0,0.9364592795093142,0.9473555088077138,0.9925972519900628,0.977388419889596
17.166666666666668,0.9359920553430421,0.9468949231378248,0.9926101416943525,0.977252019474965
