candidate_id,search_stage,window_hours,sigma,learning_rate,iterations,seed,n_curves,quantization_error,topographic_error,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,balance_entropy,matched_mean_prototype_correlation,independent_archetypes_found,independent_labels,cluster_0_size,cluster_1_size,cluster_2_size,cluster_3_size,selection_score
24,paper_reported,1000,0.5,0.3,50000,0,55,0.4574283081627604,0.0,0.47764283489573695,0.7650002218558021,128.2499314595674,6,0.8596728215652352,0.6910624245678282,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,29,12,6,8,0.7559375813342559
75,expanded_som,750,1.0,0.05,20000,0,87,0.4816104370685576,0.0,0.41937807808325644,0.8149612204845211,154.21485170902955,13,0.899411634578662,0.6856212054029366,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,13,15,43,16,0.749034977797803
76,expanded_som,750,1.0,0.05,100000,0,87,0.4828366979121615,0.0,0.41937807808325644,0.8149612204845211,154.21485170902955,13,0.899411634578662,0.6856212054029366,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,13,15,43,16,0.749034977797803
73,expanded_som,750,1.0,0.03,20000,0,87,0.4819530955310833,0.0,0.41937807808325644,0.8149612204845211,154.21485170902955,13,0.8994116345786619,0.6856212054029367,2,IFO-Slope;IFO-Hill;IFO-Slope;IFO-Hill,15,16,13,43,0.749034977797803
74,expanded_som,750,1.0,0.03,100000,0,87,0.4825812129680888,0.0,0.41937807808325644,0.8149612204845211,154.21485170902955,13,0.8994116345786619,0.6856212054029367,2,IFO-Slope;IFO-Hill;IFO-Slope;IFO-Hill,15,16,13,43,0.749034977797803
41,expanded_som,300,1.0,0.5,20000,0,116,0.4138883434397585,0.0,0.5915607353268357,0.5840604697048555,309.21464842773594,2,0.7695985891830389,0.6884934043329034,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,21,2,62,31,0.7165446631421132
11,paper_reported,300,0.5,0.1,50000,0,116,0.39215492442579153,0.0,0.5915607353268357,0.5840604697048555,309.214648427736,2,0.7695985891830389,0.6884934043329034,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,31,2,62,21,0.7165446631421132
29,expanded_som,300,0.2,0.5,20000,0,116,0.4077141768974654,0.0,0.5915607353268357,0.5840604697048555,309.214648427736,2,0.7695985891830389,0.6884934043329034,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,31,2,62,21,0.7165446631421132
35,expanded_som,300,0.8,0.5,20000,0,116,0.4079929765343973,0.0,0.5915607353268357,0.5840604697048555,309.21464842773594,2,0.7695985891830389,0.6884934043329034,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,21,2,62,31,0.7165446631421132
12,paper_reported,300,0.5,0.3,50000,0,116,0.3989511044157629,0.0,0.5915383646763821,0.5840351573339198,309.31789293178656,2,0.765136967705578,0.6859154073765956,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,30,2,63,21,0.7157723365109991
10,paper_reported,300,0.3,0.3,50000,0,116,0.39895110677912626,0.0,0.5915383646763821,0.5840351573339198,309.31789293178656,2,0.765136967705578,0.6859154073765956,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,30,2,63,21,0.7157723365109991
36,expanded_som,300,0.8,0.5,100000,0,116,0.4039522508126067,0.0,0.5895748370982761,0.5848776347089226,308.40325767526764,2,0.7603693133523484,0.6823556808458885,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,21,2,64,29,0.7145069879331692
42,expanded_som,300,1.0,0.5,100000,0,116,0.40822424959841785,0.0,0.5895748370982761,0.5848776347089226,308.40325767526764,2,0.7603693133523484,0.6823556808458885,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,21,2,64,29,0.7145069879331692
30,expanded_som,300,0.2,0.5,100000,0,116,0.4037780116074633,0.0,0.5895748370982761,0.5848776347089226,308.4032576752676,2,0.7603693133523484,0.6823556808458885,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Slope,29,2,64,21,0.7145069879331692
47,expanded_som,500,0.2,0.5,20000,0,104,0.5295047968208833,0.0,-1.0,inf,0.0,1,0.0,0.6649194334014763,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,66,18,19,1,0.3331149291751846
48,expanded_som,500,0.2,0.5,100000,0,104,0.5477267392678795,0.0,-1.0,inf,0.0,1,0.0,0.6647610244561548,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,65,18,20,1,0.33309512805701935
