config_id,sample_id,bic,segments,cp_f1
CP003,S0186,-282.9196342809659,3,1.0
CP003,S0187,-240.76843930369927,3,0.6666666666666666
CP003,S0191,-445.07791251760847,3,1.0
CP003,S0192,-163.43744276440177,2,1.0
CP003,S0193,-233.99496850584163,2,1.0
CP003,S0194,-547.3918546543915,2,1.0
CP003,S0195,-215.983047209218,2,1.0
CP003,S0196,-261.2629547832953,2,0.5
CP003,S0197,-97.40513739233444,1,0.0
CP003,S0198,-157.68270423675168,2,1.0
CP003,S0199,-185.0655206197759,2,0.5
CP003,S0202,-75.34614914878927,2,1.0
CP003,S0205,-81.94673521846022,2,1.0
CP003,S0206,1549.7580004128258,1,1.0
CP003,S0207,-37.21059026194756,1,1.0
CP003,S0208,-78.59404296012788,2,1.0
CP003,S0209,-106.6603890086888,2,1.0
CP003,S0210,-107.07038835445289,2,1.0
CP003,S0211,-117.1147988140329,2,1.0
CP003,S0212,-85.43334709819217,2,1.0
CP003,S0213,-173.25786270008433,2,1.0
CP003,S0214,-752.8600655651021,1,1.0
CP003,S0215,-93.08685438315638,2,1.0
CP003,S0216,-82.81444138132775,2,1.0
CP003,S0217,-353.7846327324053,3,0.0
CP003,S0218,-278.1712843703797,2,0.0
CP004,S0003,-174.44810549029185,2,1.0
CP004,S0004,-106.2016109760335,2,1.0
CP004,S0005,-338.19965427648896,2,1.0
CP004,S0006,-300.8337806109225,2,1.0
CP004,S0007,-163.5569624279175,2,1.0
CP004,S0008,-208.6600724165615,2,0.0
CP004,S0009,-146.32693485416792,2,1.0
CP004,S0010,-236.8469568739155,2,1.0
CP004,S0011,-301.4850229089286,2,0.5
CP004,S0012,-364.0301752173174,2,1.0
CP004,S0013,-267.30868145379554,2,1.0
CP004,S0014,-346.6732351387049,2,1.0
CP004,S0015,-281.2807781974935,2,1.0
CP004,S0016,-268.28647665435955,2,1.0
CP004,S0017,-496.98079249012125,2,1.0
CP004,S0018,-131.2170373258474,2,0.0
CP004,S0019,-224.14064135111425,2,0.5
CP004,S0020,-218.8654954152283,2,0.5
CP004,S0021,-304.0724408469092,2,1.0
CP004,S0022,-155.9170025614137,2,1.0
CP004,S0023,-244.90342953722217,2,1.0
CP004,S0025,-326.806968712555,2,1.0
CP004,S0028,-351.06290346761654,2,1.0
CP004,S0029,-260.40784695434945,2,1.0
CP004,S0030,-272.48531308180526,2,1.0
CP004,S0031,-214.7183300474935,2,1.0
CP004,S0034,-191.45825655287553,2,0.0
CP004,S0035,-161.5239341691471,2,1.0
CP004,S0036,-133.4677014780025,2,1.0
CP004,S0037,-274.1537760316382,2,1.0
CP004,S0038,-293.97191251503773,2,1.0
CP004,S0039,-144.24665709276266,2,0.5
CP004,S0040,-143.92452147160813,2,1.0
CP004,S0044,-138.89490910820567,2,1.0
CP004,S0045,-508.3494951397486,2,1.0
CP004,S0046,-67.69168634753672,1,1.0
CP004,S0047,-59.077242836643485,1,1.0
CP004,S0048,-174.93258576177985,2,0.5
CP004,S0049,-211.83606731199907,2,1.0
CP004,S0050,-306.94198062557786,2,1.0
CP004,S0051,-167.0991888612291,2,1.0
CP004,S0052,-203.41142511717086,2,1.0
CP004,S0053,-264.1134251077068,2,1.0
CP004,S0054,-178.48706715487663,2,1.0
CP004,S0055,-261.69967886360627,2,1.0
CP004,S0056,-260.6466624146344,2,1.0
CP004,S0057,-235.61023572711403,2,1.0
CP004,S0058,-285.23464823614876,2,1.0
CP004,S0059,-123.95095168343185,2,1.0
CP004,S0060,-318.5395611133872,2,0.5
CP004,S0061,-223.99439330512533,2,1.0
CP004,S0062,-140.3376334798538,2,1.0
CP004,S0063,-499.62546854903877,2,1.0
CP004,S0064,-450.1799398903258,2,1.0
CP004,S0065,-372.9056117586308,2,1.0
CP004,S0066,-262.6781030525553,2,1.0
CP004,S0067,-365.90513128149814,3,1.0
CP004,S0071,-225.93995320668722,2,1.0
CP004,S0072,-267.5142741235077,2,1.0
CP004,S0075,-319.5499646224896,2,0.5
CP004,S0076,-228.34661436999264,2,0.0
CP004,S0077,-318.65658999850524,2,1.0
CP004,S0080,-189.7786417138093,2,0.0
CP004,S0081,-306.4416998815476,2,1.0
CP004,S0082,-299.3246952123737,2,0.5
CP004,S0083,-245.9437538105338,2,1.0
CP004,S0084,-206.24607340984082,2,1.0
CP004,S0085,-185.68825175107233,2,1.0
CP004,S0086,-240.91756314571026,2,1.0
CP004,S0087,-208.12226159062521,2,1.0
CP004,S0088,-260.00545444062146,2,1.0
CP004,S0089,-270.8857820543319,2,1.0
CP004,S0090,-258.89273112114813,2,0.5
CP004,S0091,-117.51644507202141,2,1.0
CP004,S0092,-223.5316868032285,2,1.0
CP004,S0093,-111.60365212797568,2,1.0
CP004,S0095,-162.3755569763183,2,0.0
CP004,S0096,-141.74401173801684,2,1.0
CP004,S0099,-70.86635267936416,1,1.0
CP004,S0100,-81.35974305320467,1,1.0
CP004,S0103,-117.85772719863142,2,1.0
CP004,S0104,-171.87610630970775,2,1.0
CP004,S0105,-289.0836929533981,2,1.0
CP004,S0106,-142.77159036459676,2,0.5
CP004,S0107,-236.9410721525931,2,1.0
CP004,S0108,-207.37175443560773,2,1.0
CP004,S0109,-340.37410526179383,2,1.0
CP004,S0110,-303.5846333451343,2,1.0
CP004,S0118,-160.09709929513164,2,1.0
CP004,S0119,-84.558709543541,1,1.0
CP004,S0125,-50.475171096480864,1,1.0
CP004,S0126,-28.714232950148396,1,1.0
CP004,S0127,-139.89931295746,2,0.5
CP004,S0128,-275.9052227169824,2,0.0
CP004,S0129,-237.32025925335094,2,1.0
CP004,S0130,-248.3607797179699,2,1.0
CP004,S0134,-312.1211214353943,2,1.0
CP004,S0135,-366.7216889108612,2,0.5
CP004,S0136,-236.14348072752324,2,0.5
CP004,S0137,-215.06867675272034,2,1.0
CP004,S0138,-217.18029309747453,2,1.0
CP004,S0139,-193.46650710024366,2,1.0
CP004,S0140,-109.57307203862649,1,1.0
CP004,S0141,-278.07203426036796,2,1.0
CP004,S0150,-222.84641765075642,2,1.0
CP004,S0151,-174.6304763635294,2,1.0
CP004,S0152,-227.6159066644434,2,0.5
CP004,S0153,-277.26664155372856,2,1.0
CP004,S0154,-239.47157054845897,2,1.0
CP004,S0163,-254.22316013752098,2,1.0
CP004,S0164,-355.52338592566826,3,0.8333333333333333
CP004,S0165,-403.02522323501563,2,1.0
CP004,S0166,-425.59227913254995,2,1.0
CP004,S0167,-235.49736942915854,2,0.0
CP004,S0170,-676.2192633610952,2,0.5
CP004,S0171,-215.5858677604937,2,1.0
CP004,S0172,-225.98358759473314,2,0.5
CP004,S0173,-391.43181497916555,2,1.0
CP004,S0174,-196.1031368333908,2,1.0
CP004,S0175,-216.04971886130403,2,1.0
CP004,S0176,-156.26234406299,2,0.5
CP004,S0177,-234.16266000272688,2,1.0
CP004,S0178,-59.69254937516183,1,1.0
CP004,S0179,-221.38781421557624,2,1.0
CP004,S0180,-175.25203128168977,2,1.0
CP004,S0181,-193.83076721941728,2,1.0
CP004,S0182,-380.8958721783863,2,0.5
CP004,S0183,-281.71941457889784,2,1.0
CP004,S0184,-459.1811743459357,2,1.0
CP004,S0185,-317.49990994074136,2,1.0
CP004,S0186,-210.45048798440519,2,1.0
CP004,S0187,-249.37834825985271,2,1.0
CP004,S0191,-448.5397923475374,2,1.0
CP004,S0192,-163.43744276440177,2,1.0
CP004,S0193,-233.99496850584163,2,1.0
CP004,S0194,-547.3918546543915,2,1.0
CP004,S0195,-215.983047209218,2,1.0
CP004,S0196,-261.2629547832953,2,0.5
CP004,S0197,-97.40513739233444,1,1.0
CP004,S0198,-157.68270423675168,2,1.0
CP004,S0199,-185.0655206197759,2,0.5
CP004,S0202,-64.41075103972081,1,1.0
CP004,S0205,-81.94673521846022,2,1.0
CP004,S0206,1549.7580004128258,1,1.0
CP004,S0207,-37.21059026194756,1,1.0
CP004,S0208,-78.59404296012788,2,1.0
CP004,S0209,-106.6603890086888,2,1.0
CP004,S0210,-107.07038835445289,2,1.0
CP004,S0211,-117.1147988140329,2,1.0
CP004,S0212,-85.43334709819217,2,1.0
CP004,S0213,-173.25786270008433,2,1.0
CP004,S0214,-752.8600655651021,1,1.0
CP004,S0215,-74.25945559403458,1,1.0
CP004,S0216,-71.00653955852628,1,1.0
CP004,S0217,-245.05501899124812,2,1.0
CP004,S0218,-278.1712843703797,2,1.0
CP005,S0003,-148.9771028942226,1,1.0
CP005,S0004,-99.49986252386255,1,1.0
CP005,S0005,-338.19965427648896,2,1.0
CP005,S0006,-300.8337806109225,2,1.0
CP005,S0007,-128.04331586206365,1,1.0
CP005,S0008,-208.6600724165615,2,0.0
CP005,S0009,-142.80911424182088,1,1.0
CP005,S0010,-123.4137536288025,1,1.0
CP005,S0011,-301.4850229089286,2,0.5
CP005,S0012,-364.0301752173174,2,1.0
CP005,S0013,-267.30868145379554,2,1.0
CP005,S0014,-346.6732351387049,2,1.0
CP005,S0015,-281.2807781974935,2,1.0
CP005,S0016,-258.82302132095646,1,1.0
CP005,S0017,-496.98079249012125,2,1.0
CP005,S0018,-126.35129843793146,1,1.0
CP005,S0019,-116.06117316283142,1,1.0
CP005,S0020,-168.16384782820109,1,1.0
CP005,S0021,-304.0724408469092,2,1.0
CP005,S0022,-119.01556533976296,1,1.0
CP005,S0023,-244.90342953722217,2,0.5
CP005,S0025,-326.806968712555,2,1.0
CP005,S0028,-351.06290346761654,2,1.0
CP005,S0029,-260.40784695434945,2,0.5
CP005,S0030,-272.48531308180526,2,1.0
CP005,S0031,-214.7183300474935,2,1.0
CP005,S0034,-137.44588683036926,1,1.0
CP005,S0035,-169.40735884270748,1,1.0
CP005,S0036,-140.41773516343738,1,1.0
CP005,S0037,-274.1537760316382,2,1.0
CP005,S0038,-293.97191251503773,2,1.0
CP005,S0039,-88.19877112728689,1,1.0
CP005,S0040,-107.17279388274515,1,1.0
CP005,S0044,-138.89490910820567,2,1.0
CP005,S0045,-508.3494951397486,2,1.0
CP005,S0046,-67.69168634753672,1,1.0
CP005,S0047,-59.077242836643485,1,1.0
CP005,S0048,-182.88041660732404,1,1.0
CP005,S0049,-210.63134251291194,1,1.0
CP005,S0050,-306.94198062557786,2,0.0
CP005,S0051,-167.0991888612291,2,1.0
CP005,S0052,-203.41142511717086,2,1.0
CP005,S0053,-264.1134251077068,2,0.5
CP005,S0054,-98.13604119988499,1,1.0
CP005,S0055,-261.69967886360627,2,1.0
CP005,S0056,-227.2880884262882,1,1.0
CP005,S0057,-150.88554033880123,1,1.0
CP005,S0058,-285.23464823614876,2,0.0
CP005,S0059,-126.38834875658218,1,1.0
CP005,S0060,-318.5395611133872,2,0.5
CP005,S0061,-223.99439330512533,2,0.0
CP005,S0062,-147.45377808088293,1,1.0
CP005,S0063,-499.62546854903877,2,1.0
CP005,S0064,-450.1799398903258,2,1.0
CP005,S0065,-372.9056117586308,2,1.0
CP005,S0066,-198.35333126387098,1,1.0
CP005,S0067,-266.6825400592994,2,1.0
CP005,S0071,-225.93995320668722,2,1.0
CP005,S0072,-267.5142741235077,2,1.0
CP005,S0075,-319.5499646224896,2,0.0
CP005,S0076,-213.06101371420314,1,1.0
CP005,S0077,-318.65658999850524,2,1.0
CP005,S0080,-181.97072563550313,1,1.0
CP005,S0081,-306.4416998815476,2,1.0
CP005,S0082,-213.90592335688567,1,1.0
CP005,S0083,-147.0842593620446,1,1.0
CP005,S0084,-160.5440922033745,1,1.0
CP005,S0085,-155.45460379912814,1,1.0
CP005,S0086,-240.91756314571026,2,1.0
CP005,S0087,-208.12226159062521,2,0.5
CP005,S0088,-210.82597444586656,1,1.0
CP005,S0089,-276.6486121810292,1,1.0
CP005,S0090,-244.84062019114697,1,1.0
CP005,S0091,-107.38568117455736,1,1.0
CP005,S0092,-159.34973673930932,1,1.0
CP005,S0093,-68.51185816259373,1,1.0
CP005,S0095,-127.18704555377711,1,1.0
CP005,S0096,-141.74401173801684,2,0.5
CP005,S0099,-70.86635267936416,1,1.0
CP005,S0100,-81.35974305320467,1,1.0
CP005,S0103,-128.0720473537429,1,1.0
CP005,S0104,-152.1914894363915,1,1.0
CP005,S0105,-289.0836929533981,2,1.0
CP005,S0106,-153.12047174816033,1,1.0
CP005,S0107,-157.54824060901794,1,1.0
CP005,S0108,-207.37175443560773,2,1.0
CP005,S0109,-340.37410526179383,2,1.0
CP005,S0110,-303.5846333451343,2,1.0
CP005,S0118,-160.09709929513164,2,1.0
CP005,S0119,-84.558709543541,1,1.0
CP005,S0125,-50.475171096480864,1,1.0
CP005,S0126,-28.714232950148396,1,1.0
CP005,S0127,-137.6682681476883,1,1.0
CP005,S0128,-214.07412682783777,1,1.0
CP005,S0129,-237.32025925335094,2,0.5
CP005,S0130,-183.712450955753,1,1.0
CP005,S0134,-312.1211214353943,2,1.0
CP005,S0135,-366.7216889108612,2,0.5
CP005,S0136,-236.14348072752324,2,0.5
CP005,S0137,-183.46312710108975,1,1.0
CP005,S0138,-217.18029309747453,2,1.0
CP005,S0139,-201.36374692013285,1,1.0
CP005,S0140,-109.57307203862649,1,1.0
CP005,S0141,-278.07203426036796,2,1.0
CP005,S0150,-208.28039034059444,1,1.0
CP005,S0151,-174.6304763635294,2,1.0
CP005,S0152,-227.6159066644434,2,0.0
CP005,S0153,-165.41747173198473,1,1.0
CP005,S0154,-239.47157054845897,2,0.0
CP005,S0163,-191.39320060489985,1,1.0
CP005,S0164,-272.92106437034744,2,1.0
CP005,S0165,-403.02522323501563,2,1.0
CP005,S0166,-425.59227913254995,2,1.0
CP005,S0167,-235.49736942915854,2,0.0
CP005,S0170,-676.2192633610952,2,0.5
CP005,S0171,-180.5418907445166,1,1.0
CP005,S0172,-225.98358759473314,2,0.5
CP005,S0173,-391.43181497916555,2,1.0
CP005,S0174,-196.1031368333908,2,0.0
CP005,S0175,-216.04971886130403,2,0.0
CP005,S0176,-123.05217319970856,1,1.0
CP005,S0177,-232.9395070010689,1,1.0
CP005,S0178,-59.69254937516183,1,1.0
CP005,S0179,-159.57019954733136,1,1.0
CP005,S0180,-105.5297038907723,1,1.0
CP005,S0181,-138.8878655724018,1,1.0
CP005,S0182,-380.8958721783863,2,0.5
CP005,S0183,-281.71941457889784,2,1.0
CP005,S0184,-459.1811743459357,2,1.0
CP005,S0185,-317.49990994074136,2,1.0
CP005,S0186,-210.45048798440519,2,0.0
CP005,S0187,-249.37834825985271,2,1.0
CP005,S0191,-448.5397923475374,2,1.0
CP005,S0192,-163.43744276440177,2,0.0
CP005,S0193,-200.24212055619105,1,1.0
CP005,S0194,-547.3918546543915,2,1.0
CP005,S0195,-215.983047209218,2,1.0
CP005,S0196,-261.2629547832953,2,0.5
CP005,S0197,-97.40513739233444,1,1.0
CP005,S0198,-157.68270423675168,2,1.0
CP005,S0199,-185.0655206197759,2,0.5
CP005,S0202,-64.41075103972081,1,1.0
CP005,S0205,-85.14828071744505,1,1.0
CP005,S0206,1549.7580004128258,1,1.0
CP005,S0207,-37.21059026194756,1,1.0
CP005,S0208,-85.36585257121779,1,1.0
CP005,S0209,-92.02705489977726,1,1.0
CP005,S0210,-108.96518228005502,1,1.0
CP005,S0211,-86.32701126732336,1,1.0
CP005,S0212,-89.86022051361894,1,1.0
CP005,S0213,-113.3190555409297,1,1.0
CP005,S0214,-752.8600655651021,1,1.0
CP005,S0215,-74.25945559403458,1,1.0
CP005,S0216,-71.00653955852628,1,1.0
CP005,S0217,-245.05501899124812,2,1.0
CP005,S0218,-278.1712843703797,2,1.0
CP006,S0003,-148.9771028942226,1,1.0
CP006,S0004,-99.49986252386255,1,1.0
CP006,S0005,-338.19965427648896,2,1.0
CP006,S0006,-300.8337806109225,2,1.0
CP006,S0007,-128.04331586206365,1,1.0
CP006,S0008,-208.6600724165615,2,0.0
CP006,S0009,-142.80911424182088,1,1.0
CP006,S0010,-123.4137536288025,1,1.0
CP006,S0011,-276.53716661098485,1,1.0
CP006,S0012,-268.27973491824775,1,1.0
CP006,S0013,-267.30868145379554,2,0.0
CP006,S0014,-346.6732351387049,2,0.0
CP006,S0015,-281.2807781974935,2,0.5
CP006,S0016,-258.82302132095646,1,1.0
CP006,S0017,-496.98079249012125,2,1.0
CP006,S0018,-126.35129843793146,1,1.0
CP006,S0019,-116.06117316283142,1,1.0
CP006,S0020,-168.16384782820109,1,1.0
CP006,S0021,-241.77584006475195,1,1.0
CP006,S0022,-119.01556533976296,1,1.0
CP006,S0023,-208.43071083295368,1,1.0
CP006,S0025,-239.3684150158617,1,1.0
CP006,S0028,-351.06290346761654,2,0.0
CP006,S0029,-239.59706531141293,1,1.0
CP006,S0030,-215.11326337945607,1,1.0
CP006,S0031,-135.17163230310925,1,1.0
CP006,S0034,-137.44588683036926,1,1.0
CP006,S0035,-169.40735884270748,1,1.0
CP006,S0036,-140.41773516343738,1,1.0
CP006,S0037,-241.13100613853518,1,1.0
CP006,S0038,-258.519299168668,1,1.0
CP006,S0039,-88.19877112728689,1,1.0
CP006,S0040,-107.17279388274515,1,1.0
CP006,S0044,-127.4490399970107,1,1.0
CP006,S0045,-508.3494951397486,2,1.0
CP006,S0046,-67.69168634753672,1,1.0
CP006,S0047,-59.077242836643485,1,1.0
CP006,S0048,-182.88041660732404,1,1.0
CP006,S0049,-210.63134251291194,1,1.0
CP006,S0050,-289.3263721217961,1,1.0
CP006,S0051,-145.67776187589297,1,1.0
CP006,S0052,-178.92376224678617,1,1.0
CP006,S0053,-256.19752134174206,1,1.0
CP006,S0054,-98.13604119988499,1,1.0
CP006,S0055,-261.69967886360627,2,1.0
CP006,S0056,-227.2880884262882,1,1.0
CP006,S0057,-150.88554033880123,1,1.0
CP006,S0058,-231.75216650105216,1,1.0
CP006,S0059,-126.38834875658218,1,1.0
CP006,S0060,-231.38254879481372,1,1.0
CP006,S0061,-184.56342253939212,1,1.0
CP006,S0062,-147.45377808088293,1,1.0
CP006,S0063,-499.62546854903877,2,1.0
CP006,S0064,-450.1799398903258,2,1.0
CP006,S0065,-372.9056117586308,2,1.0
CP006,S0066,-198.35333126387098,1,1.0
CP006,S0067,-266.6825400592994,2,0.5
CP006,S0071,-225.93995320668722,2,0.5
CP006,S0072,-267.5142741235077,2,1.0
CP006,S0075,-198.54054079043632,1,1.0
CP006,S0076,-213.06101371420314,1,1.0
CP006,S0077,-318.65658999850524,2,1.0
CP006,S0080,-181.97072563550313,1,1.0
CP006,S0081,-300.6128103426784,1,1.0
CP006,S0082,-213.90592335688567,1,1.0
CP006,S0083,-147.0842593620446,1,1.0
CP006,S0084,-160.5440922033745,1,1.0
CP006,S0085,-155.45460379912814,1,1.0
CP006,S0086,-190.91794992632816,1,1.0
CP006,S0087,-128.7264025968536,1,1.0
CP006,S0088,-210.82597444586656,1,1.0
CP006,S0089,-276.6486121810292,1,1.0
CP006,S0090,-244.84062019114697,1,1.0
CP006,S0091,-107.38568117455736,1,1.0
CP006,S0092,-159.34973673930932,1,1.0
CP006,S0093,-68.51185816259373,1,1.0
CP006,S0095,-127.18704555377711,1,1.0
CP006,S0096,-70.8480515152132,1,1.0
CP006,S0099,-70.86635267936416,1,1.0
CP006,S0100,-81.35974305320467,1,1.0
CP006,S0103,-128.0720473537429,1,1.0
CP006,S0104,-152.1914894363915,1,1.0
CP006,S0105,-270.684169940502,1,1.0
CP006,S0106,-153.12047174816033,1,1.0
CP006,S0107,-157.54824060901794,1,1.0
CP006,S0108,-149.05762593410103,1,1.0
CP006,S0109,-205.3681331175833,1,1.0
CP006,S0110,-303.5846333451343,2,0.0
CP006,S0118,-161.5957856841511,1,1.0
CP006,S0119,-84.558709543541,1,1.0
CP006,S0125,-50.475171096480864,1,1.0
CP006,S0126,-28.714232950148396,1,1.0
CP006,S0127,-137.6682681476883,1,1.0
CP006,S0128,-214.07412682783777,1,1.0
CP006,S0129,-203.3778360466004,1,1.0
CP006,S0130,-183.712450955753,1,1.0
CP006,S0134,-288.2463856653954,1,1.0
CP006,S0135,-366.7216889108612,2,0.0
CP006,S0136,-214.63776929230403,1,1.0
CP006,S0137,-183.46312710108975,1,1.0
CP006,S0138,-190.90873324734866,1,1.0
CP006,S0139,-201.36374692013285,1,1.0
CP006,S0140,-109.57307203862649,1,1.0
CP006,S0141,-278.07203426036796,2,0.0
CP006,S0150,-208.28039034059444,1,1.0
CP006,S0151,-146.58475016518807,1,1.0
CP006,S0152,-202.6114119459224,1,1.0
CP006,S0153,-165.41747173198473,1,1.0
CP006,S0154,-123.9565687322787,1,1.0
CP006,S0163,-191.39320060489985,1,1.0
CP006,S0164,-272.92106437034744,2,1.0
CP006,S0165,-403.02522323501563,2,1.0
CP006,S0166,-425.59227913254995,2,1.0
CP006,S0167,-170.09447739781925,1,1.0
CP006,S0170,-676.2192633610952,2,0.5
CP006,S0171,-180.5418907445166,1,1.0
CP006,S0172,-202.76326319899567,1,1.0
CP006,S0173,-391.43181497916555,2,1.0
CP006,S0174,-154.59489291367848,1,1.0
CP006,S0175,-165.6817404446217,1,1.0
CP006,S0176,-123.05217319970856,1,1.0
CP006,S0177,-232.9395070010689,1,1.0
CP006,S0178,-59.69254937516183,1,1.0
CP006,S0179,-159.57019954733136,1,1.0
CP006,S0180,-105.5297038907723,1,1.0
CP006,S0181,-138.8878655724018,1,1.0
CP006,S0182,-212.4455842878552,1,1.0
CP006,S0183,-281.71941457889784,2,1.0
CP006,S0184,-459.1811743459357,2,1.0
CP006,S0185,-317.49990994074136,2,1.0
CP006,S0186,-221.9091924013705,1,1.0
CP006,S0187,-160.12932107716654,1,1.0
CP006,S0191,-448.5397923475374,2,1.0
CP006,S0192,-123.7499117445234,1,1.0
CP006,S0193,-200.24212055619105,1,1.0
CP006,S0194,-547.3918546543915,2,1.0
CP006,S0195,-215.983047209218,2,0.5
CP006,S0196,-261.2629547832953,2,0.5
CP006,S0197,-97.40513739233444,1,1.0
CP006,S0198,-139.78250615530428,1,1.0
CP006,S0199,-188.7108798611328,1,1.0
CP006,S0202,-64.41075103972081,1,1.0
CP006,S0205,-85.14828071744505,1,1.0
CP006,S0206,1549.7580004128258,1,1.0
CP006,S0207,-37.21059026194756,1,1.0
CP006,S0208,-85.36585257121779,1,1.0
CP006,S0209,-92.02705489977726,1,1.0
CP006,S0210,-108.96518228005502,1,1.0
CP006,S0211,-86.32701126732336,1,1.0
CP006,S0212,-89.86022051361894,1,1.0
CP006,S0213,-113.3190555409297,1,1.0
CP006,S0214,-752.8600655651021,1,1.0
CP006,S0215,-74.25945559403458,1,1.0
CP006,S0216,-71.00653955852628,1,1.0
CP006,S0217,-247.80002959121978,1,1.0
CP006,S0218,-278.1712843703797,2,0.0
CP007,S0003,-185.00549112288238,3,1.0
CP007,S0004,-118.94798257815053,3,1.0
CP007,S0005,-385.4350376649338,4,1.0
CP007,S0006,-302.48845585218567,4,1.0
CP007,S0007,-169.9463999099451,3,1.0
CP007,S0008,-200.5159862541726,3,0.7
CP007,S0009,-265.4866783556514,4,1.0
CP007,S0010,-229.1754890106683,3,1.0
CP007,S0011,-356.0343014083864,4,0.5
CP007,S0012,-384.97919745353465,4,0.7
CP007,S0013,-304.21587333260527,4,0.8
CP007,S0014,-399.084678865754,4,1.0
CP007,S0015,-367.1177151633041,4,0.7333333333333334
CP007,S0016,-315.628732947032,5,1.0
CP007,S0017,-630.0522387605444,4,0.8333333333333333
CP007,S0018,-228.4624991140271,4,0.4
CP007,S0019,-219.00270452036438,4,0.2
CP007,S0020,-285.3358162932295,4,1.0
CP007,S0021,-372.5859998471051,4,0.7857142857142857
CP007,S0022,-208.819988526836,5,1.0
CP007,S0023,-278.7472981018603,4,1.0
CP007,S0025,-334.76861228051393,3,1.0
CP007,S0028,-366.05809182257366,3,1.0
CP007,S0029,-363.1653955948037,8,0.6666666666666666
CP007,S0030,-304.86523095356904,4,0.4
CP007,S0031,-261.84644810072376,3,0.75
CP007,S0034,-264.7921725202382,4,0.7
CP007,S0035,-225.91722578621182,4,1.0
CP007,S0036,-203.31433136726963,4,1.0
CP007,S0037,-290.9702523234819,4,1.0
CP007,S0038,-315.1329656026453,3,0.5
CP007,S0039,-183.86403532938021,3,1.0
CP007,S0040,-144.1112800964139,3,1.0
CP007,S0044,-193.81647719116313,5,1.0
CP007,S0045,-568.5129199974887,4,0.6666666666666666
CP007,S0046,-72.96002080975808,3,1.0
CP007,S0047,-73.33937397590935,4,0.4
CP007,S0048,-204.41347356487745,4,0.8333333333333333
CP007,S0049,-224.2573766944634,4,1.0
CP007,S0050,-284.8824869412903,4,1.0
CP007,S0051,-169.80548299725157,3,0.75
CP007,S0052,-214.92792382593242,3,1.0
CP007,S0053,-282.63752258032764,3,1.0
CP007,S0054,-206.82467693897004,3,1.0
CP007,S0055,-337.8441851043167,5,0.9285714285714286
CP007,S0056,-284.10513429647244,3,0.75
CP007,S0057,-262.62910205094545,3,1.0
CP007,S0058,-335.8792962544362,4,1.0
CP007,S0059,-129.77562830121775,4,0.2
CP007,S0060,-357.7454296753315,4,1.0
CP007,S0061,-283.13202603757935,3,0.5
CP007,S0062,-150.32558033793518,3,1.0
CP007,S0063,-629.4776138064339,4,1.0
CP007,S0064,-516.5571509994235,4,1.0
CP007,S0065,-377.96893727583824,4,0.8333333333333333
CP007,S0066,-310.16192729200463,4,1.0
CP007,S0067,-401.36886016029854,4,1.0
CP007,S0071,-224.94660776016144,3,1.0
CP007,S0072,-346.13613697315037,4,0.8
CP007,S0075,-361.3973096312572,4,1.0
CP007,S0076,-281.92172720058846,5,0.7857142857142857
CP007,S0077,-319.9890349072121,3,1.0
CP007,S0080,-222.63342258471047,4,1.0
CP007,S0081,-391.0211559947932,4,1.0
CP007,S0082,-309.4253996180399,4,0.4
CP007,S0083,-319.4446097546761,4,1.0
CP007,S0084,-220.4130112743064,3,0.0
CP007,S0085,-226.5149806690979,3,0.5
CP007,S0086,-277.89229857930536,4,0.4
CP007,S0087,-245.1755597910236,3,0.75
CP007,S0088,-274.3129100072064,3,1.0
CP007,S0089,-291.21521412514943,3,1.0
CP007,S0090,-327.48726045831745,4,0.5
CP007,S0091,-129.86974809141273,3,1.0
CP007,S0092,-258.7079037253439,4,1.0
CP007,S0093,-129.71807135624505,3,0.75
CP007,S0095,-223.37958699625352,4,0.4
CP007,S0096,-216.39310859198824,4,0.5
CP007,S0099,-171.41811083687483,3,1.0
CP007,S0100,-225.9096964399565,4,1.0
CP007,S0103,-212.88319193425224,3,1.0
CP007,S0104,-188.438807320345,3,1.0
CP007,S0105,-325.43980284982973,4,0.8333333333333333
CP007,S0106,-185.98101062610732,4,1.0
CP007,S0107,-307.70824705347576,4,1.0
CP007,S0108,-198.50379291098994,4,0.4
CP007,S0109,-383.68260438942093,4,1.0
CP007,S0110,-340.5832602418457,4,1.0
CP007,S0118,-172.81404037416283,3,0.75
CP007,S0119,-139.05224807834895,5,0.9285714285714286
